Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3087¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":627,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Program
3886¿Identifier¿¿5314¿timeout¿¿¿{"start":{"line":207,"column":8},"end":{"line":207,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3887¿Identifier¿¿5314¿v345¿¿¿¿¿Identifier
3888¿BlockStatement¿¿5314¿¿¿¿{"start":{"line":206,"column":25},"end":{"line":208,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
3889¿VariableDeclarator¿¿5314¿v346¿¿¿{"start":{"line":210,"column":23},"end":{"line":210,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3890¿CallExpression¿¿5314¿¿¿¿{"start":{"line":210,"column":23},"end":{"line":210,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
3891¿MemberExpression¿¿5314¿¿¿¿{"start":{"line":210,"column":23},"end":{"line":210,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
3892¿Identifier¿¿5314¿Date¿¿¿{"start":{"line":210,"column":23},"end":{"line":210,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3893¿Identifier¿¿5314¿now¿¿¿{"start":{"line":210,"column":28},"end":{"line":210,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3894¿VariableDeclarator¿¿5314¿finishLine¿¿¿{"start":{"line":210,"column":10},"end":{"line":210,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3895¿BinaryExpression¿+¿5314¿¿¿¿{"start":{"line":210,"column":23},"end":{"line":210,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BinaryExpression
3896¿Identifier¿¿5314¿v346¿¿¿¿¿Identifier
3897¿Identifier¿¿5314¿timeout¿¿¿{"start":{"line":210,"column":36},"end":{"line":210,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3898¿VariableDeclarator¿¿5314¿retryDuration¿¿¿{"start":{"line":211,"column":10},"end":{"line":211,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3899¿Literal¿number¿5314¿¿1000¿¿{"start":{"line":211,"column":26},"end":{"line":211,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
3900¿VariableDeclarator¿¿5314¿v347¿¿¿{"start":{"line":213,"column":11},"end":{"line":214,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3901¿CallExpression¿¿5314¿¿¿¿{"start":{"line":213,"column":11},"end":{"line":214,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
3902¿MemberExpression¿¿5314¿¿¿¿{"start":{"line":213,"column":11},"end":{"line":214,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
3903¿ThisExpression¿¿5314¿¿¿¿{"start":{"line":213,"column":11},"end":{"line":213,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ThisExpression
3904¿Identifier¿¿5314¿getProperty¿¿¿{"start":{"line":214,"column":9},"end":{"line":214,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3905¿Identifier¿¿5314¿vmname¿¿¿{"start":{"line":214,"column":21},"end":{"line":214,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3906¿Literal¿string¿5314¿¿'/VirtualBox/GuestInfo/Net/0/V4/IP'¿¿{"start":{"line":214,"column":29},"end":{"line":214,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
3907¿VariableDeclarator¿¿5314¿v365¿¿¿{"start":{"line":215,"column":14},"end":{"line":239,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3908¿ArrowFunctionExpression¿¿5314¿¿¿¿{"start":{"line":215,"column":14},"end":{"line":239,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ArrowFunctionExpression
3909¿Identifier¿¿0¿address¿¿¿{"start":{"line":215,"column":14},"end":{"line":215,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3910¿VariableDeclarator¿¿5317¿v348¿¿¿{"start":{"line":218,"column":16},"end":{"line":218,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3911¿BinaryExpression¿!==¿5317¿¿¿¿{"start":{"line":218,"column":16},"end":{"line":218,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BinaryExpression
3912¿Identifier¿¿5317¿address¿¿¿{"start":{"line":218,"column":16},"end":{"line":218,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3913¿Identifier¿¿5317¿undefined¿¿¿{"start":{"line":218,"column":28},"end":{"line":218,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3914¿VariableDeclarator¿¿5317¿v349¿¿¿{"start":{"line":219,"column":27},"end":{"line":219,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3915¿UnaryExpression¿-¿5317¿¿¿¿{"start":{"line":219,"column":27},"end":{"line":219,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿UnaryExpression
3916¿Literal¿number¿5317¿¿1¿¿{"start":{"line":219,"column":28},"end":{"line":219,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
3917¿VariableDeclarator¿¿5317¿v350¿¿¿{"start":{"line":219,"column":17},"end":{"line":219,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3918¿BinaryExpression¿>¿5317¿¿¿¿{"start":{"line":219,"column":17},"end":{"line":219,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BinaryExpression
3919¿Identifier¿¿5317¿timeout¿¿¿{"start":{"line":219,"column":17},"end":{"line":219,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3920¿Identifier¿¿5317¿v349¿¿¿¿¿Identifier
3921¿VariableDeclarator¿¿5317¿v351¿¿¿{"start":{"line":219,"column":33},"end":{"line":219,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3922¿CallExpression¿¿5317¿¿¿¿{"start":{"line":219,"column":33},"end":{"line":219,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
3923¿MemberExpression¿¿5317¿¿¿¿{"start":{"line":219,"column":33},"end":{"line":219,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
3924¿Identifier¿¿5317¿Date¿¿¿{"start":{"line":219,"column":33},"end":{"line":219,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3925¿Identifier¿¿5317¿now¿¿¿{"start":{"line":219,"column":38},"end":{"line":219,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3926¿VariableDeclarator¿¿5317¿v352¿¿¿{"start":{"line":219,"column":48},"end":{"line":219,"column":74},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3927¿BinaryExpression¿-¿5317¿¿¿¿{"start":{"line":219,"column":48},"end":{"line":219,"column":74},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BinaryExpression
3928¿Identifier¿¿5317¿finishLine¿¿¿{"start":{"line":219,"column":48},"end":{"line":219,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3929¿Identifier¿¿5317¿retryDuration¿¿¿{"start":{"line":219,"column":61},"end":{"line":219,"column":74},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3930¿VariableDeclarator¿¿5317¿v353¿¿¿{"start":{"line":219,"column":33},"end":{"line":219,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3931¿BinaryExpression¿>=¿5317¿¿¿¿{"start":{"line":219,"column":33},"end":{"line":219,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BinaryExpression
3932¿Identifier¿¿5317¿v351¿¿¿¿¿Identifier
3933¿Identifier¿¿5317¿v352¿¿¿¿¿Identifier
3934¿VariableDeclarator¿¿5317¿v354¿¿¿{"start":{"line":219,"column":17},"end":{"line":219,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3935¿LogicalExpression¿&&¿5317¿¿¿¿{"start":{"line":219,"column":17},"end":{"line":219,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿LogicalExpression
3936¿Identifier¿¿5317¿v350¿¿¿¿¿Identifier
3937¿Identifier¿¿5317¿v353¿¿¿¿¿Identifier
3938¿VariableDeclarator¿¿5317¿v355¿¿¿{"start":{"line":218,"column":16},"end":{"line":219,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3939¿LogicalExpression¿||¿5317¿¿¿¿{"start":{"line":218,"column":16},"end":{"line":219,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿LogicalExpression
3940¿Identifier¿¿5317¿v348¿¿¿¿¿Identifier
3941¿Identifier¿¿5317¿v354¿¿¿¿¿Identifier
3942¿IfStatement¿¿5317¿¿¿¿{"start":{"line":218,"column":12},"end":{"line":221,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿IfStatement
3943¿Identifier¿¿5317¿v355¿¿¿¿¿Identifier
3944¿ReturnStatement¿¿5317¿¿¿¿{"start":{"line":220,"column":16},"end":{"line":220,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ReturnStatement
3945¿Identifier¿¿5317¿address¿¿¿{"start":{"line":220,"column":23},"end":{"line":220,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3946¿BlockStatement¿¿5317¿¿¿¿{"start":{"line":219,"column":78},"end":{"line":221,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
3947¿VariableDeclarator¿¿5317¿t¿¿¿{"start":{"line":223,"column":16},"end":{"line":223,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3948¿VariableDeclarator¿¿5317¿v363¿¿¿{"start":{"line":225,"column":31},"end":{"line":237,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3949¿ArrowFunctionExpression¿¿5317¿¿¿¿{"start":{"line":225,"column":31},"end":{"line":237,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ArrowFunctionExpression
3950¿Identifier¿¿0¿resolve¿¿¿{"start":{"line":225,"column":32},"end":{"line":225,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3951¿Identifier¿¿0¿reject¿¿¿{"start":{"line":225,"column":41},"end":{"line":225,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3952¿VariableDeclarator¿¿5320¿v362¿¿¿{"start":{"line":226,"column":31},"end":{"line":236,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3953¿ArrowFunctionExpression¿¿5320¿¿¿¿{"start":{"line":226,"column":31},"end":{"line":236,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ArrowFunctionExpression
3954¿VariableDeclarator¿¿5322¿v356¿¿¿{"start":{"line":228,"column":34},"end":{"line":228,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3955¿UnaryExpression¿-¿5322¿¿¿¿{"start":{"line":228,"column":34},"end":{"line":228,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿UnaryExpression
3956¿Literal¿number¿5322¿¿1¿¿{"start":{"line":228,"column":35},"end":{"line":228,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
3957¿VariableDeclarator¿¿5322¿v357¿¿¿{"start":{"line":228,"column":24},"end":{"line":228,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3958¿BinaryExpression¿>¿5322¿¿¿¿{"start":{"line":228,"column":24},"end":{"line":228,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BinaryExpression
3959¿Identifier¿¿5322¿timeout¿¿¿{"start":{"line":228,"column":24},"end":{"line":228,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3960¿Identifier¿¿5322¿v356¿¿¿¿¿Identifier
3961¿IfStatement¿¿5322¿¿¿¿{"start":{"line":228,"column":20},"end":{"line":230,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿IfStatement
3962¿Identifier¿¿5322¿v357¿¿¿¿¿Identifier
3963¿VariableDeclarator¿¿5322¿v358¿¿¿{"start":{"line":229,"column":47},"end":{"line":229,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
3964¿CallExpression¿¿5322¿¿¿¿{"start":{"line":229,"column":47},"end":{"line":229,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
3965¿MemberExpression¿¿5322¿¿¿¿{"start":{"line":229,"column":47},"end":{"line":229,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
3966¿Identifier¿¿5322¿Date¿¿¿{"start":{"line":229,"column":47},"end":{"line":229,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3967¿Identifier¿¿5322¿now¿¿¿{"start":{"line":229,"column":52},"end":{"line":229,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3968¿ExpressionStatement¿¿5322¿¿¿¿{"start":{"line":229,"column":24},"end":{"line":229,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
3969¿AssignmentExpression¿=¿5322¿¿¿¿{"start":{"line":229,"column":24},"end":{"line":229,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿AssignmentExpression
3970¿Identifier¿¿5322¿timeout¿¿¿{"start":{"line":229,"column":24},"end":{"line":229,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3971¿BinaryExpression¿-¿5322¿¿¿¿{"start":{"line":229,"column":34},"end":{"line":229,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BinaryExpression
3972¿Identifier¿¿5322¿finishLine¿¿¿{"start":{"line":229,"column":34},"end":{"line":229,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
3973¿Identifier¿¿5322¿v358¿¿¿¿¿Identifier
3974¿BlockStatement¿¿5322¿¿¿¿{"start":{"line":228,"column":38},"end":{"line":230,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
