Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3673¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":586,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Program
4581¿Identifier¿¿6584¿request¿¿¿{"start":{"line":211,"column":8},"end":{"line":211,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4582¿Identifier¿¿6584¿v640¿¿¿¿¿Identifier
4583¿Identifier¿¿6584¿v646¿¿¿¿¿Identifier
4584¿ExpressionStatement¿¿6584¿¿¿¿{"start":{"line":211,"column":8},"end":{"line":235,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
4585¿Identifier¿¿6584¿v647¿¿¿¿¿Identifier
4586¿BlockStatement¿¿6584¿¿¿¿{"start":{"line":209,"column":13},"end":{"line":236,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
4587¿BlockStatement¿¿6584¿¿¿¿{"start":{"line":200,"column":36},"end":{"line":237,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
4588¿VariableDeclarator¿¿6582¿v649¿¿¿{"start":{"line":188,"column":2},"end":{"line":238,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4589¿CallExpression¿¿6582¿¿¿¿{"start":{"line":188,"column":2},"end":{"line":238,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
4590¿Identifier¿¿6582¿request¿¿¿{"start":{"line":188,"column":2},"end":{"line":188,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4591¿Identifier¿¿6582¿v634¿¿¿¿¿Identifier
4592¿Identifier¿¿6582¿v648¿¿¿¿¿Identifier
4593¿ExpressionStatement¿¿6582¿¿¿¿{"start":{"line":188,"column":2},"end":{"line":238,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
4594¿Identifier¿¿6582¿v649¿¿¿¿¿Identifier
4595¿BlockStatement¿¿6582¿¿¿¿{"start":{"line":186,"column":2},"end":{"line":239,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
4596¿VariableDeclarator¿exported¿6573¿upload¿¿¿{"start":{"line":241,"column":4},"end":{"line":574,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4597¿FunctionExpression¿¿6573¿anon¿¿¿{"start":{"line":241,"column":13},"end":{"line":574,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿FunctionExpression
4598¿Identifier¿¿0¿args¿¿¿{"start":{"line":241,"column":22},"end":{"line":241,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4599¿Identifier¿¿0¿on_success¿¿¿{"start":{"line":241,"column":28},"end":{"line":241,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4600¿Identifier¿¿0¿on_failure¿¿¿{"start":{"line":241,"column":40},"end":{"line":241,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4601¿VariableDeclarator¿¿6590¿v650¿¿¿{"start":{"line":244,"column":4},"end":{"line":244,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4602¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":244,"column":4},"end":{"line":244,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4603¿Identifier¿¿6590¿args¿¿¿{"start":{"line":244,"column":4},"end":{"line":244,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4604¿Identifier¿¿6590¿options¿¿¿{"start":{"line":244,"column":9},"end":{"line":244,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4605¿VariableDeclarator¿¿6590¿v651¿¿¿{"start":{"line":244,"column":4},"end":{"line":244,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4606¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":244,"column":4},"end":{"line":244,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4607¿Identifier¿¿6590¿v650¿¿¿¿¿Identifier
4608¿Identifier¿¿6590¿url¿¿¿{"start":{"line":244,"column":17},"end":{"line":244,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4609¿VariableDeclarator¿¿6590¿v652¿¿¿{"start":{"line":245,"column":4},"end":{"line":245,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4610¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":245,"column":4},"end":{"line":245,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4611¿Identifier¿¿6590¿process¿¿¿{"start":{"line":245,"column":4},"end":{"line":245,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4612¿Identifier¿¿6590¿env¿¿¿{"start":{"line":245,"column":12},"end":{"line":245,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4613¿VariableDeclarator¿¿6590¿v653¿¿¿{"start":{"line":245,"column":4},"end":{"line":245,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4614¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":245,"column":4},"end":{"line":245,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4615¿Identifier¿¿6590¿v652¿¿¿¿¿Identifier
4616¿Identifier¿¿6590¿codecov_url¿¿¿{"start":{"line":245,"column":16},"end":{"line":245,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4617¿VariableDeclarator¿¿6590¿v654¿¿¿{"start":{"line":244,"column":4},"end":{"line":245,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4618¿LogicalExpression¿||¿6590¿¿¿¿{"start":{"line":244,"column":4},"end":{"line":245,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿LogicalExpression
4619¿Identifier¿¿6590¿v651¿¿¿¿¿Identifier
4620¿Identifier¿¿6590¿v653¿¿¿¿¿Identifier
4621¿VariableDeclarator¿¿6590¿v655¿¿¿{"start":{"line":246,"column":4},"end":{"line":246,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4622¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":246,"column":4},"end":{"line":246,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4623¿Identifier¿¿6590¿process¿¿¿{"start":{"line":246,"column":4},"end":{"line":246,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4624¿Identifier¿¿6590¿env¿¿¿{"start":{"line":246,"column":12},"end":{"line":246,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4625¿VariableDeclarator¿¿6590¿v656¿¿¿{"start":{"line":246,"column":4},"end":{"line":246,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4626¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":246,"column":4},"end":{"line":246,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4627¿Identifier¿¿6590¿v655¿¿¿¿¿Identifier
4628¿Identifier¿¿6590¿CODECOV_URL¿¿¿{"start":{"line":246,"column":16},"end":{"line":246,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4629¿VariableDeclarator¿¿6590¿v657¿¿¿{"start":{"line":244,"column":4},"end":{"line":246,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4630¿LogicalExpression¿||¿6590¿¿¿¿{"start":{"line":244,"column":4},"end":{"line":246,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿LogicalExpression
4631¿Identifier¿¿6590¿v654¿¿¿¿¿Identifier
4632¿Identifier¿¿6590¿v656¿¿¿¿¿Identifier
4633¿VariableDeclarator¿¿6590¿codecov_endpoint¿¿¿{"start":{"line":243,"column":6},"end":{"line":247,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4634¿LogicalExpression¿||¿6590¿¿¿¿{"start":{"line":244,"column":4},"end":{"line":247,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿LogicalExpression
4635¿Identifier¿¿6590¿v657¿¿¿¿¿Identifier
4636¿Literal¿string¿6590¿¿'https://codecov.io'¿¿{"start":{"line":247,"column":4},"end":{"line":247,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
4637¿VariableDeclarator¿¿6590¿query¿¿¿{"start":{"line":248,"column":6},"end":{"line":248,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4638¿ObjectExpression¿¿6590¿¿¿¿¿¿ObjectExpression
4639¿VariableDeclarator¿¿6590¿debug¿¿¿{"start":{"line":249,"column":6},"end":{"line":249,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4640¿ArrayExpression¿¿6590¿¿¿¿{"start":{"line":249,"column":14},"end":{"line":249,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ArrayExpression
4641¿VariableDeclarator¿¿6590¿v658¿¿¿{"start":{"line":251,"column":4},"end":{"line":251,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4642¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":251,"column":4},"end":{"line":251,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4643¿Identifier¿¿6590¿args¿¿¿{"start":{"line":251,"column":4},"end":{"line":251,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4644¿Identifier¿¿6590¿options¿¿¿{"start":{"line":251,"column":9},"end":{"line":251,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4645¿VariableDeclarator¿¿6590¿v659¿¿¿{"start":{"line":251,"column":4},"end":{"line":251,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4646¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":251,"column":4},"end":{"line":251,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4647¿Identifier¿¿6590¿v658¿¿¿¿¿Identifier
4648¿Identifier¿¿6590¿yml¿¿¿{"start":{"line":251,"column":17},"end":{"line":251,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4649¿VariableDeclarator¿¿6590¿v660¿¿¿{"start":{"line":252,"column":4},"end":{"line":252,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4650¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":252,"column":4},"end":{"line":252,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4651¿Identifier¿¿6590¿process¿¿¿{"start":{"line":252,"column":4},"end":{"line":252,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4652¿Identifier¿¿6590¿env¿¿¿{"start":{"line":252,"column":12},"end":{"line":252,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4653¿VariableDeclarator¿¿6590¿v661¿¿¿{"start":{"line":252,"column":4},"end":{"line":252,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4654¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":252,"column":4},"end":{"line":252,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4655¿Identifier¿¿6590¿v660¿¿¿¿¿Identifier
4656¿Identifier¿¿6590¿codecov_yml¿¿¿{"start":{"line":252,"column":16},"end":{"line":252,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4657¿VariableDeclarator¿¿6590¿v662¿¿¿{"start":{"line":251,"column":4},"end":{"line":252,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4658¿LogicalExpression¿||¿6590¿¿¿¿{"start":{"line":251,"column":4},"end":{"line":252,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿LogicalExpression
4659¿Identifier¿¿6590¿v659¿¿¿¿¿Identifier
4660¿Identifier¿¿6590¿v661¿¿¿¿¿Identifier
4661¿VariableDeclarator¿¿6590¿v663¿¿¿{"start":{"line":253,"column":4},"end":{"line":253,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4662¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":253,"column":4},"end":{"line":253,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4663¿Identifier¿¿6590¿process¿¿¿{"start":{"line":253,"column":4},"end":{"line":253,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4664¿Identifier¿¿6590¿env¿¿¿{"start":{"line":253,"column":12},"end":{"line":253,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4665¿VariableDeclarator¿¿6590¿v664¿¿¿{"start":{"line":253,"column":4},"end":{"line":253,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4666¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":253,"column":4},"end":{"line":253,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4667¿Identifier¿¿6590¿v663¿¿¿¿¿Identifier
4668¿Identifier¿¿6590¿CODECOV_YML¿¿¿{"start":{"line":253,"column":16},"end":{"line":253,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4669¿VariableDeclarator¿¿6590¿v665¿¿¿{"start":{"line":251,"column":4},"end":{"line":253,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4670¿LogicalExpression¿||¿6590¿¿¿¿{"start":{"line":251,"column":4},"end":{"line":253,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿LogicalExpression
4671¿Identifier¿¿6590¿v662¿¿¿¿¿Identifier
4672¿Identifier¿¿6590¿v664¿¿¿¿¿Identifier
4673¿VariableDeclarator¿¿6590¿yamlFile¿¿¿{"start":{"line":250,"column":6},"end":{"line":254,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4674¿LogicalExpression¿||¿6590¿¿¿¿{"start":{"line":251,"column":4},"end":{"line":254,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿LogicalExpression
4675¿Identifier¿¿6590¿v665¿¿¿¿¿Identifier
4676¿Literal¿string¿6590¿¿'codecov.yml'¿¿{"start":{"line":254,"column":4},"end":{"line":254,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
4677¿VariableDeclarator¿¿6590¿v666¿¿¿{"start":{"line":257,"column":4},"end":{"line":258,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4678¿BinaryExpression¿+¿6590¿¿¿¿{"start":{"line":257,"column":4},"end":{"line":258,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
