Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
995¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":154,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Program
1587¿Identifier¿¿1720¿split¿¿¿{"start":{"line":137,"column":22},"end":{"line":137,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1588¿Literal¿string¿1720¿¿'\n'¿¿{"start":{"line":137,"column":28},"end":{"line":137,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Literal
1589¿VariableDeclarator¿¿1720¿v156¿¿¿{"start":{"line":138,"column":16},"end":{"line":138,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1590¿CallExpression¿¿1720¿¿¿¿{"start":{"line":138,"column":16},"end":{"line":138,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1591¿MemberExpression¿¿1720¿¿¿¿{"start":{"line":138,"column":16},"end":{"line":138,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1592¿Identifier¿¿1720¿lines¿¿¿{"start":{"line":138,"column":16},"end":{"line":138,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1593¿Identifier¿¿1720¿shift¿¿¿{"start":{"line":138,"column":22},"end":{"line":138,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1594¿VariableDeclarator¿¿1720¿v157¿¿¿{"start":{"line":138,"column":16},"end":{"line":139,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1595¿CallExpression¿¿1720¿¿¿¿{"start":{"line":138,"column":16},"end":{"line":139,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1596¿MemberExpression¿¿1720¿¿¿¿{"start":{"line":138,"column":16},"end":{"line":139,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1597¿Identifier¿¿1720¿v156¿¿¿¿¿Identifier
1598¿Identifier¿¿1720¿trim¿¿¿{"start":{"line":139,"column":3},"end":{"line":139,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1599¿VariableDeclarator¿¿1720¿v158¿¿¿{"start":{"line":138,"column":16},"end":{"line":140,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1600¿CallExpression¿¿1720¿¿¿¿{"start":{"line":138,"column":16},"end":{"line":140,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1601¿MemberExpression¿¿1720¿¿¿¿{"start":{"line":138,"column":16},"end":{"line":140,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1602¿Identifier¿¿1720¿v157¿¿¿¿¿Identifier
1603¿Identifier¿¿1720¿split¿¿¿{"start":{"line":140,"column":3},"end":{"line":140,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1604¿Identifier¿¿1720¿whitespace¿¿¿{"start":{"line":140,"column":9},"end":{"line":140,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1605¿VariableDeclarator¿¿1720¿v160¿¿¿{"start":{"line":141,"column":7},"end":{"line":141,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1606¿ArrowFunctionExpression¿¿1720¿¿¿¿{"start":{"line":141,"column":7},"end":{"line":141,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ArrowFunctionExpression
1607¿Identifier¿¿0¿col¿¿¿{"start":{"line":141,"column":8},"end":{"line":141,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1608¿VariableDeclarator¿¿1723¿v159¿¿¿{"start":{"line":141,"column":16},"end":{"line":141,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1609¿CallExpression¿¿1723¿¿¿¿{"start":{"line":141,"column":16},"end":{"line":141,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1610¿MemberExpression¿¿1723¿¿¿¿{"start":{"line":141,"column":16},"end":{"line":141,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1611¿Identifier¿¿1723¿col¿¿¿{"start":{"line":141,"column":16},"end":{"line":141,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1612¿Identifier¿¿1723¿toLowerCase¿¿¿{"start":{"line":141,"column":20},"end":{"line":141,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1613¿ReturnStatement¿¿1723¿¿¿¿¿¿ReturnStatement
1614¿Identifier¿¿1723¿v159¿¿¿¿¿Identifier
1615¿BlockStatement¿¿1723¿¿¿¿¿¿BlockStatement
1616¿VariableDeclarator¿¿1720¿header¿¿¿{"start":{"line":138,"column":7},"end":{"line":141,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1617¿CallExpression¿¿1720¿¿¿¿{"start":{"line":138,"column":16},"end":{"line":141,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1618¿MemberExpression¿¿1720¿¿¿¿{"start":{"line":138,"column":16},"end":{"line":141,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1619¿Identifier¿¿1720¿v158¿¿¿¿¿Identifier
1620¿Identifier¿¿1720¿map¿¿¿{"start":{"line":141,"column":3},"end":{"line":141,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1621¿Identifier¿¿1720¿v160¿¿¿¿¿Identifier
1622¿VariableDeclarator¿¿1720¿v167¿¿¿{"start":{"line":143,"column":18},"end":{"line":153,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1623¿ArrowFunctionExpression¿¿1720¿¿¿¿{"start":{"line":143,"column":18},"end":{"line":153,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ArrowFunctionExpression
1624¿Identifier¿¿0¿line¿¿¿{"start":{"line":143,"column":19},"end":{"line":143,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1625¿VariableDeclarator¿¿1725¿proc¿¿¿{"start":{"line":144,"column":8},"end":{"line":144,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1626¿ObjectExpression¿¿1725¿¿¿¿¿¿ObjectExpression
1627¿VariableDeclarator¿¿1725¿v161¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1628¿CallExpression¿¿1725¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1629¿MemberExpression¿¿1725¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1630¿Identifier¿¿1725¿line¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1631¿Identifier¿¿1725¿trim¿¿¿{"start":{"line":146,"column":7},"end":{"line":146,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1632¿VariableDeclarator¿¿1725¿v162¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1633¿CallExpression¿¿1725¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1634¿MemberExpression¿¿1725¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1635¿Identifier¿¿1725¿v161¿¿¿¿¿Identifier
1636¿Identifier¿¿1725¿split¿¿¿{"start":{"line":146,"column":14},"end":{"line":146,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1637¿Identifier¿¿1725¿whitespace¿¿¿{"start":{"line":146,"column":20},"end":{"line":146,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1638¿VariableDeclarator¿¿1725¿v164¿¿¿{"start":{"line":146,"column":40},"end":{"line":150,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1639¿ArrowFunctionExpression¿¿1725¿¿¿¿{"start":{"line":146,"column":40},"end":{"line":150,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ArrowFunctionExpression
1640¿Identifier¿¿0¿item¿¿¿{"start":{"line":146,"column":41},"end":{"line":146,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1641¿Identifier¿¿0¿index¿¿¿{"start":{"line":146,"column":47},"end":{"line":146,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1642¿IfStatement¿¿1727¿¿¿¿{"start":{"line":147,"column":3},"end":{"line":149,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿IfStatement
1643¿Identifier¿¿1727¿item¿¿¿{"start":{"line":147,"column":7},"end":{"line":147,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1644¿VariableDeclarator¿¿1727¿v163¿¿¿{"start":{"line":148,"column":9},"end":{"line":148,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1645¿MemberExpression¿computed¿1727¿¿¿¿{"start":{"line":148,"column":9},"end":{"line":148,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1646¿Identifier¿¿1727¿header¿¿¿{"start":{"line":148,"column":9},"end":{"line":148,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1647¿Identifier¿¿1727¿index¿¿¿{"start":{"line":148,"column":16},"end":{"line":148,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1648¿ExpressionStatement¿¿1727¿¿¿¿{"start":{"line":148,"column":4},"end":{"line":148,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ExpressionStatement
1649¿AssignmentExpression¿=¿1727¿¿¿¿{"start":{"line":148,"column":4},"end":{"line":148,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿AssignmentExpression
1650¿MemberExpression¿computed¿1727¿¿¿¿{"start":{"line":148,"column":4},"end":{"line":148,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1651¿Identifier¿¿1727¿proc¿¿¿{"start":{"line":148,"column":4},"end":{"line":148,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1652¿Identifier¿¿1727¿v163¿¿¿¿¿Identifier
1653¿Identifier¿¿1727¿item¿¿¿{"start":{"line":148,"column":26},"end":{"line":148,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1654¿BlockStatement¿¿1727¿¿¿¿{"start":{"line":147,"column":13},"end":{"line":149,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1655¿BlockStatement¿¿1727¿¿¿¿{"start":{"line":146,"column":57},"end":{"line":150,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1656¿VariableDeclarator¿¿1725¿v165¿¿¿{"start":{"line":146,"column":2},"end":{"line":150,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1657¿CallExpression¿¿1725¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":150,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1658¿MemberExpression¿¿1725¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1659¿Identifier¿¿1725¿v162¿¿¿¿¿Identifier
1660¿Identifier¿¿1725¿forEach¿¿¿{"start":{"line":146,"column":32},"end":{"line":146,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1661¿Identifier¿¿1725¿v164¿¿¿¿¿Identifier
1662¿ExpressionStatement¿¿1725¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":150,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ExpressionStatement
1663¿Identifier¿¿1725¿v165¿¿¿¿¿Identifier
1664¿VariableDeclarator¿¿1725¿v166¿¿¿{"start":{"line":152,"column":9},"end":{"line":152,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1665¿NewExpression¿¿1725¿¿¿¿{"start":{"line":152,"column":9},"end":{"line":152,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿NewExpression
1666¿Identifier¿¿1725¿Process¿¿¿{"start":{"line":152,"column":13},"end":{"line":152,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1667¿Identifier¿¿1725¿proc¿¿¿{"start":{"line":152,"column":21},"end":{"line":152,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1668¿ReturnStatement¿¿1725¿¿¿¿{"start":{"line":152,"column":2},"end":{"line":152,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ReturnStatement
1669¿Identifier¿¿1725¿v166¿¿¿¿¿Identifier
1670¿BlockStatement¿¿1725¿¿¿¿{"start":{"line":143,"column":28},"end":{"line":153,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1671¿VariableDeclarator¿¿1720¿v168¿¿¿{"start":{"line":143,"column":8},"end":{"line":153,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1672¿CallExpression¿¿1720¿¿¿¿{"start":{"line":143,"column":8},"end":{"line":153,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1673¿MemberExpression¿¿1720¿¿¿¿{"start":{"line":143,"column":8},"end":{"line":143,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1674¿Identifier¿¿1720¿lines¿¿¿{"start":{"line":143,"column":8},"end":{"line":143,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1675¿Identifier¿¿1720¿map¿¿¿{"start":{"line":143,"column":14},"end":{"line":143,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1676¿Identifier¿¿1720¿v167¿¿¿¿¿Identifier
1677¿ReturnStatement¿¿1720¿¿¿¿{"start":{"line":143,"column":1},"end":{"line":153,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ReturnStatement
1678¿Identifier¿¿1720¿v168¿¿¿¿¿Identifier
1679¿BlockStatement¿¿1720¿¿¿¿{"start":{"line":132,"column":30},"end":{"line":154,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1680¿CFG_F_START¿¿1680¿__main__¿¿¿¿¿CFG_F_START
1681¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1682¿CFG_F_START¿¿1682¿1027_anon¿¿¿¿¿CFG_F_START
1683¿CFG_F_END¿¿0¿1027_anon¿¿¿¿¿CFG_F_END
1684¿CFG_F_START¿¿1684¿1051_anon¿¿¿¿¿CFG_F_START
1685¿CFG_F_END¿¿0¿1051_anon¿¿¿¿¿CFG_F_END
1686¿CFG_IF_END¿¿0¿1071¿¿¿¿¿CFG_IF_END
1687¿CFG_IF_END¿¿0¿1094¿¿¿¿¿CFG_IF_END
1688¿CFG_IF_END¿¿0¿1122¿¿¿¿¿CFG_IF_END
1689¿CFG_F_START¿¿1689¿1188_anon¿¿¿¿¿CFG_F_START
1690¿CFG_F_END¿¿0¿1188_anon¿¿¿¿¿CFG_F_END
1691¿CFG_IF_END¿¿0¿1153¿¿¿¿¿CFG_IF_END
1692¿CFG_IF_END¿¿0¿1212¿¿¿¿¿CFG_IF_END
1693¿CFG_IF_END¿¿0¿1230¿¿¿¿¿CFG_IF_END
1694¿CFG_IF_END¿¿0¿1249¿¿¿¿¿CFG_IF_END
1695¿CFG_IF_END¿¿0¿1268¿¿¿¿¿CFG_IF_END
1696¿CFG_F_START¿¿1696¿1307_Process¿¿¿¿¿CFG_F_START
1697¿CFG_F_END¿¿0¿1307_Process¿¿¿¿¿CFG_F_END
1698¿CFG_F_START¿¿1698¿1334_anon¿¿¿¿¿CFG_F_START
1699¿CFG_F_END¿¿0¿1334_anon¿¿¿¿¿CFG_F_END
1700¿CFG_F_START¿¿1700¿1350_anon¿¿¿¿¿CFG_F_START
1701¿CFG_F_END¿¿0¿1350_anon¿¿¿¿¿CFG_F_END
1702¿CFG_F_START¿¿1702¿1354_anon¿¿¿¿¿CFG_F_START
1703¿CFG_F_END¿¿0¿1354_anon¿¿¿¿¿CFG_F_END
1704¿CFG_F_START¿¿1704¿1367_anon¿¿¿¿¿CFG_F_START
1705¿CFG_F_END¿¿0¿1367_anon¿¿¿¿¿CFG_F_END
1706¿CFG_F_START¿¿1706¿1390_anon¿¿¿¿¿CFG_F_START
1707¿CFG_F_END¿¿0¿1390_anon¿¿¿¿¿CFG_F_END
1708¿CFG_F_START¿¿1708¿1411_anon¿¿¿¿¿CFG_F_START
1709¿CFG_F_END¿¿0¿1411_anon¿¿¿¿¿CFG_F_END
1710¿CFG_F_START¿¿1710¿1428_anon¿¿¿¿¿CFG_F_START
1711¿CFG_F_END¿¿0¿1428_anon¿¿¿¿¿CFG_F_END
1712¿CFG_IF_END¿¿0¿1437¿¿¿¿¿CFG_IF_END
1713¿CFG_F_START¿¿1713¿1480_anon¿¿¿¿¿CFG_F_START
1714¿CFG_F_END¿¿0¿1480_anon¿¿¿¿¿CFG_F_END
1715¿CFG_F_START¿¿1715¿1514_anon¿¿¿¿¿CFG_F_START
1716¿CFG_F_END¿¿0¿1514_anon¿¿¿¿¿CFG_F_END
1717¿CFG_IF_END¿¿0¿1533¿¿¿¿¿CFG_IF_END
1718¿CFG_IF_END¿¿0¿1522¿¿¿¿¿CFG_IF_END
1719¿CFG_IF_END¿¿0¿1558¿¿¿¿¿CFG_IF_END
1720¿CFG_F_START¿¿1720¿1571_anon¿¿¿¿¿CFG_F_START
1721¿CFG_F_END¿¿0¿1571_anon¿¿¿¿¿CFG_F_END
1722¿CFG_IF_END¿¿0¿1576¿¿¿¿¿CFG_IF_END
1723¿CFG_F_START¿¿1723¿1606_anon¿¿¿¿¿CFG_F_START
1724¿CFG_F_END¿¿0¿1606_anon¿¿¿¿¿CFG_F_END
1725¿CFG_F_START¿¿1725¿1623_anon¿¿¿¿¿CFG_F_START
1726¿CFG_F_END¿¿0¿1623_anon¿¿¿¿¿CFG_F_END
1727¿CFG_F_START¿¿1727¿1639_anon¿¿¿¿¿CFG_F_START
1728¿CFG_F_END¿¿0¿1639_anon¿¿¿¿¿CFG_F_END
1729¿CFG_IF_END¿¿0¿1642¿¿¿¿¿CFG_IF_END
1730¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1731¿PDG_CALL¿¿1680¿1680.CALL->require-o258¿¿¿¿¿PDG_CALL
1732¿PDG_OBJECT¿¿0¿1680.v85-o259¿¿¿¿¿PDG_OBJECT
1733¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1734¿PDG_OBJECT¿¿0¿1680.v85.spawn-o260¿¿¿¿¿PDG_OBJECT
1735¿PDG_OBJECT¿¿0¿1680.v86-o261¿¿¿¿¿PDG_OBJECT
1736¿PDG_OBJECT¿¿0¿1680.v86.0-o262¿¿¿¿¿PDG_OBJECT
1737¿PDG_OBJECT¿¿0¿1680.v86.1-o263¿¿¿¿¿PDG_OBJECT
1738¿PDG_OBJECT¿¿0¿1680.v86.2-o264¿¿¿¿¿PDG_OBJECT
1739¿PDG_OBJECT¿¿0¿1680.v86.3-o265¿¿¿¿¿PDG_OBJECT
1740¿PDG_OBJECT¿¿0¿1680.v86.4-o266¿¿¿¿¿PDG_OBJECT
1741¿PDG_OBJECT¿¿0¿1680.v86.5-o267¿¿¿¿¿PDG_OBJECT
1742¿PDG_OBJECT¿¿0¿1680.v86.6-o268¿¿¿¿¿PDG_OBJECT
1743¿PDG_OBJECT¿¿0¿1680.v86.7-o269¿¿¿¿¿PDG_OBJECT
1744¿PDG_OBJECT¿¿0¿1680.v86.8-o270¿¿¿¿¿PDG_OBJECT
1745¿PDG_OBJECT¿¿0¿1680.v86.9-o271¿¿¿¿¿PDG_OBJECT
1746¿PDG_OBJECT¿¿0¿1680.v86.10-o272¿¿¿¿¿PDG_OBJECT
1747¿PDG_OBJECT¿¿0¿1680.v86.11-o273¿¿¿¿¿PDG_OBJECT
1748¿PDG_OBJECT¿¿0¿1680.v86.12-o274¿¿¿¿¿PDG_OBJECT
1749¿PDG_OBJECT¿¿0¿1680.v86.13-o275¿¿¿¿¿PDG_OBJECT
1750¿PDG_CALL¿¿1680¿1680.CALL->Set-o276¿¿¿¿¿PDG_CALL
1751¿PDG_OBJECT¿¿0¿1680.validFields-o277¿¿¿¿¿PDG_OBJECT
1752¿PDG_OBJECT¿¿0¿1682.this-o278¿¿¿¿¿PDG_OBJECT
1753¿PDG_OBJECT¿¿0¿1682.pid-o279¿¿¿¿¿PDG_OBJECT
1754¿PDG_OBJECT¿¿0¿1682.ppid-o280¿¿¿¿¿PDG_OBJECT
1755¿PDG_OBJECT¿¿0¿1682.user-o281¿¿¿¿¿PDG_OBJECT
1756¿PDG_OBJECT¿¿0¿1682.group-o282¿¿¿¿¿PDG_OBJECT
