Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1747¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":187,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Program
2211¿Identifier¿¿3099¿undefined¿¿¿{"start":{"line":78,"column":39},"end":{"line":78,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2212¿VariableDeclarator¿¿3099¿v238¿¿¿{"start":{"line":78,"column":51},"end":{"line":78,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2213¿MemberExpression¿¿3099¿¿¿¿{"start":{"line":78,"column":51},"end":{"line":78,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2214¿Identifier¿¿3099¿cpu¿¿¿{"start":{"line":78,"column":51},"end":{"line":78,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2215¿Identifier¿¿3099¿uptime¿¿¿{"start":{"line":78,"column":55},"end":{"line":78,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2216¿VariableDeclarator¿¿3099¿v239¿¿¿{"start":{"line":78,"column":64},"end":{"line":78,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2217¿MemberExpression¿¿3099¿¿¿¿{"start":{"line":78,"column":64},"end":{"line":78,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2218¿Identifier¿¿3099¿history¿¿¿{"start":{"line":78,"column":64},"end":{"line":78,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2219¿Identifier¿¿3099¿uptime¿¿¿{"start":{"line":78,"column":72},"end":{"line":78,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2220¿VariableDeclarator¿¿3099¿v240¿¿¿{"start":{"line":78,"column":51},"end":{"line":78,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2221¿BinaryExpression¿-¿3099¿¿¿¿{"start":{"line":78,"column":51},"end":{"line":78,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2222¿Identifier¿¿3099¿v238¿¿¿¿¿Identifier
2223¿Identifier¿¿3099¿v239¿¿¿¿¿Identifier
2224¿VariableDeclarator¿¿3099¿v241¿¿¿{"start":{"line":78,"column":81},"end":{"line":78,"column":91},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2225¿MemberExpression¿¿3099¿¿¿¿{"start":{"line":78,"column":81},"end":{"line":78,"column":91},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2226¿Identifier¿¿3099¿stat¿¿¿{"start":{"line":78,"column":81},"end":{"line":78,"column":85},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2227¿Identifier¿¿3099¿start¿¿¿{"start":{"line":78,"column":86},"end":{"line":78,"column":91},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2228¿VariableDeclarator¿¿3099¿v242¿¿¿{"start":{"line":78,"column":94},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2229¿MemberExpression¿¿3099¿¿¿¿{"start":{"line":78,"column":94},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2230¿Identifier¿¿3099¿cpu¿¿¿{"start":{"line":78,"column":94},"end":{"line":78,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2231¿Identifier¿¿3099¿uptime¿¿¿{"start":{"line":78,"column":98},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2232¿VariableDeclarator¿¿3099¿v243¿¿¿{"start":{"line":78,"column":81},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2233¿BinaryExpression¿-¿3099¿¿¿¿{"start":{"line":78,"column":81},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2234¿Identifier¿¿3099¿v241¿¿¿¿¿Identifier
2235¿Identifier¿¿3099¿v242¿¿¿¿¿Identifier
2236¿IfStatement¿¿3099¿¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿IfStatement
2237¿Identifier¿¿3099¿v237¿¿¿¿¿Identifier
2238¿ExpressionStatement¿¿3099¿¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2239¿AssignmentExpression¿=¿3099¿¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2240¿Identifier¿¿3099¿seconds¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2241¿Identifier¿¿3099¿v240¿¿¿¿¿Identifier
2242¿BlockStatement¿¿3099¿¿¿¿¿¿BlockStatement
2243¿ExpressionStatement¿¿3099¿¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2244¿AssignmentExpression¿=¿3099¿¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2245¿Identifier¿¿3099¿seconds¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2246¿Identifier¿¿3099¿v243¿¿¿¿¿Identifier
2247¿BlockStatement¿¿3099¿¿¿¿¿¿BlockStatement
2248¿ExpressionStatement¿¿3099¿¿¿¿{"start":{"line":79,"column":6},"end":{"line":79,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2249¿AssignmentExpression¿=¿3099¿¿¿¿{"start":{"line":79,"column":6},"end":{"line":79,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2250¿Identifier¿¿3099¿seconds¿¿¿{"start":{"line":79,"column":6},"end":{"line":79,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2251¿CallExpression¿¿3099¿¿¿¿{"start":{"line":79,"column":16},"end":{"line":79,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2252¿MemberExpression¿¿3099¿¿¿¿{"start":{"line":79,"column":16},"end":{"line":79,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2253¿Identifier¿¿3099¿Math¿¿¿{"start":{"line":79,"column":16},"end":{"line":79,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2254¿Identifier¿¿3099¿abs¿¿¿{"start":{"line":79,"column":21},"end":{"line":79,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2255¿Identifier¿¿3099¿seconds¿¿¿{"start":{"line":79,"column":25},"end":{"line":79,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2256¿VariableDeclarator¿¿3099¿v244¿¿¿{"start":{"line":80,"column":16},"end":{"line":80,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2257¿BinaryExpression¿===¿3099¿¿¿¿{"start":{"line":80,"column":16},"end":{"line":80,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2258¿Identifier¿¿3099¿seconds¿¿¿{"start":{"line":80,"column":16},"end":{"line":80,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2259¿Literal¿number¿3099¿¿0¿¿{"start":{"line":80,"column":28},"end":{"line":80,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2260¿IfStatement¿¿3099¿¿¿¿{"start":{"line":80,"column":16},"end":{"line":80,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿IfStatement
2261¿Identifier¿¿3099¿v244¿¿¿¿¿Identifier
2262¿ExpressionStatement¿¿3099¿¿¿¿{"start":{"line":80,"column":16},"end":{"line":80,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2263¿AssignmentExpression¿=¿3099¿¿¿¿{"start":{"line":80,"column":16},"end":{"line":80,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2264¿Identifier¿¿3099¿seconds¿¿¿{"start":{"line":80,"column":6},"end":{"line":80,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2265¿Literal¿number¿3099¿¿1¿¿{"start":{"line":80,"column":32},"end":{"line":80,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2266¿BlockStatement¿¿3099¿¿¿¿¿¿BlockStatement
2267¿ExpressionStatement¿¿3099¿¿¿¿{"start":{"line":80,"column":16},"end":{"line":80,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2268¿AssignmentExpression¿=¿3099¿¿¿¿{"start":{"line":80,"column":16},"end":{"line":80,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2269¿Identifier¿¿3099¿seconds¿¿¿{"start":{"line":80,"column":6},"end":{"line":80,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2270¿Identifier¿¿3099¿seconds¿¿¿{"start":{"line":80,"column":36},"end":{"line":80,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2271¿BlockStatement¿¿3099¿¿¿¿¿¿BlockStatement
2272¿VariableDeclarator¿¿3099¿v245¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2273¿MemberExpression¿¿3099¿¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2274¿Identifier¿¿3099¿self¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2275¿Identifier¿¿3099¿history¿¿¿{"start":{"line":82,"column":11},"end":{"line":82,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2276¿ExpressionStatement¿¿3099¿¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2277¿AssignmentExpression¿=¿3099¿¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2278¿MemberExpression¿computed¿3099¿¿¿¿{"start":{"line":82,"column":6},"end":{"line":82,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2279¿Identifier¿¿3099¿v245¿¿¿¿¿Identifier
2280¿Identifier¿¿3099¿pid¿¿¿{"start":{"line":82,"column":19},"end":{"line":82,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2281¿Identifier¿¿3099¿stat¿¿¿{"start":{"line":82,"column":26},"end":{"line":82,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2282¿VariableDeclarator¿¿3099¿v246¿¿¿{"start":{"line":83,"column":6},"end":{"line":83,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2283¿MemberExpression¿¿3099¿¿¿¿{"start":{"line":83,"column":6},"end":{"line":83,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2284¿Identifier¿¿3099¿self¿¿¿{"start":{"line":83,"column":6},"end":{"line":83,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2285¿Identifier¿¿3099¿history¿¿¿{"start":{"line":83,"column":11},"end":{"line":83,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2286¿VariableDeclarator¿¿3099¿v247¿¿¿{"start":{"line":83,"column":6},"end":{"line":83,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2287¿MemberExpression¿computed¿3099¿¿¿¿{"start":{"line":83,"column":6},"end":{"line":83,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2288¿Identifier¿¿3099¿v246¿¿¿¿¿Identifier
2289¿Identifier¿¿3099¿pid¿¿¿{"start":{"line":83,"column":19},"end":{"line":83,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2290¿VariableDeclarator¿¿3099¿v248¿¿¿{"start":{"line":83,"column":6},"end":{"line":83,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2291¿MemberExpression¿¿3099¿¿¿¿{"start":{"line":83,"column":33},"end":{"line":83,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2292¿Identifier¿¿3099¿cpu¿¿¿{"start":{"line":83,"column":33},"end":{"line":83,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2293¿Identifier¿¿3099¿uptime¿¿¿{"start":{"line":83,"column":37},"end":{"line":83,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2294¿ExpressionStatement¿¿3099¿¿¿¿{"start":{"line":83,"column":6},"end":{"line":83,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2295¿AssignmentExpression¿=¿3099¿¿¿¿{"start":{"line":83,"column":6},"end":{"line":83,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2296¿MemberExpression¿¿3099¿¿¿¿{"start":{"line":83,"column":6},"end":{"line":83,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2297¿Identifier¿¿3099¿v247¿¿¿¿¿Identifier
2298¿Identifier¿¿3099¿uptime¿¿¿{"start":{"line":83,"column":24},"end":{"line":83,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2299¿Identifier¿¿3099¿v248¿¿¿¿¿Identifier
2300¿VariableDeclarator¿¿3099¿v249¿¿¿{"start":{"line":86,"column":14},"end":{"line":86,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2301¿BinaryExpression¿/¿3099¿¿¿¿{"start":{"line":86,"column":14},"end":{"line":86,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2302¿Identifier¿¿3099¿total¿¿¿{"start":{"line":86,"column":14},"end":{"line":86,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2303¿Identifier¿¿3099¿seconds¿¿¿{"start":{"line":86,"column":22},"end":{"line":86,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2304¿VariableDeclarator¿¿3099¿v250¿¿¿{"start":{"line":86,"column":13},"end":{"line":86,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2305¿BinaryExpression¿*¿3099¿¿¿¿{"start":{"line":86,"column":13},"end":{"line":86,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
