Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1029¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":135,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Program
1685¿VariableDeclarator¿¿1850¿v207¿¿¿{"start":{"line":111,"column":6},"end":{"line":111,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1686¿CallExpression¿¿1850¿¿¿¿{"start":{"line":111,"column":6},"end":{"line":111,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿CallExpression
1687¿MemberExpression¿¿1850¿¿¿¿{"start":{"line":111,"column":6},"end":{"line":111,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1688¿Identifier¿¿1850¿self¿¿¿{"start":{"line":111,"column":6},"end":{"line":111,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1689¿Identifier¿¿1850¿emit¿¿¿{"start":{"line":111,"column":11},"end":{"line":111,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1690¿Literal¿string¿1850¿¿'end'¿¿{"start":{"line":111,"column":16},"end":{"line":111,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Literal
1691¿ExpressionStatement¿¿1850¿¿¿¿{"start":{"line":111,"column":6},"end":{"line":111,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ExpressionStatement
1692¿Identifier¿¿1850¿v207¿¿¿¿¿Identifier
1693¿VariableDeclarator¿¿1850¿v208¿¿¿{"start":{"line":112,"column":13},"end":{"line":112,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1694¿CallExpression¿¿1850¿¿¿¿{"start":{"line":112,"column":13},"end":{"line":112,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿CallExpression
1695¿Identifier¿¿1850¿cb¿¿¿{"start":{"line":112,"column":13},"end":{"line":112,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1696¿ReturnStatement¿¿1850¿¿¿¿{"start":{"line":112,"column":6},"end":{"line":112,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ReturnStatement
1697¿Identifier¿¿1850¿v208¿¿¿¿¿Identifier
1698¿BlockStatement¿¿1850¿¿¿¿{"start":{"line":103,"column":130},"end":{"line":113,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿BlockStatement
1699¿VariableDeclarator¿¿1836¿child¿¿¿{"start":{"line":103,"column":8},"end":{"line":113,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1700¿CallExpression¿¿1836¿¿¿¿{"start":{"line":103,"column":16},"end":{"line":113,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿CallExpression
1701¿Identifier¿¿1836¿execFile¿¿¿{"start":{"line":103,"column":16},"end":{"line":103,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1702¿Literal¿string¿1836¿¿'git'¿¿{"start":{"line":103,"column":25},"end":{"line":103,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Literal
1703¿Identifier¿¿1836¿gitArgs¿¿¿{"start":{"line":103,"column":32},"end":{"line":103,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1704¿Identifier¿¿1836¿v195¿¿¿¿¿Identifier
1705¿Identifier¿¿1836¿v209¿¿¿¿¿Identifier
1706¿IfStatement¿¿1836¿¿¿¿{"start":{"line":115,"column":4},"end":{"line":118,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿IfStatement
1707¿Identifier¿¿1836¿writeStdin¿¿¿{"start":{"line":115,"column":8},"end":{"line":115,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1708¿VariableDeclarator¿¿1836¿v210¿¿¿{"start":{"line":116,"column":6},"end":{"line":116,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1709¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":116,"column":6},"end":{"line":116,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1710¿Identifier¿¿1836¿child¿¿¿{"start":{"line":116,"column":6},"end":{"line":116,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1711¿Identifier¿¿1836¿stdin¿¿¿{"start":{"line":116,"column":12},"end":{"line":116,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1712¿VariableDeclarator¿¿1836¿v211¿¿¿{"start":{"line":116,"column":24},"end":{"line":116,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1713¿CallExpression¿¿1836¿¿¿¿{"start":{"line":116,"column":24},"end":{"line":116,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿CallExpression
1714¿Identifier¿¿1836¿String¿¿¿{"start":{"line":116,"column":24},"end":{"line":116,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1715¿Identifier¿¿1836¿message¿¿¿{"start":{"line":116,"column":31},"end":{"line":116,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1716¿VariableDeclarator¿¿1836¿v212¿¿¿{"start":{"line":116,"column":6},"end":{"line":116,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1717¿CallExpression¿¿1836¿¿¿¿{"start":{"line":116,"column":6},"end":{"line":116,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿CallExpression
1718¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":116,"column":6},"end":{"line":116,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1719¿Identifier¿¿1836¿v210¿¿¿¿¿Identifier
1720¿Identifier¿¿1836¿write¿¿¿{"start":{"line":116,"column":18},"end":{"line":116,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1721¿Identifier¿¿1836¿v211¿¿¿¿¿Identifier
1722¿ExpressionStatement¿¿1836¿¿¿¿{"start":{"line":116,"column":6},"end":{"line":116,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ExpressionStatement
1723¿Identifier¿¿1836¿v212¿¿¿¿¿Identifier
1724¿VariableDeclarator¿¿1836¿v213¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1725¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1726¿Identifier¿¿1836¿child¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1727¿Identifier¿¿1836¿stdin¿¿¿{"start":{"line":117,"column":12},"end":{"line":117,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1728¿VariableDeclarator¿¿1836¿v214¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1729¿CallExpression¿¿1836¿¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿CallExpression
1730¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1731¿Identifier¿¿1836¿v213¿¿¿¿¿Identifier
1732¿Identifier¿¿1836¿end¿¿¿{"start":{"line":117,"column":18},"end":{"line":117,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1733¿ExpressionStatement¿¿1836¿¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ExpressionStatement
1734¿Identifier¿¿1836¿v214¿¿¿¿¿Identifier
1735¿BlockStatement¿¿1836¿¿¿¿{"start":{"line":115,"column":20},"end":{"line":118,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿BlockStatement
1736¿VariableDeclarator¿¿1836¿v215¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1737¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1738¿Identifier¿¿1836¿opt¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1739¿Identifier¿¿1836¿emitData¿¿¿{"start":{"line":120,"column":12},"end":{"line":120,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1740¿IfStatement¿¿1836¿¿¿¿{"start":{"line":120,"column":4},"end":{"line":127,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿IfStatement
1741¿Identifier¿¿1836¿v215¿¿¿¿¿Identifier
1742¿VariableDeclarator¿¿1836¿v216¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1743¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1744¿Identifier¿¿1836¿child¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1745¿Identifier¿¿1836¿stdout¿¿¿{"start":{"line":121,"column":12},"end":{"line":121,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1746¿VariableDeclarator¿¿1836¿v218¿¿¿{"start":{"line":121,"column":30},"end":{"line":123,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1747¿FunctionExpression¿¿1836¿anon¿¿¿{"start":{"line":121,"column":30},"end":{"line":123,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿FunctionExpression
1748¿Identifier¿¿0¿data¿¿¿{"start":{"line":121,"column":40},"end":{"line":121,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1749¿VariableDeclarator¿¿1855¿v217¿¿¿{"start":{"line":122,"column":8},"end":{"line":122,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1750¿CallExpression¿¿1855¿¿¿¿{"start":{"line":122,"column":8},"end":{"line":122,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿CallExpression
1751¿MemberExpression¿¿1855¿¿¿¿{"start":{"line":122,"column":8},"end":{"line":122,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1752¿Identifier¿¿1855¿self¿¿¿{"start":{"line":122,"column":8},"end":{"line":122,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1753¿Identifier¿¿1855¿emit¿¿¿{"start":{"line":122,"column":13},"end":{"line":122,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1754¿Literal¿string¿1855¿¿'data'¿¿{"start":{"line":122,"column":18},"end":{"line":122,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Literal
1755¿Identifier¿¿1855¿data¿¿¿{"start":{"line":122,"column":26},"end":{"line":122,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1756¿ExpressionStatement¿¿1855¿¿¿¿{"start":{"line":122,"column":8},"end":{"line":122,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ExpressionStatement
1757¿Identifier¿¿1855¿v217¿¿¿¿¿Identifier
1758¿BlockStatement¿¿1855¿¿¿¿{"start":{"line":121,"column":46},"end":{"line":123,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿BlockStatement
1759¿VariableDeclarator¿¿1836¿v219¿¿¿{"start":{"line":121,"column":6},"end":{"line":123,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1760¿CallExpression¿¿1836¿¿¿¿{"start":{"line":121,"column":6},"end":{"line":123,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿CallExpression
1761¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1762¿Identifier¿¿1836¿v216¿¿¿¿¿Identifier
1763¿Identifier¿¿1836¿on¿¿¿{"start":{"line":121,"column":19},"end":{"line":121,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1764¿Literal¿string¿1836¿¿'data'¿¿{"start":{"line":121,"column":22},"end":{"line":121,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Literal
1765¿Identifier¿¿1836¿v218¿¿¿¿¿Identifier
1766¿ExpressionStatement¿¿1836¿¿¿¿{"start":{"line":121,"column":6},"end":{"line":123,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ExpressionStatement
1767¿Identifier¿¿1836¿v219¿¿¿¿¿Identifier
1768¿VariableDeclarator¿¿1836¿v220¿¿¿{"start":{"line":124,"column":6},"end":{"line":124,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1769¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":124,"column":6},"end":{"line":124,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1770¿Identifier¿¿1836¿child¿¿¿{"start":{"line":124,"column":6},"end":{"line":124,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1771¿Identifier¿¿1836¿stderr¿¿¿{"start":{"line":124,"column":12},"end":{"line":124,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1772¿VariableDeclarator¿¿1836¿v222¿¿¿{"start":{"line":124,"column":30},"end":{"line":126,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1773¿FunctionExpression¿¿1836¿anon¿¿¿{"start":{"line":124,"column":30},"end":{"line":126,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿FunctionExpression
1774¿Identifier¿¿0¿data¿¿¿{"start":{"line":124,"column":40},"end":{"line":124,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1775¿VariableDeclarator¿¿1857¿v221¿¿¿{"start":{"line":125,"column":8},"end":{"line":125,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1776¿CallExpression¿¿1857¿¿¿¿{"start":{"line":125,"column":8},"end":{"line":125,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿CallExpression
1777¿MemberExpression¿¿1857¿¿¿¿{"start":{"line":125,"column":8},"end":{"line":125,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1778¿Identifier¿¿1857¿self¿¿¿{"start":{"line":125,"column":8},"end":{"line":125,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1779¿Identifier¿¿1857¿emit¿¿¿{"start":{"line":125,"column":13},"end":{"line":125,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1780¿Literal¿string¿1857¿¿'data'¿¿{"start":{"line":125,"column":18},"end":{"line":125,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Literal
1781¿Identifier¿¿1857¿data¿¿¿{"start":{"line":125,"column":26},"end":{"line":125,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1782¿ExpressionStatement¿¿1857¿¿¿¿{"start":{"line":125,"column":8},"end":{"line":125,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ExpressionStatement
1783¿Identifier¿¿1857¿v221¿¿¿¿¿Identifier
1784¿BlockStatement¿¿1857¿¿¿¿{"start":{"line":124,"column":46},"end":{"line":126,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿BlockStatement
1785¿VariableDeclarator¿¿1836¿v223¿¿¿{"start":{"line":124,"column":6},"end":{"line":126,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1786¿CallExpression¿¿1836¿¿¿¿{"start":{"line":124,"column":6},"end":{"line":126,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿CallExpression
1787¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":124,"column":6},"end":{"line":124,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
1788¿Identifier¿¿1836¿v220¿¿¿¿¿Identifier
1789¿Identifier¿¿1836¿on¿¿¿{"start":{"line":124,"column":19},"end":{"line":124,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1790¿Literal¿string¿1836¿¿'data'¿¿{"start":{"line":124,"column":22},"end":{"line":124,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Literal
1791¿Identifier¿¿1836¿v222¿¿¿¿¿Identifier
1792¿ExpressionStatement¿¿1836¿¿¿¿{"start":{"line":124,"column":6},"end":{"line":126,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ExpressionStatement
1793¿Identifier¿¿1836¿v223¿¿¿¿¿Identifier
1794¿BlockStatement¿¿1836¿¿¿¿{"start":{"line":120,"column":22},"end":{"line":127,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿BlockStatement
1795¿BlockStatement¿¿1836¿¿¿¿{"start":{"line":43,"column":28},"end":{"line":128,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿BlockStatement
1796¿VariableDeclarator¿¿1826¿v224¿¿¿{"start":{"line":130,"column":23},"end":{"line":134,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1797¿ObjectExpression¿¿1826¿¿¿¿{"start":{"line":130,"column":23},"end":{"line":134,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ObjectExpression
1798¿Property¿¿1826¿¿¿¿{"start":{"line":131,"column":4},"end":{"line":131,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Property
1799¿Identifier¿¿1826¿objectMode¿¿¿{"start":{"line":131,"column":4},"end":{"line":131,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1800¿Literal¿boolean¿1826¿¿true¿¿{"start":{"line":131,"column":16},"end":{"line":131,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Literal
1801¿Property¿¿1826¿¿¿¿{"start":{"line":132,"column":4},"end":{"line":132,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Property
1802¿Identifier¿¿1826¿transform¿¿¿{"start":{"line":132,"column":4},"end":{"line":132,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1803¿Identifier¿¿1826¿write¿¿¿{"start":{"line":132,"column":15},"end":{"line":132,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1804¿Property¿¿1826¿¿¿¿{"start":{"line":133,"column":4},"end":{"line":133,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Property
1805¿Identifier¿¿1826¿flush¿¿¿{"start":{"line":133,"column":4},"end":{"line":133,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1806¿Identifier¿¿1826¿flush¿¿¿{"start":{"line":133,"column":4},"end":{"line":133,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1807¿VariableDeclarator¿¿1826¿v225¿¿¿{"start":{"line":130,"column":9},"end":{"line":134,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿VariableDeclarator
1808¿NewExpression¿¿1826¿¿¿¿{"start":{"line":130,"column":9},"end":{"line":134,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿NewExpression
1809¿Identifier¿¿1826¿Transform¿¿¿{"start":{"line":130,"column":13},"end":{"line":130,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1810¿Identifier¿¿1826¿v224¿¿¿¿¿Identifier
1811¿ReturnStatement¿¿1826¿¿¿¿{"start":{"line":130,"column":2},"end":{"line":134,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ReturnStatement
1812¿Identifier¿¿1826¿v225¿¿¿¿¿Identifier
1813¿BlockStatement¿¿1826¿¿¿¿{"start":{"line":23,"column":41},"end":{"line":135,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿BlockStatement
1814¿ExpressionStatement¿¿1820¿¿¿¿{"start":{"line":23,"column":0},"end":{"line":135,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿ExpressionStatement
1815¿AssignmentExpression¿=¿1820¿¿¿¿{"start":{"line":23,"column":0},"end":{"line":135,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿AssignmentExpression
1816¿MemberExpression¿¿1820¿¿¿¿{"start":{"line":23,"column":0},"end":{"line":23,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿MemberExpression
