Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1011¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":129,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Program
1643¿MemberExpression¿¿1777¿¿¿¿{"start":{"line":114,"column":43},"end":{"line":114,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1644¿Identifier¿¿1777¿v159¿¿¿¿¿Identifier
1645¿Identifier¿¿1777¿filename¿¿¿{"start":{"line":114,"column":54},"end":{"line":114,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1646¿VariableDeclarator¿¿1777¿sanitizedFilename¿¿¿{"start":{"line":114,"column":10},"end":{"line":114,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1647¿CallExpression¿¿1777¿¿¿¿{"start":{"line":114,"column":30},"end":{"line":114,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿CallExpression
1648¿Identifier¿¿1777¿sanitizeName¿¿¿{"start":{"line":114,"column":30},"end":{"line":114,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1649¿Identifier¿¿1777¿v160¿¿¿¿¿Identifier
1650¿VariableDeclarator¿¿1777¿filePath¿¿¿{"start":{"line":115,"column":10},"end":{"line":115,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1651¿CallExpression¿¿1777¿¿¿¿{"start":{"line":115,"column":21},"end":{"line":115,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿CallExpression
1652¿MemberExpression¿¿1777¿¿¿¿{"start":{"line":115,"column":21},"end":{"line":115,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1653¿Identifier¿¿1777¿path¿¿¿{"start":{"line":115,"column":21},"end":{"line":115,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1654¿Identifier¿¿1777¿join¿¿¿{"start":{"line":115,"column":26},"end":{"line":115,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1655¿Identifier¿¿1777¿SITE_ROOT¿¿¿{"start":{"line":115,"column":31},"end":{"line":115,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1656¿Identifier¿¿1777¿sanitizedFilename¿¿¿{"start":{"line":115,"column":42},"end":{"line":115,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1657¿VariableDeclarator¿¿1777¿stats¿¿¿{"start":{"line":116,"column":10},"end":{"line":116,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1658¿AwaitExpression¿¿1777¿¿¿¿{"start":{"line":116,"column":18},"end":{"line":116,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿AwaitExpression
1659¿CallExpression¿¿1777¿¿¿¿{"start":{"line":116,"column":24},"end":{"line":116,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿CallExpression
1660¿MemberExpression¿¿1777¿¿¿¿{"start":{"line":116,"column":24},"end":{"line":116,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1661¿Identifier¿¿1777¿fs¿¿¿{"start":{"line":116,"column":24},"end":{"line":116,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1662¿Identifier¿¿1777¿stat¿¿¿{"start":{"line":116,"column":27},"end":{"line":116,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1663¿Identifier¿¿1777¿filePath¿¿¿{"start":{"line":116,"column":32},"end":{"line":116,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1664¿VariableDeclarator¿¿1777¿v161¿¿¿{"start":{"line":119,"column":12},"end":{"line":119,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1665¿MemberExpression¿¿1777¿¿¿¿{"start":{"line":119,"column":12},"end":{"line":119,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1666¿Identifier¿¿1777¿stats¿¿¿{"start":{"line":119,"column":12},"end":{"line":119,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1667¿Identifier¿¿1777¿size¿¿¿{"start":{"line":119,"column":18},"end":{"line":119,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1668¿VariableDeclarator¿¿1777¿v162¿¿¿{"start":{"line":120,"column":16},"end":{"line":120,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1669¿MemberExpression¿¿1777¿¿¿¿{"start":{"line":120,"column":16},"end":{"line":120,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1670¿Identifier¿¿1777¿stats¿¿¿{"start":{"line":120,"column":16},"end":{"line":120,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1671¿Identifier¿¿1777¿mtime¿¿¿{"start":{"line":120,"column":22},"end":{"line":120,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1672¿VariableDeclarator¿¿1777¿v163¿¿¿{"start":{"line":117,"column":13},"end":{"line":122,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1673¿ObjectExpression¿¿1777¿¿¿¿{"start":{"line":117,"column":13},"end":{"line":122,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿ObjectExpression
1674¿Property¿¿1777¿¿¿¿{"start":{"line":118,"column":6},"end":{"line":118,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Property
1675¿Identifier¿¿1777¿name¿¿¿{"start":{"line":118,"column":6},"end":{"line":118,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1676¿Identifier¿¿1777¿sanitizedFilename¿¿¿{"start":{"line":118,"column":12},"end":{"line":118,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1677¿Property¿¿1777¿¿¿¿{"start":{"line":119,"column":6},"end":{"line":119,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Property
1678¿Identifier¿¿1777¿size¿¿¿{"start":{"line":119,"column":6},"end":{"line":119,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1679¿Identifier¿¿1777¿v161¿¿¿¿¿Identifier
1680¿Property¿¿1777¿¿¿¿{"start":{"line":120,"column":6},"end":{"line":120,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Property
1681¿Identifier¿¿1777¿modified¿¿¿{"start":{"line":120,"column":6},"end":{"line":120,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1682¿Identifier¿¿1777¿v162¿¿¿¿¿Identifier
1683¿Property¿¿1777¿¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Property
1684¿Identifier¿¿1777¿url¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1685¿TemplateLiteral¿¿1777¿¿¿¿{"start":{"line":121,"column":11},"end":{"line":121,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿TemplateLiteral
1686¿Identifier¿¿1777¿sanitizedFilename¿¿¿{"start":{"line":121,"column":20},"end":{"line":121,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1687¿VariableDeclarator¿¿1777¿v164¿¿¿{"start":{"line":117,"column":4},"end":{"line":122,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1688¿CallExpression¿¿1777¿¿¿¿{"start":{"line":117,"column":4},"end":{"line":122,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿CallExpression
1689¿MemberExpression¿¿1777¿¿¿¿{"start":{"line":117,"column":4},"end":{"line":117,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1690¿Identifier¿¿1777¿res¿¿¿{"start":{"line":117,"column":4},"end":{"line":117,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1691¿Identifier¿¿1777¿json¿¿¿{"start":{"line":117,"column":8},"end":{"line":117,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1692¿Identifier¿¿1777¿v163¿¿¿¿¿Identifier
1693¿ExpressionStatement¿¿1777¿¿¿¿{"start":{"line":117,"column":4},"end":{"line":122,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿ExpressionStatement
1694¿Identifier¿¿1777¿v164¿¿¿¿¿Identifier
1695¿BlockStatement¿¿1777¿¿¿¿{"start":{"line":113,"column":6},"end":{"line":123,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿BlockStatement
1696¿CatchClause¿¿1777¿¿¿¿{"start":{"line":123,"column":4},"end":{"line":126,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿CatchClause
1697¿VariableDeclarator¿¿1777¿v165¿¿¿{"start":{"line":124,"column":8},"end":{"line":124,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1698¿MemberExpression¿¿1777¿¿¿¿{"start":{"line":124,"column":8},"end":{"line":124,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1699¿Identifier¿¿1777¿err¿¿¿{"start":{"line":124,"column":8},"end":{"line":124,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1700¿Identifier¿¿1777¿code¿¿¿{"start":{"line":124,"column":12},"end":{"line":124,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1701¿VariableDeclarator¿¿1777¿v166¿¿¿{"start":{"line":124,"column":8},"end":{"line":124,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1702¿BinaryExpression¿===¿1777¿¿¿¿{"start":{"line":124,"column":8},"end":{"line":124,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿BinaryExpression
1703¿Identifier¿¿1777¿v165¿¿¿¿¿Identifier
1704¿Literal¿string¿1777¿¿'ENOENT'¿¿{"start":{"line":124,"column":21},"end":{"line":124,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Literal
1705¿IfStatement¿¿1777¿¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":88},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿IfStatement
1706¿Identifier¿¿1777¿v166¿¿¿¿¿Identifier
1707¿VariableDeclarator¿¿1777¿v167¿¿¿{"start":{"line":124,"column":38},"end":{"line":124,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1708¿CallExpression¿¿1777¿¿¿¿{"start":{"line":124,"column":38},"end":{"line":124,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿CallExpression
1709¿MemberExpression¿¿1777¿¿¿¿{"start":{"line":124,"column":38},"end":{"line":124,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1710¿Identifier¿¿1777¿res¿¿¿{"start":{"line":124,"column":38},"end":{"line":124,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1711¿Identifier¿¿1777¿status¿¿¿{"start":{"line":124,"column":42},"end":{"line":124,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1712¿Literal¿number¿1777¿¿404¿¿{"start":{"line":124,"column":49},"end":{"line":124,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Literal
1713¿VariableDeclarator¿¿1777¿v168¿¿¿{"start":{"line":124,"column":59},"end":{"line":124,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1714¿ObjectExpression¿¿1777¿¿¿¿{"start":{"line":124,"column":59},"end":{"line":124,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿ObjectExpression
1715¿Property¿¿1777¿¿¿¿{"start":{"line":124,"column":61},"end":{"line":124,"column":84},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Property
1716¿Identifier¿¿1777¿error¿¿¿{"start":{"line":124,"column":61},"end":{"line":124,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1717¿Literal¿string¿1777¿¿'File not found'¿¿{"start":{"line":124,"column":68},"end":{"line":124,"column":84},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Literal
1718¿VariableDeclarator¿¿1777¿v169¿¿¿{"start":{"line":124,"column":38},"end":{"line":124,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1719¿CallExpression¿¿1777¿¿¿¿{"start":{"line":124,"column":38},"end":{"line":124,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿CallExpression
1720¿MemberExpression¿¿1777¿¿¿¿{"start":{"line":124,"column":38},"end":{"line":124,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1721¿Identifier¿¿1777¿v167¿¿¿¿¿Identifier
1722¿Identifier¿¿1777¿json¿¿¿{"start":{"line":124,"column":54},"end":{"line":124,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1723¿Identifier¿¿1777¿v168¿¿¿¿¿Identifier
1724¿ReturnStatement¿¿1777¿¿¿¿{"start":{"line":124,"column":31},"end":{"line":124,"column":88},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿ReturnStatement
1725¿Identifier¿¿1777¿v169¿¿¿¿¿Identifier
1726¿BlockStatement¿¿1777¿¿¿¿¿¿BlockStatement
1727¿VariableDeclarator¿¿1777¿v170¿¿¿{"start":{"line":125,"column":4},"end":{"line":125,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1728¿CallExpression¿¿1777¿¿¿¿{"start":{"line":125,"column":4},"end":{"line":125,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿CallExpression
1729¿Identifier¿¿1777¿next¿¿¿{"start":{"line":125,"column":4},"end":{"line":125,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1730¿Identifier¿¿1777¿err¿¿¿{"start":{"line":125,"column":9},"end":{"line":125,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1731¿ExpressionStatement¿¿1777¿¿¿¿{"start":{"line":125,"column":4},"end":{"line":125,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿ExpressionStatement
1732¿Identifier¿¿1777¿v170¿¿¿¿¿Identifier
1733¿BlockStatement¿¿1777¿¿¿¿{"start":{"line":123,"column":16},"end":{"line":126,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿BlockStatement
1734¿Identifier¿¿1777¿err¿¿¿{"start":{"line":123,"column":11},"end":{"line":123,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1735¿BlockStatement¿¿1777¿¿¿¿{"start":{"line":112,"column":51},"end":{"line":127,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿BlockStatement
1736¿VariableDeclarator¿¿1751¿v172¿¿¿{"start":{"line":112,"column":0},"end":{"line":127,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿VariableDeclarator
1737¿CallExpression¿¿1751¿¿¿¿{"start":{"line":112,"column":0},"end":{"line":127,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿CallExpression
1738¿MemberExpression¿¿1751¿¿¿¿{"start":{"line":112,"column":0},"end":{"line":112,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1739¿Identifier¿¿1751¿router¿¿¿{"start":{"line":112,"column":0},"end":{"line":112,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1740¿Identifier¿¿1751¿get¿¿¿{"start":{"line":112,"column":7},"end":{"line":112,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1741¿Literal¿string¿1751¿¿'/:filename'¿¿{"start":{"line":112,"column":11},"end":{"line":112,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Literal
1742¿Identifier¿¿1751¿v171¿¿¿¿¿Identifier
1743¿ExpressionStatement¿¿1751¿¿¿¿{"start":{"line":112,"column":0},"end":{"line":127,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿ExpressionStatement
1744¿Identifier¿¿1751¿v172¿¿¿¿¿Identifier
1745¿ExpressionStatement¿¿1751¿¿¿¿{"start":{"line":129,"column":0},"end":{"line":129,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿ExpressionStatement
1746¿AssignmentExpression¿=¿1751¿¿¿¿{"start":{"line":129,"column":0},"end":{"line":129,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿AssignmentExpression
1747¿MemberExpression¿¿1751¿¿¿¿{"start":{"line":129,"column":0},"end":{"line":129,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿MemberExpression
1748¿Identifier¿¿1751¿module¿¿¿{"start":{"line":129,"column":0},"end":{"line":129,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1749¿Identifier¿¿1751¿exports¿¿¿{"start":{"line":129,"column":7},"end":{"line":129,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1750¿Identifier¿¿1751¿router¿¿¿{"start":{"line":129,"column":17},"end":{"line":129,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Identifier
1751¿CFG_F_START¿¿1751¿__main__¿¿¿¿¿CFG_F_START
1752¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1753¿CFG_F_START¿¿1753¿1080_anon¿¿¿¿¿CFG_F_START
1754¿CFG_F_END¿¿0¿1080_anon¿¿¿¿¿CFG_F_END
1755¿CFG_F_START¿¿1755¿1131_anon¿¿¿¿¿CFG_F_START
1756¿CFG_F_END¿¿0¿1131_anon¿¿¿¿¿CFG_F_END
1757¿CFG_F_START¿¿1757¿1144_anon¿¿¿¿¿CFG_F_START
1758¿CFG_F_END¿¿0¿1144_anon¿¿¿¿¿CFG_F_END
1759¿CFG_F_START¿¿1759¿1179_anon¿¿¿¿¿CFG_F_START
1760¿CFG_F_END¿¿0¿1179_anon¿¿¿¿¿CFG_F_END
1761¿CFG_IF_END¿¿0¿1208¿¿¿¿¿CFG_IF_END
1762¿CFG_F_START¿¿1762¿1263_anon¿¿¿¿¿CFG_F_START
1763¿CFG_F_END¿¿0¿1263_anon¿¿¿¿¿CFG_F_END
1764¿CFG_F_START¿¿1764¿1276_anon¿¿¿¿¿CFG_F_START
1765¿CFG_F_END¿¿0¿1276_anon¿¿¿¿¿CFG_F_END
1766¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1767¿CFG_F_START¿¿1767¿1378_anon¿¿¿¿¿CFG_F_START
1768¿CFG_F_END¿¿0¿1378_anon¿¿¿¿¿CFG_F_END
1769¿CFG_IF_END¿¿0¿1406¿¿¿¿¿CFG_IF_END
1770¿CFG_F_START¿¿1770¿1433_anon¿¿¿¿¿CFG_F_START
1771¿CFG_F_END¿¿0¿1433_anon¿¿¿¿¿CFG_F_END
1772¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1773¿CFG_F_START¿¿1773¿1530_anon¿¿¿¿¿CFG_F_START
1774¿CFG_F_END¿¿0¿1530_anon¿¿¿¿¿CFG_F_END
1775¿CFG_IF_END¿¿0¿1592¿¿¿¿¿CFG_IF_END
1776¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1777¿CFG_F_START¿¿1777¿1633_anon¿¿¿¿¿CFG_F_START
1778¿CFG_F_END¿¿0¿1633_anon¿¿¿¿¿CFG_F_END
1779¿CFG_IF_END¿¿0¿1705¿¿¿¿¿CFG_IF_END
1780¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1781¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1782¿PDG_CALL¿¿1751¿1751.CALL->require-o236¿¿¿¿¿PDG_CALL
1783¿PDG_OBJECT¿¿0¿1751.express-o237¿¿¿¿¿PDG_OBJECT
1784¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1785¿PDG_CALL¿¿1751¿1751.CALL->express.Router-o238¿¿¿¿¿PDG_CALL
1786¿PDG_OBJECT¿¿0¿1751.router-o239¿¿¿¿¿PDG_OBJECT
1787¿PDG_CALL¿¿1751¿1751.CALL->require-o240¿¿¿¿¿PDG_CALL
1788¿PDG_OBJECT¿¿0¿1751.multer-o241¿¿¿¿¿PDG_OBJECT
1789¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1790¿PDG_CALL¿¿1751¿1751.CALL->require-o242¿¿¿¿¿PDG_CALL
1791¿PDG_OBJECT¿¿0¿1751.path-o243¿¿¿¿¿PDG_OBJECT
1792¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1793¿PDG_CALL¿¿1751¿1751.CALL->require-o244¿¿¿¿¿PDG_CALL
1794¿PDG_OBJECT¿¿0¿1751.v87-o245¿¿¿¿¿PDG_OBJECT
1795¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1796¿PDG_OBJECT¿¿0¿1751.v87.promises-o246¿¿¿¿¿PDG_OBJECT
1797¿PDG_CALL¿¿1751¿1751.CALL->require-o247¿¿¿¿¿PDG_CALL
