Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7564¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":955,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Program
8685¿MemberExpression¿¿13333¿¿¿¿{"start":{"line":177,"column":127},"end":{"line":177,"column":146},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
8686¿Identifier¿¿13333¿options¿¿¿{"start":{"line":177,"column":127},"end":{"line":177,"column":134},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8687¿Identifier¿¿13333¿lazyEntries¿¿¿{"start":{"line":177,"column":135},"end":{"line":177,"column":146},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8688¿VariableDeclarator¿¿13333¿v864¿¿¿{"start":{"line":177,"column":163},"end":{"line":177,"column":189},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8689¿MemberExpression¿¿13333¿¿¿¿{"start":{"line":177,"column":163},"end":{"line":177,"column":189},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
8690¿Identifier¿¿13333¿options¿¿¿{"start":{"line":177,"column":163},"end":{"line":177,"column":170},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8691¿Identifier¿¿13333¿validateEntrySizes¿¿¿{"start":{"line":177,"column":171},"end":{"line":177,"column":189},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8692¿VariableDeclarator¿¿13333¿v865¿¿¿{"start":{"line":177,"column":191},"end":{"line":177,"column":214},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8693¿MemberExpression¿¿13333¿¿¿¿{"start":{"line":177,"column":191},"end":{"line":177,"column":214},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
8694¿Identifier¿¿13333¿options¿¿¿{"start":{"line":177,"column":191},"end":{"line":177,"column":198},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8695¿Identifier¿¿13333¿strictFileNames¿¿¿{"start":{"line":177,"column":199},"end":{"line":177,"column":214},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8696¿VariableDeclarator¿¿13333¿v866¿¿¿{"start":{"line":177,"column":32},"end":{"line":177,"column":215},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8697¿NewExpression¿¿13333¿¿¿¿{"start":{"line":177,"column":32},"end":{"line":177,"column":215},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿NewExpression
8698¿Identifier¿¿13333¿ZipFile¿¿¿{"start":{"line":177,"column":36},"end":{"line":177,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8699¿Identifier¿¿13333¿reader¿¿¿{"start":{"line":177,"column":44},"end":{"line":177,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8700¿Identifier¿¿13333¿centralDirectoryOffset¿¿¿{"start":{"line":177,"column":52},"end":{"line":177,"column":74},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8701¿Identifier¿¿13333¿totalSize¿¿¿{"start":{"line":177,"column":76},"end":{"line":177,"column":85},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8702¿Identifier¿¿13333¿entryCount¿¿¿{"start":{"line":177,"column":87},"end":{"line":177,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8703¿Identifier¿¿13333¿comment¿¿¿{"start":{"line":177,"column":99},"end":{"line":177,"column":106},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8704¿Identifier¿¿13333¿v862¿¿¿¿¿Identifier
8705¿Identifier¿¿13333¿v863¿¿¿¿¿Identifier
8706¿Identifier¿¿13333¿decodeStrings¿¿¿{"start":{"line":177,"column":148},"end":{"line":177,"column":161},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8707¿Identifier¿¿13333¿v864¿¿¿¿¿Identifier
8708¿Identifier¿¿13333¿v865¿¿¿¿¿Identifier
8709¿VariableDeclarator¿¿13333¿v867¿¿¿{"start":{"line":177,"column":17},"end":{"line":177,"column":216},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8710¿CallExpression¿¿13333¿¿¿¿{"start":{"line":177,"column":17},"end":{"line":177,"column":216},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿CallExpression
8711¿Identifier¿¿13333¿callback¿¿¿{"start":{"line":177,"column":17},"end":{"line":177,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8712¿Literal¿object¿13333¿¿null¿¿{"start":{"line":177,"column":26},"end":{"line":177,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
8713¿Identifier¿¿13333¿v866¿¿¿¿¿Identifier
8714¿ReturnStatement¿¿13333¿¿¿¿{"start":{"line":177,"column":10},"end":{"line":177,"column":217},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ReturnStatement
8715¿Identifier¿¿13333¿v867¿¿¿¿¿Identifier
8716¿BlockStatement¿¿13333¿¿¿¿{"start":{"line":153,"column":120},"end":{"line":178,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BlockStatement
8717¿VariableDeclarator¿¿13327¿v869¿¿¿{"start":{"line":153,"column":15},"end":{"line":178,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8718¿CallExpression¿¿13327¿¿¿¿{"start":{"line":153,"column":15},"end":{"line":178,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿CallExpression
8719¿Identifier¿¿13327¿readAndAssertNoEof¿¿¿{"start":{"line":153,"column":15},"end":{"line":153,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8720¿Identifier¿¿13327¿reader¿¿¿{"start":{"line":153,"column":34},"end":{"line":153,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8721¿Identifier¿¿13327¿zip64EocdrBuffer¿¿¿{"start":{"line":153,"column":42},"end":{"line":153,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8722¿Literal¿number¿13327¿¿0¿¿{"start":{"line":153,"column":60},"end":{"line":153,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
8723¿Identifier¿¿13327¿v852¿¿¿¿¿Identifier
8724¿Identifier¿¿13327¿zip64EocdrOffset¿¿¿{"start":{"line":153,"column":88},"end":{"line":153,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8725¿Identifier¿¿13327¿v868¿¿¿¿¿Identifier
8726¿ReturnStatement¿¿13327¿¿¿¿{"start":{"line":153,"column":8},"end":{"line":178,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ReturnStatement
8727¿Identifier¿¿13327¿v869¿¿¿¿¿Identifier
8728¿BlockStatement¿¿13327¿¿¿¿{"start":{"line":142,"column":93},"end":{"line":179,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BlockStatement
8729¿VariableDeclarator¿¿13327¿v870¿¿¿{"start":{"line":182,"column":10},"end":{"line":182,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8730¿BinaryExpression¿!==¿13327¿¿¿¿{"start":{"line":182,"column":10},"end":{"line":182,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
8731¿Identifier¿¿13327¿diskNumber¿¿¿{"start":{"line":182,"column":10},"end":{"line":182,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8732¿Literal¿number¿13327¿¿0¿¿{"start":{"line":182,"column":25},"end":{"line":182,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
8733¿IfStatement¿¿13327¿¿¿¿{"start":{"line":182,"column":6},"end":{"line":184,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
8734¿Identifier¿¿13327¿v870¿¿¿¿¿Identifier
8735¿VariableDeclarator¿¿13327¿v871¿¿¿{"start":{"line":183,"column":34},"end":{"line":183,"column":108},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8736¿BinaryExpression¿+¿13327¿¿¿¿{"start":{"line":183,"column":34},"end":{"line":183,"column":108},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
8737¿Literal¿string¿13327¿¿'multi-disk zip files are not supported: found disk number: '¿¿{"start":{"line":183,"column":34},"end":{"line":183,"column":95},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
8738¿Identifier¿¿13327¿diskNumber¿¿¿{"start":{"line":183,"column":98},"end":{"line":183,"column":108},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8739¿VariableDeclarator¿¿13327¿v872¿¿¿{"start":{"line":183,"column":24},"end":{"line":183,"column":109},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8740¿NewExpression¿¿13327¿¿¿¿{"start":{"line":183,"column":24},"end":{"line":183,"column":109},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿NewExpression
8741¿Identifier¿¿13327¿Error¿¿¿{"start":{"line":183,"column":28},"end":{"line":183,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8742¿Identifier¿¿13327¿v871¿¿¿¿¿Identifier
8743¿VariableDeclarator¿¿13327¿v873¿¿¿{"start":{"line":183,"column":15},"end":{"line":183,"column":110},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8744¿CallExpression¿¿13327¿¿¿¿{"start":{"line":183,"column":15},"end":{"line":183,"column":110},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿CallExpression
8745¿Identifier¿¿13327¿callback¿¿¿{"start":{"line":183,"column":15},"end":{"line":183,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8746¿Identifier¿¿13327¿v872¿¿¿¿¿Identifier
8747¿ReturnStatement¿¿13327¿¿¿¿{"start":{"line":183,"column":8},"end":{"line":183,"column":111},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ReturnStatement
8748¿Identifier¿¿13327¿v873¿¿¿¿¿Identifier
8749¿BlockStatement¿¿13327¿¿¿¿{"start":{"line":182,"column":28},"end":{"line":184,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BlockStatement
8750¿VariableDeclarator¿¿13327¿v874¿¿¿{"start":{"line":185,"column":104},"end":{"line":185,"column":121},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8751¿MemberExpression¿¿13327¿¿¿¿{"start":{"line":185,"column":104},"end":{"line":185,"column":121},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
8752¿Identifier¿¿13327¿options¿¿¿{"start":{"line":185,"column":104},"end":{"line":185,"column":111},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8753¿Identifier¿¿13327¿autoClose¿¿¿{"start":{"line":185,"column":112},"end":{"line":185,"column":121},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8754¿VariableDeclarator¿¿13327¿v875¿¿¿{"start":{"line":185,"column":123},"end":{"line":185,"column":142},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8755¿MemberExpression¿¿13327¿¿¿¿{"start":{"line":185,"column":123},"end":{"line":185,"column":142},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
8756¿Identifier¿¿13327¿options¿¿¿{"start":{"line":185,"column":123},"end":{"line":185,"column":130},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8757¿Identifier¿¿13327¿lazyEntries¿¿¿{"start":{"line":185,"column":131},"end":{"line":185,"column":142},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8758¿VariableDeclarator¿¿13327¿v876¿¿¿{"start":{"line":185,"column":159},"end":{"line":185,"column":185},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8759¿MemberExpression¿¿13327¿¿¿¿{"start":{"line":185,"column":159},"end":{"line":185,"column":185},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
8760¿Identifier¿¿13327¿options¿¿¿{"start":{"line":185,"column":159},"end":{"line":185,"column":166},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8761¿Identifier¿¿13327¿validateEntrySizes¿¿¿{"start":{"line":185,"column":167},"end":{"line":185,"column":185},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8762¿VariableDeclarator¿¿13327¿v877¿¿¿{"start":{"line":185,"column":187},"end":{"line":185,"column":210},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8763¿MemberExpression¿¿13327¿¿¿¿{"start":{"line":185,"column":187},"end":{"line":185,"column":210},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
8764¿Identifier¿¿13327¿options¿¿¿{"start":{"line":185,"column":187},"end":{"line":185,"column":194},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8765¿Identifier¿¿13327¿strictFileNames¿¿¿{"start":{"line":185,"column":195},"end":{"line":185,"column":210},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8766¿VariableDeclarator¿¿13327¿v878¿¿¿{"start":{"line":185,"column":28},"end":{"line":185,"column":211},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8767¿NewExpression¿¿13327¿¿¿¿{"start":{"line":185,"column":28},"end":{"line":185,"column":211},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿NewExpression
8768¿Identifier¿¿13327¿ZipFile¿¿¿{"start":{"line":185,"column":32},"end":{"line":185,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8769¿Identifier¿¿13327¿reader¿¿¿{"start":{"line":185,"column":40},"end":{"line":185,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8770¿Identifier¿¿13327¿centralDirectoryOffset¿¿¿{"start":{"line":185,"column":48},"end":{"line":185,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8771¿Identifier¿¿13327¿totalSize¿¿¿{"start":{"line":185,"column":72},"end":{"line":185,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8772¿Identifier¿¿13327¿entryCount¿¿¿{"start":{"line":185,"column":83},"end":{"line":185,"column":93},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8773¿Identifier¿¿13327¿comment¿¿¿{"start":{"line":185,"column":95},"end":{"line":185,"column":102},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8774¿Identifier¿¿13327¿v874¿¿¿¿¿Identifier
8775¿Identifier¿¿13327¿v875¿¿¿¿¿Identifier
8776¿Identifier¿¿13327¿decodeStrings¿¿¿{"start":{"line":185,"column":144},"end":{"line":185,"column":157},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
8777¿Identifier¿¿13327¿v876¿¿¿¿¿Identifier
8778¿Identifier¿¿13327¿v877¿¿¿¿¿Identifier
8779¿VariableDeclarator¿¿13327¿v879¿¿¿{"start":{"line":185,"column":13},"end":{"line":185,"column":212},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
8780¿CallExpression¿¿13327¿¿¿¿{"start":{"line":185,"column":13},"end":{"line":185,"column":212},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿CallExpression
