Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1051¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":147,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Program
1675¿VariableDeclarator¿¿1826¿v180¿¿¿{"start":{"line":128,"column":0},"end":{"line":128,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1676¿MemberExpression¿¿1826¿¿¿¿{"start":{"line":128,"column":0},"end":{"line":128,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1677¿Identifier¿¿1826¿Job¿¿¿{"start":{"line":128,"column":0},"end":{"line":128,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1678¿Identifier¿¿1826¿prototype¿¿¿{"start":{"line":128,"column":4},"end":{"line":128,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1679¿VariableDeclarator¿¿1826¿v204¿¿¿{"start":{"line":128,"column":0},"end":{"line":147,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1680¿FunctionExpression¿¿1826¿anon¿¿¿{"start":{"line":128,"column":21},"end":{"line":147,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿FunctionExpression
1681¿Identifier¿¿0¿filename¿¿¿{"start":{"line":128,"column":31},"end":{"line":128,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1682¿Identifier¿¿0¿depth¿¿¿{"start":{"line":128,"column":41},"end":{"line":128,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1683¿VariableDeclarator¿¿1854¿self¿¿¿{"start":{"line":129,"column":6},"end":{"line":129,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1684¿ThisExpression¿¿1854¿¿¿¿{"start":{"line":129,"column":13},"end":{"line":129,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ThisExpression
1685¿VariableDeclarator¿¿1854¿files¿¿¿{"start":{"line":130,"column":6},"end":{"line":130,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1686¿ArrayExpression¿¿1854¿¿¿¿{"start":{"line":130,"column":14},"end":{"line":130,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ArrayExpression
1687¿VariableDeclarator¿¿1854¿v202¿¿¿{"start":{"line":132,"column":3},"end":{"line":144,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1688¿FunctionExpression¿¿1854¿walk¿¿¿{"start":{"line":132,"column":3},"end":{"line":144,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿FunctionExpression
1689¿Identifier¿¿0¿filename¿¿¿{"start":{"line":132,"column":18},"end":{"line":132,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1690¿Identifier¿¿0¿depth¿¿¿{"start":{"line":132,"column":28},"end":{"line":132,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1691¿VariableDeclarator¿¿1856¿stats¿¿¿{"start":{"line":133,"column":8},"end":{"line":133,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1692¿CallExpression¿¿1856¿¿¿¿{"start":{"line":133,"column":16},"end":{"line":133,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1693¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":133,"column":16},"end":{"line":133,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1694¿Identifier¿¿1856¿fs¿¿¿{"start":{"line":133,"column":16},"end":{"line":133,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1695¿Identifier¿¿1856¿statSync¿¿¿{"start":{"line":133,"column":19},"end":{"line":133,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1696¿Identifier¿¿1856¿filename¿¿¿{"start":{"line":133,"column":28},"end":{"line":133,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1697¿VariableDeclarator¿¿1856¿v181¿¿¿{"start":{"line":135,"column":8},"end":{"line":135,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1698¿CallExpression¿¿1856¿¿¿¿{"start":{"line":135,"column":8},"end":{"line":135,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1699¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":135,"column":8},"end":{"line":135,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1700¿Identifier¿¿1856¿stats¿¿¿{"start":{"line":135,"column":8},"end":{"line":135,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1701¿Identifier¿¿1856¿isFile¿¿¿{"start":{"line":135,"column":14},"end":{"line":135,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1702¿IfStatement¿¿1856¿¿¿¿{"start":{"line":135,"column":4},"end":{"line":143,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿IfStatement
1703¿Identifier¿¿1856¿v181¿¿¿¿¿Identifier
1704¿VariableDeclarator¿¿1856¿v182¿¿¿{"start":{"line":136,"column":6},"end":{"line":136,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1705¿CallExpression¿¿1856¿¿¿¿{"start":{"line":136,"column":6},"end":{"line":136,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1706¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":136,"column":6},"end":{"line":136,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1707¿Identifier¿¿1856¿files¿¿¿{"start":{"line":136,"column":6},"end":{"line":136,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1708¿Identifier¿¿1856¿push¿¿¿{"start":{"line":136,"column":12},"end":{"line":136,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1709¿Identifier¿¿1856¿filename¿¿¿{"start":{"line":136,"column":17},"end":{"line":136,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1710¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":136,"column":6},"end":{"line":136,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1711¿Identifier¿¿1856¿v182¿¿¿¿¿Identifier
1712¿BlockStatement¿¿1856¿¿¿¿{"start":{"line":135,"column":24},"end":{"line":137,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BlockStatement
1713¿VariableDeclarator¿¿1856¿v183¿¿¿{"start":{"line":137,"column":16},"end":{"line":137,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1714¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":137,"column":16},"end":{"line":137,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1715¿Identifier¿¿1856¿self¿¿¿{"start":{"line":137,"column":16},"end":{"line":137,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1716¿Identifier¿¿1856¿settings¿¿¿{"start":{"line":137,"column":21},"end":{"line":137,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1717¿VariableDeclarator¿¿1856¿v184¿¿¿{"start":{"line":137,"column":16},"end":{"line":137,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1718¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":137,"column":16},"end":{"line":137,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1719¿Identifier¿¿1856¿v183¿¿¿¿¿Identifier
1720¿Identifier¿¿1856¿recursive¿¿¿{"start":{"line":137,"column":30},"end":{"line":137,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1721¿VariableDeclarator¿¿1856¿v185¿¿¿{"start":{"line":137,"column":43},"end":{"line":137,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1722¿BinaryExpression¿===¿1856¿¿¿¿{"start":{"line":137,"column":43},"end":{"line":137,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BinaryExpression
1723¿Identifier¿¿1856¿depth¿¿¿{"start":{"line":137,"column":43},"end":{"line":137,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1724¿Literal¿number¿1856¿¿0¿¿{"start":{"line":137,"column":53},"end":{"line":137,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Literal
1725¿VariableDeclarator¿¿1856¿v186¿¿¿{"start":{"line":137,"column":16},"end":{"line":137,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1726¿LogicalExpression¿||¿1856¿¿¿¿{"start":{"line":137,"column":16},"end":{"line":137,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿LogicalExpression
1727¿Identifier¿¿1856¿v184¿¿¿¿¿Identifier
1728¿Identifier¿¿1856¿v185¿¿¿¿¿Identifier
1729¿VariableDeclarator¿¿1856¿v187¿¿¿{"start":{"line":137,"column":60},"end":{"line":137,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1730¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":137,"column":60},"end":{"line":137,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1731¿Identifier¿¿1856¿self¿¿¿{"start":{"line":137,"column":60},"end":{"line":137,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1732¿Identifier¿¿1856¿report¿¿¿{"start":{"line":137,"column":65},"end":{"line":137,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1733¿VariableDeclarator¿¿1856¿v188¿¿¿{"start":{"line":137,"column":60},"end":{"line":137,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1734¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":137,"column":60},"end":{"line":137,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1735¿Identifier¿¿1856¿v187¿¿¿¿¿Identifier
1736¿Identifier¿¿1856¿scanned¿¿¿{"start":{"line":137,"column":72},"end":{"line":137,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1737¿VariableDeclarator¿¿1856¿v189¿¿¿{"start":{"line":137,"column":60},"end":{"line":137,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1738¿MemberExpression¿computed¿1856¿¿¿¿{"start":{"line":137,"column":60},"end":{"line":137,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1739¿Identifier¿¿1856¿v188¿¿¿¿¿Identifier
1740¿Identifier¿¿1856¿filename¿¿¿{"start":{"line":137,"column":80},"end":{"line":137,"column":88},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1741¿VariableDeclarator¿¿1856¿v190¿¿¿{"start":{"line":137,"column":59},"end":{"line":137,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1742¿UnaryExpression¿!¿1856¿¿¿¿{"start":{"line":137,"column":59},"end":{"line":137,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿UnaryExpression
1743¿Identifier¿¿1856¿v189¿¿¿¿¿Identifier
1744¿VariableDeclarator¿¿1856¿v191¿¿¿{"start":{"line":137,"column":15},"end":{"line":137,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1745¿LogicalExpression¿&&¿1856¿¿¿¿{"start":{"line":137,"column":15},"end":{"line":137,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿LogicalExpression
1746¿Identifier¿¿1856¿v186¿¿¿¿¿Identifier
1747¿Identifier¿¿1856¿v190¿¿¿¿¿Identifier
1748¿VariableDeclarator¿¿1856¿v192¿¿¿{"start":{"line":137,"column":93},"end":{"line":137,"column":112},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1749¿CallExpression¿¿1856¿¿¿¿{"start":{"line":137,"column":93},"end":{"line":137,"column":112},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1750¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":137,"column":93},"end":{"line":137,"column":110},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1751¿Identifier¿¿1856¿stats¿¿¿{"start":{"line":137,"column":93},"end":{"line":137,"column":98},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1752¿Identifier¿¿1856¿isDirectory¿¿¿{"start":{"line":137,"column":99},"end":{"line":137,"column":110},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1753¿VariableDeclarator¿¿1856¿v193¿¿¿{"start":{"line":137,"column":15},"end":{"line":137,"column":112},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1754¿LogicalExpression¿&&¿1856¿¿¿¿{"start":{"line":137,"column":15},"end":{"line":137,"column":112},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿LogicalExpression
1755¿Identifier¿¿1856¿v191¿¿¿¿¿Identifier
1756¿Identifier¿¿1856¿v192¿¿¿¿¿Identifier
1757¿IfStatement¿¿1856¿¿¿¿{"start":{"line":137,"column":11},"end":{"line":143,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿IfStatement
1758¿Identifier¿¿1856¿v193¿¿¿¿¿Identifier
1759¿VariableDeclarator¿¿1856¿v194¿¿¿{"start":{"line":138,"column":6},"end":{"line":138,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1760¿UpdateExpression¿¿1856¿¿¿¿{"start":{"line":138,"column":6},"end":{"line":138,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿UpdateExpression
1761¿Identifier¿¿1856¿depth¿¿¿{"start":{"line":138,"column":6},"end":{"line":138,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1762¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":138,"column":6},"end":{"line":138,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1763¿Identifier¿¿1856¿v194¿¿¿¿¿Identifier
1764¿VariableDeclarator¿¿1856¿v195¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1765¿CallExpression¿¿1856¿¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1766¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1767¿Identifier¿¿1856¿fs¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1768¿Identifier¿¿1856¿readdirSync¿¿¿{"start":{"line":139,"column":9},"end":{"line":139,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1769¿Identifier¿¿1856¿filename¿¿¿{"start":{"line":139,"column":21},"end":{"line":139,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1770¿VariableDeclarator¿¿1856¿v200¿¿¿{"start":{"line":139,"column":39},"end":{"line":142,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1771¿FunctionExpression¿¿1856¿anon¿¿¿{"start":{"line":139,"column":39},"end":{"line":142,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿FunctionExpression
1772¿Identifier¿¿0¿_filename¿¿¿{"start":{"line":139,"column":49},"end":{"line":139,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1773¿VariableDeclarator¿¿1858¿v196¿¿¿{"start":{"line":141,"column":25},"end":{"line":141,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1774¿CallExpression¿¿1858¿¿¿¿{"start":{"line":141,"column":25},"end":{"line":141,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1775¿MemberExpression¿¿1858¿¿¿¿{"start":{"line":141,"column":25},"end":{"line":141,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1776¿Identifier¿¿1858¿filename¿¿¿{"start":{"line":141,"column":25},"end":{"line":141,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1777¿Identifier¿¿1858¿replace¿¿¿{"start":{"line":141,"column":34},"end":{"line":141,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1778¿Literal¿object¿1858¿¿/(\/)$/g¿¿{"start":{"line":141,"column":42},"end":{"line":141,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Literal
1779¿Literal¿string¿1858¿¿''¿¿{"start":{"line":141,"column":52},"end":{"line":141,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Literal
1780¿VariableDeclarator¿¿1858¿v197¿¿¿{"start":{"line":141,"column":25},"end":{"line":141,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1781¿BinaryExpression¿+¿1858¿¿¿¿{"start":{"line":141,"column":25},"end":{"line":141,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BinaryExpression
1782¿Identifier¿¿1858¿v196¿¿¿¿¿Identifier
1783¿Literal¿string¿1858¿¿'/'¿¿{"start":{"line":141,"column":58},"end":{"line":141,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Literal
1784¿VariableDeclarator¿¿1858¿v198¿¿¿{"start":{"line":141,"column":25},"end":{"line":141,"column":73},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1785¿BinaryExpression¿+¿1858¿¿¿¿{"start":{"line":141,"column":25},"end":{"line":141,"column":73},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BinaryExpression
1786¿Identifier¿¿1858¿v197¿¿¿¿¿Identifier
1787¿Identifier¿¿1858¿_filename¿¿¿{"start":{"line":141,"column":64},"end":{"line":141,"column":73},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1788¿VariableDeclarator¿¿1858¿v199¿¿¿{"start":{"line":141,"column":8},"end":{"line":141,"column":82},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1789¿CallExpression¿¿1858¿¿¿¿{"start":{"line":141,"column":8},"end":{"line":141,"column":82},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1790¿MemberExpression¿¿1858¿¿¿¿{"start":{"line":141,"column":8},"end":{"line":141,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1791¿Identifier¿¿1858¿walk¿¿¿{"start":{"line":141,"column":8},"end":{"line":141,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1792¿Identifier¿¿1858¿call¿¿¿{"start":{"line":141,"column":13},"end":{"line":141,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1793¿ThisExpression¿¿1858¿¿¿¿{"start":{"line":141,"column":18},"end":{"line":141,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ThisExpression
1794¿Identifier¿¿1858¿v198¿¿¿¿¿Identifier
1795¿Identifier¿¿1858¿depth¿¿¿{"start":{"line":141,"column":76},"end":{"line":141,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1796¿ExpressionStatement¿¿1858¿¿¿¿{"start":{"line":141,"column":8},"end":{"line":141,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1797¿Identifier¿¿1858¿v199¿¿¿¿¿Identifier
1798¿BlockStatement¿¿1858¿¿¿¿{"start":{"line":139,"column":60},"end":{"line":142,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BlockStatement
1799¿VariableDeclarator¿¿1856¿v201¿¿¿{"start":{"line":139,"column":6},"end":{"line":142,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
