Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3011¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":292,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Program
3802¿CallExpression¿¿5319¿¿¿¿{"start":{"line":107,"column":0},"end":{"line":123,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3803¿MemberExpression¿¿5319¿¿¿¿{"start":{"line":107,"column":0},"end":{"line":107,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3804¿Identifier¿¿5319¿router¿¿¿{"start":{"line":107,"column":0},"end":{"line":107,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3805¿Identifier¿¿5319¿get¿¿¿{"start":{"line":107,"column":7},"end":{"line":107,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3806¿Literal¿string¿5319¿¿'/content/:projectId'¿¿{"start":{"line":107,"column":11},"end":{"line":107,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
3807¿Identifier¿¿5319¿authenticate¿¿¿{"start":{"line":107,"column":34},"end":{"line":107,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3808¿Identifier¿¿5319¿v387¿¿¿¿¿Identifier
3809¿ExpressionStatement¿¿5319¿¿¿¿{"start":{"line":107,"column":0},"end":{"line":123,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
3810¿Identifier¿¿5319¿v388¿¿¿¿¿Identifier
3811¿VariableDeclarator¿¿5319¿v412¿¿¿{"start":{"line":126,"column":45},"end":{"line":144,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3812¿ArrowFunctionExpression¿¿5319¿¿¿¿{"start":{"line":126,"column":45},"end":{"line":144,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ArrowFunctionExpression
3813¿Identifier¿¿0¿req¿¿¿{"start":{"line":126,"column":46},"end":{"line":126,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3814¿Identifier¿¿0¿res¿¿¿{"start":{"line":126,"column":51},"end":{"line":126,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3815¿TryStatement¿¿5353¿¿¿¿{"start":{"line":127,"column":2},"end":{"line":143,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿TryStatement
3816¿VariableDeclarator¿¿5353¿v389¿¿¿{"start":{"line":128,"column":38},"end":{"line":128,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3817¿MemberExpression¿¿5353¿¿¿¿{"start":{"line":128,"column":38},"end":{"line":128,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3818¿Identifier¿¿5353¿req¿¿¿{"start":{"line":128,"column":38},"end":{"line":128,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3819¿Identifier¿¿5353¿params¿¿¿{"start":{"line":128,"column":42},"end":{"line":128,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3820¿VariableDeclarator¿¿5353¿v390¿¿¿{"start":{"line":128,"column":38},"end":{"line":128,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3821¿MemberExpression¿¿5353¿¿¿¿{"start":{"line":128,"column":38},"end":{"line":128,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3822¿Identifier¿¿5353¿v389¿¿¿¿¿Identifier
3823¿Identifier¿¿5353¿projectId¿¿¿{"start":{"line":128,"column":49},"end":{"line":128,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3824¿VariableDeclarator¿¿5353¿projectId¿¿¿{"start":{"line":128,"column":10},"end":{"line":128,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3825¿CallExpression¿¿5353¿¿¿¿{"start":{"line":128,"column":22},"end":{"line":128,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3826¿Identifier¿¿5353¿assertProjectId¿¿¿{"start":{"line":128,"column":22},"end":{"line":128,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3827¿Identifier¿¿5353¿v390¿¿¿¿¿Identifier
3828¿VariableDeclarator¿¿5353¿v391¿¿¿{"start":{"line":129,"column":27},"end":{"line":129,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3829¿MemberExpression¿¿5353¿¿¿¿{"start":{"line":129,"column":27},"end":{"line":129,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3830¿Identifier¿¿5353¿req¿¿¿{"start":{"line":129,"column":27},"end":{"line":129,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3831¿Identifier¿¿5353¿body¿¿¿{"start":{"line":129,"column":31},"end":{"line":129,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3832¿VariableDeclarator¿¿5353¿v392¿¿¿{"start":{"line":129,"column":27},"end":{"line":129,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3833¿MemberExpression¿¿5353¿¿¿¿{"start":{"line":129,"column":27},"end":{"line":129,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3834¿Identifier¿¿5353¿v391¿¿¿¿¿Identifier
3835¿Identifier¿¿5353¿path¿¿¿{"start":{"line":129,"column":36},"end":{"line":129,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3836¿VariableDeclarator¿¿5353¿v393¿¿¿{"start":{"line":129,"column":27},"end":{"line":129,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3837¿LogicalExpression¿||¿5353¿¿¿¿{"start":{"line":129,"column":27},"end":{"line":129,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿LogicalExpression
3838¿Identifier¿¿5353¿v392¿¿¿¿¿Identifier
3839¿Literal¿string¿5353¿¿''¿¿{"start":{"line":129,"column":44},"end":{"line":129,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
3840¿VariableDeclarator¿¿5353¿relPath¿¿¿{"start":{"line":129,"column":10},"end":{"line":129,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3841¿CallExpression¿¿5353¿¿¿¿{"start":{"line":129,"column":20},"end":{"line":129,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3842¿Identifier¿¿5353¿String¿¿¿{"start":{"line":129,"column":20},"end":{"line":129,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3843¿Identifier¿¿5353¿v393¿¿¿¿¿Identifier
3844¿VariableDeclarator¿¿5353¿v394¿¿¿{"start":{"line":130,"column":20},"end":{"line":130,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3845¿MemberExpression¿¿5353¿¿¿¿{"start":{"line":130,"column":20},"end":{"line":130,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3846¿Identifier¿¿5353¿req¿¿¿{"start":{"line":130,"column":20},"end":{"line":130,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3847¿Identifier¿¿5353¿body¿¿¿{"start":{"line":130,"column":24},"end":{"line":130,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3848¿VariableDeclarator¿¿5353¿content¿¿¿{"start":{"line":130,"column":10},"end":{"line":130,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3849¿MemberExpression¿¿5353¿¿¿¿{"start":{"line":130,"column":20},"end":{"line":130,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3850¿Identifier¿¿5353¿v394¿¿¿¿¿Identifier
3851¿Identifier¿¿5353¿content¿¿¿{"start":{"line":130,"column":29},"end":{"line":130,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3852¿VariableDeclarator¿¿5353¿v395¿¿¿{"start":{"line":131,"column":8},"end":{"line":131,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3853¿BinaryExpression¿===¿5353¿¿¿¿{"start":{"line":131,"column":8},"end":{"line":131,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BinaryExpression
3854¿Identifier¿¿5353¿relPath¿¿¿{"start":{"line":131,"column":8},"end":{"line":131,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3855¿Literal¿string¿5353¿¿''¿¿{"start":{"line":131,"column":20},"end":{"line":131,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
3856¿VariableDeclarator¿¿5353¿v396¿¿¿{"start":{"line":131,"column":26},"end":{"line":131,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3857¿BinaryExpression¿===¿5353¿¿¿¿{"start":{"line":131,"column":26},"end":{"line":131,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BinaryExpression
3858¿Identifier¿¿5353¿content¿¿¿{"start":{"line":131,"column":26},"end":{"line":131,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3859¿Identifier¿¿5353¿undefined¿¿¿{"start":{"line":131,"column":38},"end":{"line":131,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3860¿VariableDeclarator¿¿5353¿v397¿¿¿{"start":{"line":131,"column":8},"end":{"line":131,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3861¿LogicalExpression¿||¿5353¿¿¿¿{"start":{"line":131,"column":8},"end":{"line":131,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿LogicalExpression
3862¿Identifier¿¿5353¿v395¿¿¿¿¿Identifier
3863¿Identifier¿¿5353¿v396¿¿¿¿¿Identifier
3864¿IfStatement¿¿5353¿¿¿¿{"start":{"line":131,"column":4},"end":{"line":133,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿IfStatement
3865¿Identifier¿¿5353¿v397¿¿¿¿¿Identifier
3866¿VariableDeclarator¿¿5353¿v398¿¿¿{"start":{"line":132,"column":13},"end":{"line":132,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3867¿CallExpression¿¿5353¿¿¿¿{"start":{"line":132,"column":13},"end":{"line":132,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3868¿MemberExpression¿¿5353¿¿¿¿{"start":{"line":132,"column":13},"end":{"line":132,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3869¿Identifier¿¿5353¿res¿¿¿{"start":{"line":132,"column":13},"end":{"line":132,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3870¿Identifier¿¿5353¿status¿¿¿{"start":{"line":132,"column":17},"end":{"line":132,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3871¿Literal¿number¿5353¿¿400¿¿{"start":{"line":132,"column":24},"end":{"line":132,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
3872¿VariableDeclarator¿¿5353¿v399¿¿¿{"start":{"line":132,"column":34},"end":{"line":132,"column":99},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3873¿ObjectExpression¿¿5353¿¿¿¿{"start":{"line":132,"column":34},"end":{"line":132,"column":99},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ObjectExpression
3874¿Property¿¿5353¿¿¿¿{"start":{"line":132,"column":36},"end":{"line":132,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Property
3875¿Identifier¿¿5353¿success¿¿¿{"start":{"line":132,"column":36},"end":{"line":132,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3876¿Literal¿boolean¿5353¿¿false¿¿{"start":{"line":132,"column":45},"end":{"line":132,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
3877¿Property¿¿5353¿¿¿¿{"start":{"line":132,"column":52},"end":{"line":132,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Property
3878¿Identifier¿¿5353¿message¿¿¿{"start":{"line":132,"column":52},"end":{"line":132,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3879¿Literal¿string¿5353¿¿'File path and content are required'¿¿{"start":{"line":132,"column":61},"end":{"line":132,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
3880¿VariableDeclarator¿¿5353¿v400¿¿¿{"start":{"line":132,"column":13},"end":{"line":132,"column":100},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3881¿CallExpression¿¿5353¿¿¿¿{"start":{"line":132,"column":13},"end":{"line":132,"column":100},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3882¿MemberExpression¿¿5353¿¿¿¿{"start":{"line":132,"column":13},"end":{"line":132,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3883¿Identifier¿¿5353¿v398¿¿¿¿¿Identifier
3884¿Identifier¿¿5353¿json¿¿¿{"start":{"line":132,"column":29},"end":{"line":132,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3885¿Identifier¿¿5353¿v399¿¿¿¿¿Identifier
3886¿ReturnStatement¿¿5353¿¿¿¿{"start":{"line":132,"column":6},"end":{"line":132,"column":101},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ReturnStatement
3887¿Identifier¿¿5353¿v400¿¿¿¿¿Identifier
3888¿BlockStatement¿¿5353¿¿¿¿{"start":{"line":131,"column":49},"end":{"line":133,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BlockStatement
3889¿VariableDeclarator¿¿5353¿projectDir¿¿¿{"start":{"line":134,"column":10},"end":{"line":134,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3890¿CallExpression¿¿5353¿¿¿¿{"start":{"line":134,"column":23},"end":{"line":134,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3891¿Identifier¿¿5353¿safeResolve¿¿¿{"start":{"line":134,"column":23},"end":{"line":134,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
