Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1048¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":144,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Program
1654¿VariableDeclarator¿¿1844¿v173¿¿¿{"start":{"line":111,"column":20},"end":{"line":111,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1655¿BinaryExpression¿+¿1844¿¿¿¿{"start":{"line":111,"column":20},"end":{"line":111,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BinaryExpression
1656¿Identifier¿¿1844¿v172¿¿¿¿¿Identifier
1657¿Literal¿string¿1844¿¿'/'¿¿{"start":{"line":111,"column":30},"end":{"line":111,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Literal
1658¿ExpressionStatement¿¿1844¿¿¿¿{"start":{"line":111,"column":10},"end":{"line":111,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ExpressionStatement
1659¿AssignmentExpression¿=¿1844¿¿¿¿{"start":{"line":111,"column":10},"end":{"line":111,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿AssignmentExpression
1660¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":111,"column":10},"end":{"line":111,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1661¿Identifier¿¿1844¿req¿¿¿{"start":{"line":111,"column":10},"end":{"line":111,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1662¿Identifier¿¿1844¿url¿¿¿{"start":{"line":111,"column":14},"end":{"line":111,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1663¿BinaryExpression¿+¿1844¿¿¿¿{"start":{"line":111,"column":20},"end":{"line":111,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BinaryExpression
1664¿Identifier¿¿1844¿v173¿¿¿¿¿Identifier
1665¿Identifier¿¿1844¿indexTest¿¿¿{"start":{"line":111,"column":36},"end":{"line":111,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1666¿VariableDeclarator¿¿1844¿v174¿¿¿{"start":{"line":113,"column":17},"end":{"line":113,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1667¿CallExpression¿¿1844¿¿¿¿{"start":{"line":113,"column":17},"end":{"line":113,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1668¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":113,"column":17},"end":{"line":113,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1669¿Identifier¿¿1844¿self¿¿¿{"start":{"line":113,"column":17},"end":{"line":113,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1670¿Identifier¿¿1844¿serveRequest¿¿¿{"start":{"line":113,"column":22},"end":{"line":113,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1671¿Identifier¿¿1844¿req¿¿¿{"start":{"line":113,"column":35},"end":{"line":113,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1672¿Identifier¿¿1844¿res¿¿¿{"start":{"line":113,"column":40},"end":{"line":113,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1673¿ReturnStatement¿¿1844¿¿¿¿{"start":{"line":113,"column":10},"end":{"line":113,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ReturnStatement
1674¿Identifier¿¿1844¿v174¿¿¿¿¿Identifier
1675¿BlockStatement¿¿1844¿¿¿¿{"start":{"line":110,"column":22},"end":{"line":114,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1676¿VariableDeclarator¿¿1844¿v175¿¿¿{"start":{"line":116,"column":13},"end":{"line":116,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1677¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":116,"column":13},"end":{"line":116,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1678¿Identifier¿¿1844¿indices¿¿¿{"start":{"line":116,"column":13},"end":{"line":116,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1679¿Identifier¿¿1844¿length¿¿¿{"start":{"line":116,"column":21},"end":{"line":116,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1680¿VariableDeclarator¿¿1844¿v176¿¿¿{"start":{"line":116,"column":12},"end":{"line":116,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1681¿UnaryExpression¿!¿1844¿¿¿¿{"start":{"line":116,"column":12},"end":{"line":116,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿UnaryExpression
1682¿Identifier¿¿1844¿v175¿¿¿¿¿Identifier
1683¿IfStatement¿¿1844¿¿¿¿{"start":{"line":116,"column":8},"end":{"line":118,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿IfStatement
1684¿Identifier¿¿1844¿v176¿¿¿¿¿Identifier
1685¿VariableDeclarator¿¿1844¿v177¿¿¿{"start":{"line":117,"column":17},"end":{"line":117,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1686¿CallExpression¿¿1844¿¿¿¿{"start":{"line":117,"column":17},"end":{"line":117,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1687¿Identifier¿¿1844¿listFiles¿¿¿{"start":{"line":117,"column":17},"end":{"line":117,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1688¿ReturnStatement¿¿1844¿¿¿¿{"start":{"line":117,"column":10},"end":{"line":117,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ReturnStatement
1689¿Identifier¿¿1844¿v177¿¿¿¿¿Identifier
1690¿BlockStatement¿¿1844¿¿¿¿{"start":{"line":116,"column":29},"end":{"line":118,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1691¿VariableDeclarator¿¿1844¿v178¿¿¿{"start":{"line":120,"column":18},"end":{"line":120,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1692¿CallExpression¿¿1844¿¿¿¿{"start":{"line":120,"column":18},"end":{"line":120,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1693¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":120,"column":18},"end":{"line":120,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1694¿Identifier¿¿1844¿indices¿¿¿{"start":{"line":120,"column":18},"end":{"line":120,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1695¿Identifier¿¿1844¿shift¿¿¿{"start":{"line":120,"column":26},"end":{"line":120,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1696¿VariableDeclarator¿¿1844¿v179¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1697¿CallExpression¿¿1844¿¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1698¿Identifier¿¿1844¿findIndex¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1699¿Identifier¿¿1844¿v178¿¿¿¿¿Identifier
1700¿ExpressionStatement¿¿1844¿¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ExpressionStatement
1701¿Identifier¿¿1844¿v179¿¿¿¿¿Identifier
1702¿BlockStatement¿¿1844¿¿¿¿{"start":{"line":109,"column":32},"end":{"line":121,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1703¿BlockStatement¿¿1842¿¿¿¿{"start":{"line":106,"column":35},"end":{"line":122,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1704¿VariableDeclarator¿¿1836¿listFiles¿¿¿{"start":{"line":124,"column":4},"end":{"line":131,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1705¿FunctionExpression¿¿1836¿anon¿¿¿{"start":{"line":124,"column":4},"end":{"line":131,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿FunctionExpression
1706¿VariableDeclarator¿¿1848¿v180¿¿¿{"start":{"line":125,"column":21},"end":{"line":125,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1707¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":125,"column":21},"end":{"line":125,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1708¿Identifier¿¿1848¿request¿¿¿{"start":{"line":125,"column":21},"end":{"line":125,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1709¿Identifier¿¿1848¿fullPath¿¿¿{"start":{"line":125,"column":29},"end":{"line":125,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1710¿VariableDeclarator¿¿1848¿listPath¿¿¿{"start":{"line":125,"column":10},"end":{"line":125,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1711¿CallExpression¿¿1848¿¿¿¿{"start":{"line":125,"column":21},"end":{"line":125,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1712¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":125,"column":21},"end":{"line":125,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1713¿Identifier¿¿1848¿v180¿¿¿¿¿Identifier
1714¿Identifier¿¿1848¿replace¿¿¿{"start":{"line":125,"column":38},"end":{"line":125,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1715¿Literal¿object¿1848¿¿/\/$/¿¿{"start":{"line":125,"column":46},"end":{"line":125,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Literal
1716¿Literal¿string¿1848¿¿''¿¿{"start":{"line":125,"column":53},"end":{"line":125,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Literal
1717¿VariableDeclarator¿¿1848¿v181¿¿¿{"start":{"line":127,"column":6},"end":{"line":127,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1718¿CallExpression¿¿1848¿¿¿¿{"start":{"line":127,"column":6},"end":{"line":127,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1719¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":127,"column":6},"end":{"line":127,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1720¿Identifier¿¿1848¿res¿¿¿{"start":{"line":127,"column":6},"end":{"line":127,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1721¿Identifier¿¿1848¿writeHead¿¿¿{"start":{"line":127,"column":10},"end":{"line":127,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1722¿Literal¿number¿1848¿¿200¿¿{"start":{"line":127,"column":20},"end":{"line":127,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Literal
1723¿Identifier¿¿1848¿RESPONSE_HEADERS¿¿¿{"start":{"line":127,"column":25},"end":{"line":127,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1724¿ExpressionStatement¿¿1848¿¿¿¿{"start":{"line":127,"column":6},"end":{"line":127,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ExpressionStatement
1725¿Identifier¿¿1848¿v181¿¿¿¿¿Identifier
1726¿VariableDeclarator¿¿1848¿v182¿¿¿{"start":{"line":128,"column":33},"end":{"line":128,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1727¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":128,"column":33},"end":{"line":128,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1728¿Identifier¿¿1848¿self¿¿¿{"start":{"line":128,"column":33},"end":{"line":128,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1729¿Identifier¿¿1848¿nodot¿¿¿{"start":{"line":128,"column":38},"end":{"line":128,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1730¿VariableDeclarator¿¿1848¿v183¿¿¿{"start":{"line":128,"column":23},"end":{"line":128,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1731¿ObjectExpression¿¿1848¿¿¿¿{"start":{"line":128,"column":23},"end":{"line":128,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ObjectExpression
1732¿Property¿¿1848¿¿¿¿{"start":{"line":128,"column":24},"end":{"line":128,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Property
1733¿Identifier¿¿1848¿hideDot¿¿¿{"start":{"line":128,"column":24},"end":{"line":128,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1734¿Identifier¿¿1848¿v182¿¿¿¿¿Identifier
1735¿VariableDeclarator¿¿1848¿v184¿¿¿{"start":{"line":128,"column":6},"end":{"line":128,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1736¿CallExpression¿¿1848¿¿¿¿{"start":{"line":128,"column":6},"end":{"line":128,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1737¿Identifier¿¿1848¿htmlls¿¿¿{"start":{"line":128,"column":6},"end":{"line":128,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1738¿Identifier¿¿1848¿listPath¿¿¿{"start":{"line":128,"column":13},"end":{"line":128,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1739¿Identifier¿¿1848¿v183¿¿¿¿¿Identifier
1740¿VariableDeclarator¿¿1848¿v185¿¿¿{"start":{"line":128,"column":6},"end":{"line":128,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1741¿CallExpression¿¿1848¿¿¿¿{"start":{"line":128,"column":6},"end":{"line":128,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1742¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":128,"column":6},"end":{"line":128,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1743¿Identifier¿¿1848¿v184¿¿¿¿¿Identifier
1744¿Identifier¿¿1848¿pipe¿¿¿{"start":{"line":128,"column":46},"end":{"line":128,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1745¿Identifier¿¿1848¿res¿¿¿{"start":{"line":128,"column":51},"end":{"line":128,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1746¿ExpressionStatement¿¿1848¿¿¿¿{"start":{"line":128,"column":6},"end":{"line":128,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ExpressionStatement
1747¿Identifier¿¿1848¿v185¿¿¿¿¿Identifier
1748¿VariableDeclarator¿¿1848¿v186¿¿¿{"start":{"line":130,"column":13},"end":{"line":130,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1749¿CallExpression¿¿1848¿¿¿¿{"start":{"line":130,"column":13},"end":{"line":130,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1750¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":130,"column":13},"end":{"line":130,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1751¿Identifier¿¿1848¿self¿¿¿{"start":{"line":130,"column":13},"end":{"line":130,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1752¿Identifier¿¿1848¿emit¿¿¿{"start":{"line":130,"column":18},"end":{"line":130,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1753¿Literal¿string¿1848¿¿'read'¿¿{"start":{"line":130,"column":23},"end":{"line":130,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Literal
1754¿Identifier¿¿1848¿request¿¿¿{"start":{"line":130,"column":31},"end":{"line":130,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1755¿ReturnStatement¿¿1848¿¿¿¿{"start":{"line":130,"column":6},"end":{"line":130,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ReturnStatement
1756¿Identifier¿¿1848¿v186¿¿¿¿¿Identifier
1757¿BlockStatement¿¿1848¿¿¿¿{"start":{"line":124,"column":26},"end":{"line":131,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1758¿BlockStatement¿¿1836¿¿¿¿{"start":{"line":83,"column":32},"end":{"line":132,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1759¿BlockStatement¿¿1832¿¿¿¿{"start":{"line":60,"column":72},"end":{"line":133,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1760¿ExpressionStatement¿¿1817¿¿¿¿{"start":{"line":60,"column":0},"end":{"line":133,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ExpressionStatement
1761¿AssignmentExpression¿=¿1817¿¿¿¿{"start":{"line":60,"column":0},"end":{"line":133,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿AssignmentExpression
1762¿MemberExpression¿¿1817¿¿¿¿{"start":{"line":60,"column":0},"end":{"line":60,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1763¿Identifier¿¿1817¿v128¿¿¿¿¿Identifier
1764¿Identifier¿¿1817¿serveRequest¿¿¿{"start":{"line":60,"column":17},"end":{"line":60,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1765¿Identifier¿¿1817¿Glance$serveRequest¿¿¿¿¿Identifier
1766¿VariableDeclarator¿¿1817¿showError¿¿¿{"start":{"line":135,"column":0},"end":{"line":140,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1767¿FunctionExpression¿¿1817¿anon¿¿¿{"start":{"line":135,"column":0},"end":{"line":140,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿FunctionExpression
1768¿Identifier¿¿0¿errorCode¿¿¿{"start":{"line":135,"column":20},"end":{"line":135,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1769¿Identifier¿¿0¿req¿¿¿{"start":{"line":135,"column":31},"end":{"line":135,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1770¿Identifier¿¿0¿res¿¿¿{"start":{"line":135,"column":36},"end":{"line":135,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1771¿VariableDeclarator¿¿1850¿v187¿¿¿{"start":{"line":136,"column":2},"end":{"line":136,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1772¿CallExpression¿¿1850¿¿¿¿{"start":{"line":136,"column":2},"end":{"line":136,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1773¿MemberExpression¿¿1850¿¿¿¿{"start":{"line":136,"column":2},"end":{"line":136,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1774¿Identifier¿¿1850¿res¿¿¿{"start":{"line":136,"column":2},"end":{"line":136,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1775¿Identifier¿¿1850¿writeHead¿¿¿{"start":{"line":136,"column":6},"end":{"line":136,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
