Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
818¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":77,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Program
1416¿ExpressionStatement¿¿1418¿¿¿¿{"start":{"line":75,"column":0},"end":{"line":77,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿ExpressionStatement
1417¿Identifier¿¿1418¿v164¿¿¿¿¿Identifier
1418¿CFG_F_START¿¿1418¿__main__¿¿¿¿¿CFG_F_START
1419¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1420¿CFG_F_START¿¿1420¿876_anon¿¿¿¿¿CFG_F_START
1421¿CFG_F_END¿¿0¿876_anon¿¿¿¿¿CFG_F_END
1422¿CFG_F_START¿¿1422¿924_anon¿¿¿¿¿CFG_F_START
1423¿CFG_F_END¿¿0¿924_anon¿¿¿¿¿CFG_F_END
1424¿CFG_IF_END¿¿0¿968¿¿¿¿¿CFG_IF_END
1425¿CFG_F_START¿¿1425¿996_anon¿¿¿¿¿CFG_F_START
1426¿CFG_F_END¿¿0¿996_anon¿¿¿¿¿CFG_F_END
1427¿CFG_IF_END¿¿0¿999¿¿¿¿¿CFG_IF_END
1428¿CFG_F_START¿¿1428¿1022_anon¿¿¿¿¿CFG_F_START
1429¿CFG_F_END¿¿0¿1022_anon¿¿¿¿¿CFG_F_END
1430¿CFG_IF_END¿¿0¿1034¿¿¿¿¿CFG_IF_END
1431¿CFG_F_START¿¿1431¿1134_anon¿¿¿¿¿CFG_F_START
1432¿CFG_F_END¿¿0¿1134_anon¿¿¿¿¿CFG_F_END
1433¿CFG_IF_END¿¿0¿1165¿¿¿¿¿CFG_IF_END
1434¿CFG_F_START¿¿1434¿1183_anon¿¿¿¿¿CFG_F_START
1435¿CFG_F_END¿¿0¿1183_anon¿¿¿¿¿CFG_F_END
1436¿CFG_IF_END¿¿0¿1186¿¿¿¿¿CFG_IF_END
1437¿CFG_F_START¿¿1437¿1239_anon¿¿¿¿¿CFG_F_START
1438¿CFG_F_END¿¿0¿1239_anon¿¿¿¿¿CFG_F_END
1439¿CFG_IF_END¿¿0¿1274¿¿¿¿¿CFG_IF_END
1440¿CFG_IF_END¿¿0¿1300¿¿¿¿¿CFG_IF_END
1441¿CFG_F_START¿¿1441¿1354_anon¿¿¿¿¿CFG_F_START
1442¿CFG_F_END¿¿0¿1354_anon¿¿¿¿¿CFG_F_END
1443¿CFG_F_START¿¿1443¿1396_anon¿¿¿¿¿CFG_F_START
1444¿CFG_F_END¿¿0¿1396_anon¿¿¿¿¿CFG_F_END
1445¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1446¿PDG_CALL¿¿1418¿1418.CALL->require-o187¿¿¿¿¿PDG_CALL
1447¿PDG_OBJECT¿¿0¿1418.express-o188¿¿¿¿¿PDG_OBJECT
1448¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1449¿PDG_CALL¿¿1418¿1418.CALL->require-o189¿¿¿¿¿PDG_CALL
1450¿PDG_OBJECT¿¿0¿1418.fs-o190¿¿¿¿¿PDG_OBJECT
1451¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1452¿PDG_CALL¿¿1418¿1418.CALL->require-o191¿¿¿¿¿PDG_CALL
1453¿PDG_OBJECT¿¿0¿1418.path-o192¿¿¿¿¿PDG_OBJECT
1454¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1455¿PDG_CALL¿¿1418¿1418.CALL->express-o193¿¿¿¿¿PDG_CALL
1456¿PDG_OBJECT¿¿0¿1418.app-o194¿¿¿¿¿PDG_OBJECT
1457¿PDG_CALL¿¿1418¿1418.CALL->path.resolve-o195¿¿¿¿¿PDG_CALL
1458¿PDG_OBJECT¿¿0¿1418.ROOT-o196¿¿¿¿¿PDG_OBJECT
1459¿PDG_OBJECT¿¿0¿1418.v83-o197¿¿¿¿¿PDG_OBJECT
1460¿PDG_CALL¿¿1418¿1418.CALL->express.urlencoded-o198¿¿¿¿¿PDG_CALL
1461¿PDG_OBJECT¿¿0¿1418.v84-o199¿¿¿¿¿PDG_OBJECT
1462¿PDG_CALL¿¿1418¿1418.CALL->app.use-o200¿¿¿¿¿PDG_CALL
1463¿PDG_OBJECT¿¿0¿1418.v85-o201¿¿¿¿¿PDG_OBJECT
1464¿PDG_CALL¿¿1418¿1418.CALL->express.json-o202¿¿¿¿¿PDG_CALL
1465¿PDG_OBJECT¿¿0¿1418.v86-o203¿¿¿¿¿PDG_OBJECT
1466¿PDG_CALL¿¿1418¿1418.CALL->app.use-o204¿¿¿¿¿PDG_CALL
1467¿PDG_OBJECT¿¿0¿1418.v87-o205¿¿¿¿¿PDG_OBJECT
1468¿PDG_OBJECT¿¿0¿1420.this-o206¿¿¿¿¿PDG_OBJECT
1469¿PDG_OBJECT¿¿0¿1420.req-o207¿¿¿¿¿PDG_OBJECT
1470¿PDG_OBJECT¿¿0¿1420.res-o208¿¿¿¿¿PDG_OBJECT
1471¿PDG_OBJECT¿¿0¿1420.next-o209¿¿¿¿¿PDG_OBJECT
1472¿PDG_OBJECT¿¿0¿1418.v95-o210¿¿¿¿¿PDG_OBJECT
1473¿PDG_CALL¿¿1418¿1418.CALL->app.use-o211¿¿¿¿¿PDG_CALL
1474¿PDG_OBJECT¿¿0¿1418.v96-o212¿¿¿¿¿PDG_OBJECT
1475¿PDG_OBJECT¿¿0¿1422.this-o213¿¿¿¿¿PDG_OBJECT
1476¿PDG_OBJECT¿¿0¿1422.req-o214¿¿¿¿¿PDG_OBJECT
1477¿PDG_OBJECT¿¿0¿1422.res-o215¿¿¿¿¿PDG_OBJECT
1478¿PDG_OBJECT¿¿0¿1418.v121-o216¿¿¿¿¿PDG_OBJECT
1479¿PDG_CALL¿¿1418¿1418.CALL->app.get-o217¿¿¿¿¿PDG_CALL
1480¿PDG_OBJECT¿¿0¿1418.v122-o218¿¿¿¿¿PDG_OBJECT
1481¿PDG_OBJECT¿¿0¿1431.this-o219¿¿¿¿¿PDG_OBJECT
1482¿PDG_OBJECT¿¿0¿1431.req-o220¿¿¿¿¿PDG_OBJECT
1483¿PDG_OBJECT¿¿0¿1431.res-o221¿¿¿¿¿PDG_OBJECT
1484¿PDG_OBJECT¿¿0¿1418.v135-o222¿¿¿¿¿PDG_OBJECT
1485¿PDG_CALL¿¿1418¿1418.CALL->app.get-o223¿¿¿¿¿PDG_CALL
1486¿PDG_OBJECT¿¿0¿1418.v136-o224¿¿¿¿¿PDG_OBJECT
1487¿PDG_OBJECT¿¿0¿1437.this-o225¿¿¿¿¿PDG_OBJECT
1488¿PDG_OBJECT¿¿0¿1437.req-o226¿¿¿¿¿PDG_OBJECT
1489¿PDG_OBJECT¿¿0¿1437.res-o227¿¿¿¿¿PDG_OBJECT
1490¿PDG_OBJECT¿¿0¿1418.v152-o228¿¿¿¿¿PDG_OBJECT
1491¿PDG_CALL¿¿1418¿1418.CALL->app.get-o229¿¿¿¿¿PDG_CALL
1492¿PDG_OBJECT¿¿0¿1418.v153-o230¿¿¿¿¿PDG_OBJECT
1493¿PDG_OBJECT¿¿0¿1441.this-o231¿¿¿¿¿PDG_OBJECT
1494¿PDG_OBJECT¿¿0¿1441._req-o232¿¿¿¿¿PDG_OBJECT
1495¿PDG_OBJECT¿¿0¿1441.res-o233¿¿¿¿¿PDG_OBJECT
1496¿PDG_OBJECT¿¿0¿1418.v157-o234¿¿¿¿¿PDG_OBJECT
1497¿PDG_CALL¿¿1418¿1418.CALL->app.get-o235¿¿¿¿¿PDG_CALL
1498¿PDG_OBJECT¿¿0¿1418.v158-o236¿¿¿¿¿PDG_OBJECT
1499¿PDG_OBJECT¿¿0¿1418.process-o237¿¿¿¿¿PDG_OBJECT
1500¿PDG_OBJECT¿¿0¿1418.process.env-o238¿¿¿¿¿PDG_OBJECT
1501¿PDG_OBJECT¿¿0¿1418.v159.PORT-o239¿¿¿¿¿PDG_OBJECT
1502¿PDG_OBJECT¿¿0¿1418.port-o240¿¿¿¿¿PDG_OBJECT
1503¿PDG_OBJECT¿¿0¿1443.this-o241¿¿¿¿¿PDG_OBJECT
1504¿PDG_OBJECT¿¿0¿1418.v163-o242¿¿¿¿¿PDG_OBJECT
1505¿PDG_CALL¿¿1418¿1418.CALL->app.listen-o243¿¿¿¿¿PDG_CALL
1506¿PDG_OBJECT¿¿0¿1418.v164-o244¿¿¿¿¿PDG_OBJECT
1507¿PDG_CALL¿¿1420¿1420.CALL->Date-o245¿¿¿¿¿PDG_CALL
1508¿PDG_OBJECT¿¿0¿1420.v88-o246¿¿¿¿¿PDG_OBJECT
1509¿PDG_CALL¿¿1420¿1420.CALL->v88.toISOString-o247¿¿¿¿¿PDG_CALL
1510¿PDG_OBJECT¿¿0¿1420.v89-o248¿¿¿¿¿PDG_OBJECT
1511¿PDG_OBJECT¿¿0¿1420.req.method-o249¿¿¿¿¿PDG_OBJECT
1512¿PDG_OBJECT¿¿0¿1420.req.url-o250¿¿¿¿¿PDG_OBJECT
1513¿PDG_OBJECT¿¿0¿1420.v92-o251¿¿¿¿¿PDG_OBJECT
1514¿PDG_CALL¿¿1420¿1420.CALL->console.log-o252¿¿¿¿¿PDG_CALL
1515¿PDG_OBJECT¿¿0¿1420.v93-o253¿¿¿¿¿PDG_OBJECT
1516¿PDG_CALL¿¿1420¿1420.CALL->next-o254¿¿¿¿¿PDG_CALL
1517¿PDG_OBJECT¿¿0¿1420.v94-o255¿¿¿¿¿PDG_OBJECT
1518¿PDG_OBJECT¿¿0¿1422.req.query-o256¿¿¿¿¿PDG_OBJECT
1519¿PDG_OBJECT¿¿0¿1422.v97.dir-o257¿¿¿¿¿PDG_OBJECT
1520¿PDG_OBJECT¿¿0¿1422.dir-o258¿¿¿¿¿PDG_OBJECT
1521¿PDG_CALL¿¿1422¿1422.CALL->path.normalize-o259¿¿¿¿¿PDG_CALL
1522¿PDG_OBJECT¿¿0¿1422.v99-o260¿¿¿¿¿PDG_OBJECT
1523¿PDG_CALL¿¿1422¿1422.CALL->v99.replace-o261¿¿¿¿¿PDG_CALL
1524¿PDG_OBJECT¿¿0¿1422.normalized-o262¿¿¿¿¿PDG_OBJECT
1525¿PDG_CALL¿¿1422¿1422.CALL->path.join-o263¿¿¿¿¿PDG_CALL
1526¿PDG_OBJECT¿¿0¿1422.target-o264¿¿¿¿¿PDG_OBJECT
1527¿PDG_CALL¿¿1422¿1422.CALL->target.startsWith-o265¿¿¿¿¿PDG_CALL
1528¿PDG_OBJECT¿¿0¿1422.v100-o266¿¿¿¿¿PDG_OBJECT
1529¿PDG_CALL¿¿1422¿1422.CALL->res.status-o267¿¿¿¿¿PDG_CALL
1530¿PDG_OBJECT¿¿0¿1422.v102-o268¿¿¿¿¿PDG_OBJECT
1531¿PDG_OBJECT¿¿0¿1422.v103-o269¿¿¿¿¿PDG_OBJECT
1532¿PDG_CALL¿¿1422¿1422.CALL->v102.json-o270¿¿¿¿¿PDG_CALL
1533¿PDG_OBJECT¿¿0¿1422.v104-o271¿¿¿¿¿PDG_OBJECT
1534¿PDG_RETURN¿¿0¿1422.RET_OBJ-o272¿¿¿¿¿PDG_RETURN
1535¿PDG_OBJECT¿¿0¿1422.v105-o273¿¿¿¿¿PDG_OBJECT
1536¿PDG_OBJECT¿¿0¿1425.this-o274¿¿¿¿¿PDG_OBJECT
1537¿PDG_OBJECT¿¿0¿1425.err-o275¿¿¿¿¿PDG_OBJECT
1538¿PDG_OBJECT¿¿0¿1425.entries-o276¿¿¿¿¿PDG_OBJECT
1539¿PDG_OBJECT¿¿0¿1422.v119-o277¿¿¿¿¿PDG_OBJECT
1540¿PDG_CALL¿¿1422¿1422.CALL->fs.readdir-o278¿¿¿¿¿PDG_CALL
1541¿PDG_OBJECT¿¿0¿1422.v120-o279¿¿¿¿¿PDG_OBJECT
1542¿PDG_CALL¿¿1425¿1425.CALL->res.status-o280¿¿¿¿¿PDG_CALL
1543¿PDG_OBJECT¿¿0¿1425.v106-o281¿¿¿¿¿PDG_OBJECT
1544¿PDG_OBJECT¿¿0¿1425.v107-o282¿¿¿¿¿PDG_OBJECT
1545¿PDG_CALL¿¿1425¿1425.CALL->v106.json-o283¿¿¿¿¿PDG_CALL
1546¿PDG_OBJECT¿¿0¿1425.v108-o284¿¿¿¿¿PDG_OBJECT
1547¿PDG_RETURN¿¿0¿1425.RET_OBJ-o285¿¿¿¿¿PDG_RETURN
1548¿PDG_OBJECT¿¿0¿1428.this-o286¿¿¿¿¿PDG_OBJECT
1549¿PDG_OBJECT¿¿0¿1428.e-o287¿¿¿¿¿PDG_OBJECT
1550¿PDG_OBJECT¿¿0¿1425.v116-o288¿¿¿¿¿PDG_OBJECT
1551¿PDG_CALL¿¿1425¿1425.CALL->entries.map-o289¿¿¿¿¿PDG_CALL
1552¿PDG_OBJECT¿¿0¿1425.list-o290¿¿¿¿¿PDG_OBJECT
1553¿PDG_OBJECT¿¿0¿1425.v117-o291¿¿¿¿¿PDG_OBJECT
1554¿PDG_CALL¿¿1425¿1425.CALL->res.json-o292¿¿¿¿¿PDG_CALL
1555¿PDG_OBJECT¿¿0¿1425.v118-o293¿¿¿¿¿PDG_OBJECT
1556¿PDG_OBJECT¿¿0¿1428.e.name-o294¿¿¿¿¿PDG_OBJECT
1557¿PDG_CALL¿¿1428¿1428.CALL->e.isDirectory-o295¿¿¿¿¿PDG_CALL
1558¿PDG_OBJECT¿¿0¿1428.v110-o296¿¿¿¿¿PDG_OBJECT
1559¿PDG_OBJECT¿¿0¿1428.v111-o297¿¿¿¿¿PDG_OBJECT
1560¿PDG_CALL¿¿1428¿1428.CALL->path.join-o298¿¿¿¿¿PDG_CALL
1561¿PDG_OBJECT¿¿0¿1428.v113-o299¿¿¿¿¿PDG_OBJECT
1562¿PDG_CALL¿¿1428¿1428.CALL->v113.replace-o300¿¿¿¿¿PDG_CALL
1563¿PDG_OBJECT¿¿0¿1428.v114-o301¿¿¿¿¿PDG_OBJECT
1564¿PDG_OBJECT¿¿0¿1428.v115-o302¿¿¿¿¿PDG_OBJECT
1565¿PDG_OBJECT¿¿0¿1428.v115-o303¿¿¿¿¿PDG_OBJECT
1566¿PDG_OBJECT¿¿0¿1428.v115.name-o304¿¿¿¿¿PDG_OBJECT
1567¿PDG_OBJECT¿¿0¿1428.v115-o305¿¿¿¿¿PDG_OBJECT
1568¿PDG_OBJECT¿¿0¿1428.v115.type-o306¿¿¿¿¿PDG_OBJECT
1569¿PDG_OBJECT¿¿0¿1428.v115-o307¿¿¿¿¿PDG_OBJECT
1570¿PDG_OBJECT¿¿0¿1428.v115.path-o308¿¿¿¿¿PDG_OBJECT
1571¿PDG_RETURN¿¿0¿1428.RET_OBJ-o309¿¿¿¿¿PDG_RETURN
1572¿PDG_OBJECT¿¿0¿1431.req.query-o310¿¿¿¿¿PDG_OBJECT
1573¿PDG_OBJECT¿¿0¿1431.v123.p-o311¿¿¿¿¿PDG_OBJECT
1574¿PDG_OBJECT¿¿0¿1431.p-o312¿¿¿¿¿PDG_OBJECT
1575¿PDG_CALL¿¿1431¿1431.CALL->path.join-o313¿¿¿¿¿PDG_CALL
1576¿PDG_OBJECT¿¿0¿1431.file-o314¿¿¿¿¿PDG_OBJECT
1577¿PDG_CALL¿¿1431¿1431.CALL->file.startsWith-o315¿¿¿¿¿PDG_CALL
1578¿PDG_OBJECT¿¿0¿1431.v125-o316¿¿¿¿¿PDG_OBJECT
1579¿PDG_CALL¿¿1431¿1431.CALL->res.status-o317¿¿¿¿¿PDG_CALL
1580¿PDG_OBJECT¿¿0¿1431.v127-o318¿¿¿¿¿PDG_OBJECT
1581¿PDG_CALL¿¿1431¿1431.CALL->v127.send-o319¿¿¿¿¿PDG_CALL
1582¿PDG_OBJECT¿¿0¿1431.v128-o320¿¿¿¿¿PDG_OBJECT
1583¿PDG_RETURN¿¿0¿1431.RET_OBJ-o321¿¿¿¿¿PDG_RETURN
1584¿PDG_OBJECT¿¿0¿1434.this-o322¿¿¿¿¿PDG_OBJECT
1585¿PDG_OBJECT¿¿0¿1434.err-o323¿¿¿¿¿PDG_OBJECT
1586¿PDG_OBJECT¿¿0¿1434.data-o324¿¿¿¿¿PDG_OBJECT
1587¿PDG_OBJECT¿¿0¿1431.v133-o325¿¿¿¿¿PDG_OBJECT
1588¿PDG_CALL¿¿1431¿1431.CALL->fs.readFile-o326¿¿¿¿¿PDG_CALL
1589¿PDG_OBJECT¿¿0¿1431.v134-o327¿¿¿¿¿PDG_OBJECT
1590¿TAINT_SINK¿¿0¿readFile¿¿¿¿¿TAINT_SINK
1591¿PDG_CALL¿¿1434¿1434.CALL->res.status-o328¿¿¿¿¿PDG_CALL
1592¿PDG_OBJECT¿¿0¿1434.v129-o329¿¿¿¿¿PDG_OBJECT
1593¿PDG_CALL¿¿1434¿1434.CALL->v129.send-o330¿¿¿¿¿PDG_CALL
1594¿PDG_OBJECT¿¿0¿1434.v130-o331¿¿¿¿¿PDG_OBJECT
1595¿PDG_RETURN¿¿0¿1434.RET_OBJ-o332¿¿¿¿¿PDG_RETURN
1596¿PDG_CALL¿¿1434¿1434.CALL->res.type-o333¿¿¿¿¿PDG_CALL
1597¿PDG_OBJECT¿¿0¿1434.v131-o334¿¿¿¿¿PDG_OBJECT
1598¿PDG_CALL¿¿1434¿1434.CALL->v131.send-o335¿¿¿¿¿PDG_CALL
1599¿PDG_OBJECT¿¿0¿1434.v132-o336¿¿¿¿¿PDG_OBJECT
1600¿PDG_OBJECT¿¿0¿1437.req.query-o337¿¿¿¿¿PDG_OBJECT
1601¿PDG_OBJECT¿¿0¿1437.v137.name-o338¿¿¿¿¿PDG_OBJECT
1602¿PDG_OBJECT¿¿0¿1437.v139-o339¿¿¿¿¿PDG_OBJECT
1603¿PDG_CALL¿¿1437¿1437.CALL->String-o340¿¿¿¿¿PDG_CALL
1604¿PDG_OBJECT¿¿0¿1437.n-o341¿¿¿¿¿PDG_OBJECT
1605¿PDG_CALL¿¿1437¿1437.CALL->path.join-o342¿¿¿¿¿PDG_CALL
1606¿PDG_OBJECT¿¿0¿1437.fp-o343¿¿¿¿¿PDG_OBJECT
1607¿PDG_CALL¿¿1437¿1437.CALL->fp.startsWith-o344¿¿¿¿¿PDG_CALL
1608¿PDG_OBJECT¿¿0¿1437.v140-o345¿¿¿¿¿PDG_OBJECT
1609¿PDG_CALL¿¿1437¿1437.CALL->res.status-o346¿¿¿¿¿PDG_CALL
1610¿PDG_OBJECT¿¿0¿1437.v142-o347¿¿¿¿¿PDG_OBJECT
1611¿PDG_CALL¿¿1437¿1437.CALL->v142.send-o348¿¿¿¿¿PDG_CALL
1612¿PDG_OBJECT¿¿0¿1437.v143-o349¿¿¿¿¿PDG_OBJECT
1613¿PDG_RETURN¿¿0¿1437.RET_OBJ-o350¿¿¿¿¿PDG_RETURN
1614¿PDG_CALL¿¿1437¿1437.CALL->fs.existsSync-o351¿¿¿¿¿PDG_CALL
1615¿PDG_OBJECT¿¿0¿1437.v144-o352¿¿¿¿¿PDG_OBJECT
1616¿PDG_CALL¿¿1437¿1437.CALL->res.status-o353¿¿¿¿¿PDG_CALL
1617¿PDG_OBJECT¿¿0¿1437.v146-o354¿¿¿¿¿PDG_OBJECT
1618¿PDG_CALL¿¿1437¿1437.CALL->v146.end-o355¿¿¿¿¿PDG_CALL
1619¿PDG_OBJECT¿¿0¿1437.v147-o356¿¿¿¿¿PDG_OBJECT
1620¿PDG_RETURN¿¿0¿1437.RET_OBJ-o357¿¿¿¿¿PDG_RETURN
1621¿PDG_CALL¿¿1437¿1437.CALL->path.basename-o358¿¿¿¿¿PDG_CALL
1622¿PDG_OBJECT¿¿0¿1437.v148-o359¿¿¿¿¿PDG_OBJECT
1623¿PDG_OBJECT¿¿0¿1437.v149-o360¿¿¿¿¿PDG_OBJECT
1624¿PDG_CALL¿¿1437¿1437.CALL->res.setHeader-o361¿¿¿¿¿PDG_CALL
1625¿PDG_OBJECT¿¿0¿1437.v150-o362¿¿¿¿¿PDG_OBJECT
1626¿PDG_CALL¿¿1437¿1437.CALL->res.sendFile-o363¿¿¿¿¿PDG_CALL
1627¿PDG_OBJECT¿¿0¿1437.v151-o364¿¿¿¿¿PDG_OBJECT
1628¿PDG_CALL¿¿1441¿1441.CALL->res.type-o365¿¿¿¿¿PDG_CALL
1629¿PDG_OBJECT¿¿0¿1441.v154-o366¿¿¿¿¿PDG_OBJECT
1630¿PDG_OBJECT¿¿0¿1441.v155-o367¿¿¿¿¿PDG_OBJECT
1631¿PDG_CALL¿¿1441¿1441.CALL->v154.send-o368¿¿¿¿¿PDG_CALL
1632¿PDG_OBJECT¿¿0¿1441.v156-o369¿¿¿¿¿PDG_OBJECT
1633¿PDG_OBJECT¿¿0¿1443.v161-o370¿¿¿¿¿PDG_OBJECT
1634¿PDG_CALL¿¿1443¿1443.CALL->console.log-o371¿¿¿¿¿PDG_CALL
1635¿PDG_OBJECT¿¿0¿1443.v162-o372¿¿¿¿¿PDG_OBJECT
