Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3589¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":567,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Program
4241¿VariableDeclarator¿¿6430¿v610¿¿¿{"start":{"line":166,"column":23},"end":{"line":166,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4242¿MemberExpression¿¿6430¿¿¿¿{"start":{"line":166,"column":23},"end":{"line":166,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4243¿Identifier¿¿6430¿err¿¿¿{"start":{"line":166,"column":23},"end":{"line":166,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4244¿Identifier¿¿6430¿code¿¿¿{"start":{"line":166,"column":27},"end":{"line":166,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4245¿VariableDeclarator¿¿6430¿v611¿¿¿{"start":{"line":166,"column":33},"end":{"line":166,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4246¿MemberExpression¿¿6430¿¿¿¿{"start":{"line":166,"column":33},"end":{"line":166,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4247¿Identifier¿¿6430¿err¿¿¿{"start":{"line":166,"column":33},"end":{"line":166,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4248¿Identifier¿¿6430¿message¿¿¿{"start":{"line":166,"column":37},"end":{"line":166,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4249¿VariableDeclarator¿¿6430¿v612¿¿¿{"start":{"line":166,"column":12},"end":{"line":166,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4250¿CallExpression¿¿6430¿¿¿¿{"start":{"line":166,"column":12},"end":{"line":166,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
4251¿Identifier¿¿6430¿on_failure¿¿¿{"start":{"line":166,"column":12},"end":{"line":166,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4252¿Identifier¿¿6430¿v610¿¿¿¿¿Identifier
4253¿Identifier¿¿6430¿v611¿¿¿¿¿Identifier
4254¿VariableDeclarator¿¿6430¿v613¿¿¿{"start":{"line":164,"column":15},"end":{"line":166,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4255¿IfStatement¿¿6430¿¿¿¿{"start":{"line":164,"column":15},"end":{"line":166,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿IfStatement
4256¿Identifier¿¿6430¿response¿¿¿{"start":{"line":164,"column":15},"end":{"line":164,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4257¿ExpressionStatement¿¿6430¿¿¿¿{"start":{"line":164,"column":15},"end":{"line":166,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
4258¿AssignmentExpression¿=¿6430¿¿¿¿{"start":{"line":164,"column":15},"end":{"line":166,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿AssignmentExpression
4259¿Identifier¿¿6430¿v613¿¿¿¿¿Identifier
4260¿Identifier¿¿6430¿v609¿¿¿¿¿Identifier
4261¿BlockStatement¿¿6430¿¿¿¿¿¿BlockStatement
4262¿ExpressionStatement¿¿6430¿¿¿¿{"start":{"line":164,"column":15},"end":{"line":166,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
4263¿AssignmentExpression¿=¿6430¿¿¿¿{"start":{"line":164,"column":15},"end":{"line":166,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿AssignmentExpression
4264¿Identifier¿¿6430¿v613¿¿¿¿¿Identifier
4265¿Identifier¿¿6430¿v612¿¿¿¿¿Identifier
4266¿BlockStatement¿¿6430¿¿¿¿¿¿BlockStatement
4267¿ReturnStatement¿¿6430¿¿¿¿{"start":{"line":164,"column":8},"end":{"line":166,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ReturnStatement
4268¿Identifier¿¿6430¿v613¿¿¿¿¿Identifier
4269¿BlockStatement¿¿6430¿¿¿¿{"start":{"line":162,"column":46},"end":{"line":167,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
4270¿VariableDeclarator¿¿6430¿v614¿¿¿{"start":{"line":168,"column":8},"end":{"line":168,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4271¿CallExpression¿¿6430¿¿¿¿{"start":{"line":168,"column":8},"end":{"line":168,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
4272¿MemberExpression¿¿6430¿¿¿¿{"start":{"line":168,"column":8},"end":{"line":168,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4273¿Identifier¿¿6430¿console¿¿¿{"start":{"line":168,"column":8},"end":{"line":168,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4274¿Identifier¿¿6430¿log¿¿¿{"start":{"line":168,"column":16},"end":{"line":168,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4275¿Literal¿string¿6430¿¿'    Success!'¿¿{"start":{"line":168,"column":20},"end":{"line":168,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
4276¿ExpressionStatement¿¿6430¿¿¿¿{"start":{"line":168,"column":8},"end":{"line":168,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
4277¿Identifier¿¿6430¿v614¿¿¿¿¿Identifier
4278¿VariableDeclarator¿¿6430¿v615¿¿¿{"start":{"line":169,"column":45},"end":{"line":169,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4279¿MemberExpression¿¿6430¿¿¿¿{"start":{"line":169,"column":45},"end":{"line":169,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4280¿Identifier¿¿6430¿response¿¿¿{"start":{"line":169,"column":45},"end":{"line":169,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4281¿Identifier¿¿6430¿body¿¿¿{"start":{"line":169,"column":54},"end":{"line":169,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4282¿VariableDeclarator¿¿6430¿v616¿¿¿{"start":{"line":169,"column":20},"end":{"line":169,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4283¿BinaryExpression¿+¿6430¿¿¿¿{"start":{"line":169,"column":20},"end":{"line":169,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
4284¿Literal¿string¿6430¿¿'    View report at: '¿¿{"start":{"line":169,"column":20},"end":{"line":169,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
4285¿Identifier¿¿6430¿v615¿¿¿¿¿Identifier
4286¿VariableDeclarator¿¿6430¿v617¿¿¿{"start":{"line":169,"column":8},"end":{"line":169,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4287¿CallExpression¿¿6430¿¿¿¿{"start":{"line":169,"column":8},"end":{"line":169,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
4288¿MemberExpression¿¿6430¿¿¿¿{"start":{"line":169,"column":8},"end":{"line":169,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4289¿Identifier¿¿6430¿console¿¿¿{"start":{"line":169,"column":8},"end":{"line":169,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4290¿Identifier¿¿6430¿log¿¿¿{"start":{"line":169,"column":16},"end":{"line":169,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4291¿Identifier¿¿6430¿v616¿¿¿¿¿Identifier
4292¿ExpressionStatement¿¿6430¿¿¿¿{"start":{"line":169,"column":8},"end":{"line":169,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
4293¿Identifier¿¿6430¿v617¿¿¿¿¿Identifier
4294¿VariableDeclarator¿¿6430¿v618¿¿¿{"start":{"line":170,"column":26},"end":{"line":170,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4295¿MemberExpression¿¿6430¿¿¿¿{"start":{"line":170,"column":26},"end":{"line":170,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4296¿Identifier¿¿6430¿response¿¿¿{"start":{"line":170,"column":26},"end":{"line":170,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4297¿Identifier¿¿6430¿body¿¿¿{"start":{"line":170,"column":35},"end":{"line":170,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4298¿VariableDeclarator¿¿6430¿v619¿¿¿{"start":{"line":170,"column":15},"end":{"line":170,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4299¿CallExpression¿¿6430¿¿¿¿{"start":{"line":170,"column":15},"end":{"line":170,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
4300¿Identifier¿¿6430¿on_success¿¿¿{"start":{"line":170,"column":15},"end":{"line":170,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4301¿Identifier¿¿6430¿v618¿¿¿¿¿Identifier
4302¿ReturnStatement¿¿6430¿¿¿¿{"start":{"line":170,"column":8},"end":{"line":170,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ReturnStatement
4303¿Identifier¿¿6430¿v619¿¿¿¿¿Identifier
4304¿BlockStatement¿¿6430¿¿¿¿{"start":{"line":167,"column":13},"end":{"line":171,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
4305¿BlockStatement¿¿6430¿¿¿¿{"start":{"line":161,"column":28},"end":{"line":172,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
4306¿VariableDeclarator¿¿6428¿v621¿¿¿{"start":{"line":149,"column":2},"end":{"line":173,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4307¿CallExpression¿¿6428¿¿¿¿{"start":{"line":149,"column":2},"end":{"line":173,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
4308¿Identifier¿¿6428¿request¿¿¿{"start":{"line":149,"column":2},"end":{"line":149,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4309¿Identifier¿¿6428¿v599¿¿¿¿¿Identifier
4310¿Identifier¿¿6428¿v620¿¿¿¿¿Identifier
4311¿ExpressionStatement¿¿6428¿¿¿¿{"start":{"line":149,"column":2},"end":{"line":173,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
4312¿Identifier¿¿6428¿v621¿¿¿¿¿Identifier
4313¿BlockStatement¿¿6428¿¿¿¿{"start":{"line":147,"column":2},"end":{"line":174,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
4314¿VariableDeclarator¿exported¿6425¿sendToCodecovV3¿¿¿{"start":{"line":176,"column":4},"end":{"line":235,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4315¿FunctionExpression¿¿6425¿anon¿¿¿{"start":{"line":176,"column":22},"end":{"line":235,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿FunctionExpression
4316¿Identifier¿¿0¿codecov_endpoint¿¿¿{"start":{"line":177,"column":2},"end":{"line":177,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4317¿Identifier¿¿0¿query¿¿¿{"start":{"line":178,"column":2},"end":{"line":178,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4318¿Identifier¿¿0¿upload_body¿¿¿{"start":{"line":179,"column":2},"end":{"line":179,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4319¿Identifier¿¿0¿on_success¿¿¿{"start":{"line":180,"column":2},"end":{"line":180,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4320¿Identifier¿¿0¿on_failure¿¿¿{"start":{"line":181,"column":2},"end":{"line":181,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4321¿VariableDeclarator¿¿6434¿v622¿¿¿{"start":{"line":186,"column":19},"end":{"line":186,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4322¿BinaryExpression¿+¿6434¿¿¿¿{"start":{"line":186,"column":19},"end":{"line":186,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
4323¿Identifier¿¿6434¿codecov_endpoint¿¿¿{"start":{"line":186,"column":19},"end":{"line":186,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4324¿Literal¿string¿6434¿¿'/upload/v4'¿¿{"start":{"line":186,"column":38},"end":{"line":186,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
4325¿VariableDeclarator¿¿6434¿v623¿¿¿{"start":{"line":186,"column":11},"end":{"line":186,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4326¿CallExpression¿¿6434¿¿¿¿{"start":{"line":186,"column":11},"end":{"line":186,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
4327¿Identifier¿¿6434¿urlgrey¿¿¿{"start":{"line":186,"column":11},"end":{"line":186,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4328¿Identifier¿¿6434¿v622¿¿¿¿¿Identifier
4329¿VariableDeclarator¿¿6434¿v624¿¿¿{"start":{"line":186,"column":11},"end":{"line":187,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4330¿CallExpression¿¿6434¿¿¿¿{"start":{"line":186,"column":11},"end":{"line":187,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
4331¿MemberExpression¿¿6434¿¿¿¿{"start":{"line":186,"column":11},"end":{"line":187,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
4332¿Identifier¿¿6434¿v623¿¿¿¿¿Identifier
4333¿Identifier¿¿6434¿query¿¿¿{"start":{"line":187,"column":9},"end":{"line":187,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4334¿Identifier¿¿6434¿query¿¿¿{"start":{"line":187,"column":15},"end":{"line":187,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
4335¿VariableDeclarator¿¿6434¿v625¿¿¿{"start":{"line":186,"column":11},"end":{"line":188,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
4336¿CallExpression¿¿6434¿¿¿¿{"start":{"line":186,"column":11},"end":{"line":188,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
