Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
871¿Program¿¿-1¿¿¿¿{"start":{"line":3,"column":0},"end":{"line":149,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Program
1440¿BlockStatement¿¿1530¿¿¿¿{"start":{"line":119,"column":11},"end":{"line":130,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿BlockStatement
1441¿BlockStatement¿¿1530¿¿¿¿{"start":{"line":101,"column":53},"end":{"line":131,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿BlockStatement
1442¿VariableDeclarator¿¿1510¿resolveUrl¿¿¿{"start":{"line":133,"column":0},"end":{"line":143,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1443¿FunctionExpression¿¿1510¿anon¿¿¿{"start":{"line":133,"column":0},"end":{"line":143,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿FunctionExpression
1444¿Identifier¿¿0¿filename¿¿¿{"start":{"line":133,"column":20},"end":{"line":133,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1445¿VariableDeclarator¿¿1538¿v136¿¿¿{"start":{"line":135,"column":8},"end":{"line":135,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1446¿CallExpression¿¿1538¿¿¿¿{"start":{"line":135,"column":8},"end":{"line":135,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿CallExpression
1447¿MemberExpression¿¿1538¿¿¿¿{"start":{"line":135,"column":8},"end":{"line":135,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿MemberExpression
1448¿Identifier¿¿1538¿filename¿¿¿{"start":{"line":135,"column":8},"end":{"line":135,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1449¿Identifier¿¿1538¿includes¿¿¿{"start":{"line":135,"column":17},"end":{"line":135,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1450¿Literal¿string¿1538¿¿'..'¿¿{"start":{"line":135,"column":26},"end":{"line":135,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Literal
1451¿IfStatement¿¿1538¿¿¿¿{"start":{"line":135,"column":4},"end":{"line":137,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿IfStatement
1452¿Identifier¿¿1538¿v136¿¿¿¿¿Identifier
1453¿ReturnStatement¿¿1538¿¿¿¿{"start":{"line":136,"column":8},"end":{"line":136,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿ReturnStatement
1454¿Literal¿object¿1538¿¿null¿¿{"start":{"line":136,"column":15},"end":{"line":136,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Literal
1455¿BlockStatement¿¿1538¿¿¿¿{"start":{"line":135,"column":33},"end":{"line":137,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿BlockStatement
1456¿VariableDeclarator¿¿1538¿v137¿¿¿{"start":{"line":138,"column":20},"end":{"line":138,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1457¿MemberExpression¿¿1538¿¿¿¿{"start":{"line":138,"column":20},"end":{"line":138,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿MemberExpression
1458¿Identifier¿¿1538¿argv¿¿¿{"start":{"line":138,"column":20},"end":{"line":138,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1459¿Identifier¿¿1538¿path¿¿¿{"start":{"line":138,"column":25},"end":{"line":138,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1460¿VariableDeclarator¿¿1538¿v138¿¿¿{"start":{"line":138,"column":8},"end":{"line":138,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1461¿LogicalExpression¿&&¿1538¿¿¿¿{"start":{"line":138,"column":8},"end":{"line":138,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿LogicalExpression
1462¿Identifier¿¿1538¿filename¿¿¿{"start":{"line":138,"column":8},"end":{"line":138,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1463¿Identifier¿¿1538¿v137¿¿¿¿¿Identifier
1464¿IfStatement¿¿1538¿¿¿¿{"start":{"line":138,"column":4},"end":{"line":142,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿IfStatement
1465¿Identifier¿¿1538¿v138¿¿¿¿¿Identifier
1466¿VariableDeclarator¿¿1538¿v139¿¿¿{"start":{"line":139,"column":25},"end":{"line":139,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1467¿MemberExpression¿¿1538¿¿¿¿{"start":{"line":139,"column":25},"end":{"line":139,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿MemberExpression
1468¿Identifier¿¿1538¿argv¿¿¿{"start":{"line":139,"column":25},"end":{"line":139,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1469¿Identifier¿¿1538¿path¿¿¿{"start":{"line":139,"column":30},"end":{"line":139,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1470¿VariableDeclarator¿¿1538¿v140¿¿¿{"start":{"line":139,"column":15},"end":{"line":139,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1471¿CallExpression¿¿1538¿¿¿¿{"start":{"line":139,"column":15},"end":{"line":139,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿CallExpression
1472¿MemberExpression¿¿1538¿¿¿¿{"start":{"line":139,"column":15},"end":{"line":139,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿MemberExpression
1473¿Identifier¿¿1538¿path¿¿¿{"start":{"line":139,"column":15},"end":{"line":139,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1474¿Identifier¿¿1538¿join¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1475¿Identifier¿¿1538¿v139¿¿¿¿¿Identifier
1476¿Identifier¿¿1538¿filename¿¿¿{"start":{"line":139,"column":36},"end":{"line":139,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1477¿ReturnStatement¿¿1538¿¿¿¿{"start":{"line":139,"column":8},"end":{"line":139,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿ReturnStatement
1478¿Identifier¿¿1538¿v140¿¿¿¿¿Identifier
1479¿BlockStatement¿¿1538¿¿¿¿{"start":{"line":138,"column":31},"end":{"line":140,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿BlockStatement
1480¿ReturnStatement¿¿1538¿¿¿¿{"start":{"line":141,"column":8},"end":{"line":141,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿ReturnStatement
1481¿Identifier¿¿1538¿filename¿¿¿{"start":{"line":141,"column":15},"end":{"line":141,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1482¿BlockStatement¿¿1538¿¿¿¿{"start":{"line":140,"column":11},"end":{"line":142,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿BlockStatement
1483¿BlockStatement¿¿1538¿¿¿¿{"start":{"line":133,"column":30},"end":{"line":143,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿BlockStatement
1484¿VariableDeclarator¿¿1510¿log¿¿¿{"start":{"line":145,"column":0},"end":{"line":149,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1485¿FunctionExpression¿¿1510¿anon¿¿¿{"start":{"line":145,"column":0},"end":{"line":149,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿FunctionExpression
1486¿VariableDeclarator¿¿1542¿v141¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1487¿MemberExpression¿¿1542¿¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿MemberExpression
1488¿Identifier¿¿1542¿argv¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1489¿Identifier¿¿1542¿silent¿¿¿{"start":{"line":146,"column":14},"end":{"line":146,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1490¿VariableDeclarator¿¿1542¿v142¿¿¿{"start":{"line":146,"column":8},"end":{"line":146,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1491¿UnaryExpression¿!¿1542¿¿¿¿{"start":{"line":146,"column":8},"end":{"line":146,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿UnaryExpression
1492¿Identifier¿¿1542¿v141¿¿¿¿¿Identifier
1493¿IfStatement¿¿1542¿¿¿¿{"start":{"line":146,"column":4},"end":{"line":148,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿IfStatement
1494¿Identifier¿¿1542¿v142¿¿¿¿¿Identifier
1495¿VariableDeclarator¿¿1542¿v143¿¿¿{"start":{"line":147,"column":8},"end":{"line":147,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1496¿MemberExpression¿¿1542¿¿¿¿{"start":{"line":147,"column":8},"end":{"line":147,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿MemberExpression
1497¿Identifier¿¿1542¿console¿¿¿{"start":{"line":147,"column":8},"end":{"line":147,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1498¿Identifier¿¿1542¿log¿¿¿{"start":{"line":147,"column":16},"end":{"line":147,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1499¿VariableDeclarator¿¿1542¿v144¿¿¿{"start":{"line":147,"column":8},"end":{"line":147,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿VariableDeclarator
1500¿CallExpression¿¿1542¿¿¿¿{"start":{"line":147,"column":8},"end":{"line":147,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿CallExpression
1501¿MemberExpression¿¿1542¿¿¿¿{"start":{"line":147,"column":8},"end":{"line":147,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿MemberExpression
1502¿Identifier¿¿1542¿v143¿¿¿¿¿Identifier
1503¿Identifier¿¿1542¿apply¿¿¿{"start":{"line":147,"column":20},"end":{"line":147,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1504¿Identifier¿¿1542¿console¿¿¿{"start":{"line":147,"column":26},"end":{"line":147,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1505¿Identifier¿¿1542¿arguments¿¿¿{"start":{"line":147,"column":35},"end":{"line":147,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿Identifier
1506¿ExpressionStatement¿¿1542¿¿¿¿{"start":{"line":147,"column":8},"end":{"line":147,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿ExpressionStatement
1507¿Identifier¿¿1542¿v144¿¿¿¿¿Identifier
1508¿BlockStatement¿¿1542¿¿¿¿{"start":{"line":146,"column":22},"end":{"line":148,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿BlockStatement
1509¿BlockStatement¿¿1542¿¿¿¿{"start":{"line":145,"column":15},"end":{"line":149,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/angular-http-server_1.0.0/angular-http-server.js"}¿¿BlockStatement
1510¿CFG_F_START¿¿1510¿__main__¿¿¿¿¿CFG_F_START
1511¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1512¿CFG_F_START¿¿1512¿948_anon¿¿¿¿¿CFG_F_START
1513¿CFG_F_END¿¿0¿948_anon¿¿¿¿¿CFG_F_END
1514¿CFG_IF_END¿¿0¿937¿¿¿¿¿CFG_IF_END
1515¿CFG_F_START¿¿1515¿1019_anon¿¿¿¿¿CFG_F_START
1516¿CFG_F_END¿¿0¿1019_anon¿¿¿¿¿CFG_F_END
1517¿CFG_F_START¿¿1517¿1024_anon¿¿¿¿¿CFG_F_START
1518¿CFG_F_END¿¿0¿1024_anon¿¿¿¿¿CFG_F_END
1519¿CFG_F_START¿¿1519¿1052_anon¿¿¿¿¿CFG_F_START
1520¿CFG_F_END¿¿0¿1052_anon¿¿¿¿¿CFG_F_END
1521¿CFG_IF_END¿¿0¿1105¿¿¿¿¿CFG_IF_END
1522¿CFG_IF_END¿¿0¿1059¿¿¿¿¿CFG_IF_END
1523¿CFG_F_START¿¿1523¿1174_anon¿¿¿¿¿CFG_F_START
1524¿CFG_F_END¿¿0¿1174_anon¿¿¿¿¿CFG_F_END
1525¿CFG_IF_END¿¿0¿1190¿¿¿¿¿CFG_IF_END
1526¿CFG_F_START¿¿1526¿1285_anon¿¿¿¿¿CFG_F_START
1527¿CFG_F_END¿¿0¿1285_anon¿¿¿¿¿CFG_F_END
1528¿CFG_IF_END¿¿0¿1307¿¿¿¿¿CFG_IF_END
1529¿CFG_IF_END¿¿0¿1290¿¿¿¿¿CFG_IF_END
1530¿CFG_F_START¿¿1530¿1325_anon¿¿¿¿¿CFG_F_START
1531¿CFG_F_END¿¿0¿1325_anon¿¿¿¿¿CFG_F_END
1532¿CFG_IF_END¿¿0¿1335¿¿¿¿¿CFG_IF_END
1533¿CFG_IF_END¿¿0¿1354¿¿¿¿¿CFG_IF_END
1534¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1535¿CFG_IF_END¿¿0¿1398¿¿¿¿¿CFG_IF_END
1536¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1537¿CFG_IF_END¿¿0¿1332¿¿¿¿¿CFG_IF_END
1538¿CFG_F_START¿¿1538¿1443_anon¿¿¿¿¿CFG_F_START
1539¿CFG_F_END¿¿0¿1443_anon¿¿¿¿¿CFG_F_END
1540¿CFG_IF_END¿¿0¿1451¿¿¿¿¿CFG_IF_END
1541¿CFG_IF_END¿¿0¿1464¿¿¿¿¿CFG_IF_END
1542¿CFG_F_START¿¿1542¿1485_anon¿¿¿¿¿CFG_F_START
1543¿CFG_F_END¿¿0¿1485_anon¿¿¿¿¿CFG_F_END
1544¿CFG_IF_END¿¿0¿1493¿¿¿¿¿CFG_IF_END
1545¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1546¿PDG_CALL¿¿1510¿1510.CALL->require-o186¿¿¿¿¿PDG_CALL
1547¿PDG_OBJECT¿¿0¿1510.fs-o187¿¿¿¿¿PDG_OBJECT
1548¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1549¿PDG_CALL¿¿1510¿1510.CALL->require-o188¿¿¿¿¿PDG_CALL
1550¿PDG_OBJECT¿¿0¿1510.v73-o189¿¿¿¿¿PDG_OBJECT
1551¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1552¿PDG_OBJECT¿¿0¿1510.process-o190¿¿¿¿¿PDG_OBJECT
1553¿PDG_OBJECT¿¿0¿1510.process.argv-o191¿¿¿¿¿PDG_OBJECT
1554¿PDG_CALL¿¿1510¿1510.CALL->v74.slice-o192¿¿¿¿¿PDG_CALL
1555¿PDG_OBJECT¿¿0¿1510.v75-o193¿¿¿¿¿PDG_OBJECT
1556¿PDG_CALL¿¿1510¿1510.CALL->v73-o194¿¿¿¿¿PDG_CALL
1557¿PDG_OBJECT¿¿0¿1510.argv-o195¿¿¿¿¿PDG_OBJECT
1558¿PDG_CALL¿¿1510¿1510.CALL->require-o196¿¿¿¿¿PDG_CALL
1559¿PDG_OBJECT¿¿0¿1510.mime-o197¿¿¿¿¿PDG_OBJECT
1560¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1561¿PDG_CALL¿¿1510¿1510.CALL->require-o198¿¿¿¿¿PDG_CALL
1562¿PDG_OBJECT¿¿0¿1510.path-o199¿¿¿¿¿PDG_OBJECT
1563¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1564¿PDG_CALL¿¿1510¿1510.CALL->require-o200¿¿¿¿¿PDG_CALL
1565¿PDG_OBJECT¿¿0¿1510.pem-o201¿¿¿¿¿PDG_OBJECT
1566¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1567¿PDG_CALL¿¿1510¿1510.CALL->require-o202¿¿¿¿¿PDG_CALL
1568¿PDG_OBJECT¿¿0¿1510.https-o203¿¿¿¿¿PDG_OBJECT
1569¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1570¿PDG_CALL¿¿1510¿1510.CALL->require-o204¿¿¿¿¿PDG_CALL
1571¿PDG_OBJECT¿¿0¿1510.http-o205¿¿¿¿¿PDG_OBJECT
1572¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1573¿PDG_OBJECT¿¿0¿1510.server-o206¿¿¿¿¿PDG_OBJECT
1574¿PDG_CALL¿¿1510¿1510.CALL->returnDistFile-o207¿¿¿¿¿PDG_CALL
1575¿PDG_OBJECT¿¿0¿1510.v76-o208¿¿¿¿¿PDG_OBJECT
1576¿PDG_OBJECT¿¿0¿1510.argv.ssl-o209¿¿¿¿¿PDG_OBJECT
1577¿PDG_OBJECT¿¿0¿1510.argv.https-o210¿¿¿¿¿PDG_OBJECT
1578¿PDG_OBJECT¿¿0¿1510.v80-o211¿¿¿¿¿PDG_OBJECT
1579¿PDG_OBJECT¿¿0¿1512.this-o212¿¿¿¿¿PDG_OBJECT
1580¿PDG_OBJECT¿¿0¿1512.err-o213¿¿¿¿¿PDG_OBJECT
1581¿PDG_OBJECT¿¿0¿1512.keys-o214¿¿¿¿¿PDG_OBJECT
1582¿PDG_OBJECT¿¿0¿1510.v84-o215¿¿¿¿¿PDG_OBJECT
1583¿PDG_CALL¿¿1510¿1510.CALL->pem.createCertificate-o216¿¿¿¿¿PDG_CALL
1584¿PDG_OBJECT¿¿0¿1510.v85-o217¿¿¿¿¿PDG_OBJECT
1585¿PDG_CALL¿¿1510¿1510.CALL->http.createServer-o218¿¿¿¿¿PDG_CALL
1586¿PDG_OBJECT¿¿0¿1510.server-o219¿¿¿¿¿PDG_OBJECT
1587¿PDG_CALL¿¿1510¿1510.CALL->start-o220¿¿¿¿¿PDG_CALL
1588¿PDG_OBJECT¿¿0¿1510.v86-o221¿¿¿¿¿PDG_OBJECT
1589¿PDG_OBJECT¿¿0¿1515.this-o222¿¿¿¿¿PDG_OBJECT
1590¿PDG_OBJECT¿¿0¿1510.start-o223¿¿¿¿¿PDG_OBJECT
1591¿PDG_OBJECT¿¿0¿1519.this-o224¿¿¿¿¿PDG_OBJECT
1592¿PDG_OBJECT¿¿0¿1519.req-o225¿¿¿¿¿PDG_OBJECT
1593¿PDG_OBJECT¿¿0¿1519.res-o226¿¿¿¿¿PDG_OBJECT
1594¿PDG_OBJECT¿¿0¿1510.requestListener-o227¿¿¿¿¿PDG_OBJECT
1595¿PDG_OBJECT¿¿0¿1526.this-o228¿¿¿¿¿PDG_OBJECT
1596¿PDG_OBJECT¿¿0¿1510.getPort-o229¿¿¿¿¿PDG_OBJECT
1597¿PDG_OBJECT¿¿0¿1530.this-o230¿¿¿¿¿PDG_OBJECT
1598¿PDG_OBJECT¿¿0¿1530.displayFileMessages-o231¿¿¿¿¿PDG_OBJECT
1599¿PDG_OBJECT¿¿0¿1510.returnDistFile-o232¿¿¿¿¿PDG_OBJECT
1600¿PDG_OBJECT¿¿0¿1538.this-o233¿¿¿¿¿PDG_OBJECT
1601¿PDG_OBJECT¿¿0¿1538.filename-o234¿¿¿¿¿PDG_OBJECT
1602¿PDG_OBJECT¿¿0¿1510.resolveUrl-o235¿¿¿¿¿PDG_OBJECT
1603¿PDG_OBJECT¿¿0¿1542.this-o236¿¿¿¿¿PDG_OBJECT
1604¿PDG_OBJECT¿¿0¿1510.log-o237¿¿¿¿¿PDG_OBJECT
1605¿PDG_OBJECT¿¿0¿1512.keys.serviceKey-o238¿¿¿¿¿PDG_OBJECT
1606¿PDG_OBJECT¿¿0¿1512.keys.certificate-o239¿¿¿¿¿PDG_OBJECT
1607¿PDG_OBJECT¿¿0¿1512.options-o240¿¿¿¿¿PDG_OBJECT
1608¿PDG_OBJECT¿¿0¿1512.options-o241¿¿¿¿¿PDG_OBJECT
1609¿PDG_OBJECT¿¿0¿1512.options.key-o242¿¿¿¿¿PDG_OBJECT
1610¿PDG_OBJECT¿¿0¿1512.options-o243¿¿¿¿¿PDG_OBJECT
1611¿PDG_OBJECT¿¿0¿1512.options.cert-o244¿¿¿¿¿PDG_OBJECT
1612¿PDG_OBJECT¿¿0¿1512.options-o245¿¿¿¿¿PDG_OBJECT
1613¿PDG_OBJECT¿¿0¿1512.options.rejectUnauthorized-o246¿¿¿¿¿PDG_OBJECT
1614¿PDG_CALL¿¿1512¿1512.CALL->https.createServer-o247¿¿¿¿¿PDG_CALL
1615¿PDG_OBJECT¿¿0¿1512.server-o248¿¿¿¿¿PDG_OBJECT
1616¿PDG_CALL¿¿1512¿1512.CALL->start-o249¿¿¿¿¿PDG_CALL
1617¿PDG_OBJECT¿¿0¿1512.v83-o250¿¿¿¿¿PDG_OBJECT
1618¿PDG_CALL¿¿1515¿1515.CALL->getPort-o251¿¿¿¿¿PDG_CALL
1619¿PDG_OBJECT¿¿0¿1515.v87-o252¿¿¿¿¿PDG_OBJECT
1620¿PDG_OBJECT¿¿0¿1517.this-o253¿¿¿¿¿PDG_OBJECT
1621¿PDG_OBJECT¿¿0¿1515.v91-o254¿¿¿¿¿PDG_OBJECT
1622¿PDG_CALL¿¿1515¿1515.CALL->server.listen-o255¿¿¿¿¿PDG_CALL
1623¿PDG_OBJECT¿¿0¿1515.v92-o256¿¿¿¿¿PDG_OBJECT
1624¿PDG_CALL¿¿1517¿1517.CALL->getPort-o257¿¿¿¿¿PDG_CALL
1625¿PDG_OBJECT¿¿0¿1517.v88-o258¿¿¿¿¿PDG_OBJECT
1626¿PDG_OBJECT¿¿0¿1517.v89-o259¿¿¿¿¿PDG_OBJECT
1627¿PDG_CALL¿¿1517¿1517.CALL->console.log-o260¿¿¿¿¿PDG_CALL
1628¿PDG_OBJECT¿¿0¿1517.v90-o261¿¿¿¿¿PDG_OBJECT
