Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1720¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":183,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Program
2076¿Identifier¿¿3051¿cstime¿¿¿{"start":{"line":61,"column":10},"end":{"line":61,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2077¿Identifier¿¿3051¿v215¿¿¿¿¿Identifier
2078¿ExpressionStatement¿¿3051¿¿¿¿{"start":{"line":57,"column":10},"end":{"line":64,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2079¿AssignmentExpression¿=¿3051¿¿¿¿{"start":{"line":57,"column":10},"end":{"line":64,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2080¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":57,"column":10},"end":{"line":64,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2081¿Identifier¿¿3051¿stat¿¿¿{"start":{"line":57,"column":10},"end":{"line":57,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2082¿Identifier¿¿3051¿start¿¿¿{"start":{"line":62,"column":10},"end":{"line":62,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2083¿Identifier¿¿3051¿v219¿¿¿¿¿Identifier
2084¿ExpressionStatement¿¿3051¿¿¿¿{"start":{"line":57,"column":10},"end":{"line":64,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2085¿AssignmentExpression¿=¿3051¿¿¿¿{"start":{"line":57,"column":10},"end":{"line":64,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2086¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":57,"column":10},"end":{"line":64,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2087¿Identifier¿¿3051¿stat¿¿¿{"start":{"line":57,"column":10},"end":{"line":57,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2088¿Identifier¿¿3051¿rss¿¿¿{"start":{"line":63,"column":10},"end":{"line":63,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2089¿Identifier¿¿3051¿v221¿¿¿¿¿Identifier
2090¿VariableDeclarator¿¿3051¿childrens¿¿¿{"start":{"line":68,"column":10},"end":{"line":68,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2091¿VariableDeclarator¿¿3051¿v222¿¿¿{"start":{"line":68,"column":22},"end":{"line":68,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2092¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":68,"column":22},"end":{"line":68,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2093¿Identifier¿¿3051¿options¿¿¿{"start":{"line":68,"column":22},"end":{"line":68,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2094¿Identifier¿¿3051¿childrens¿¿¿{"start":{"line":68,"column":30},"end":{"line":68,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2095¿VariableDeclarator¿¿3051¿v223¿¿¿{"start":{"line":68,"column":42},"end":{"line":68,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2096¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":68,"column":42},"end":{"line":68,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2097¿Identifier¿¿3051¿stat¿¿¿{"start":{"line":68,"column":42},"end":{"line":68,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2098¿Identifier¿¿3051¿cutime¿¿¿{"start":{"line":68,"column":47},"end":{"line":68,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2099¿VariableDeclarator¿¿3051¿v224¿¿¿{"start":{"line":68,"column":56},"end":{"line":68,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2100¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":68,"column":56},"end":{"line":68,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2101¿Identifier¿¿3051¿stat¿¿¿{"start":{"line":68,"column":56},"end":{"line":68,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2102¿Identifier¿¿3051¿cstime¿¿¿{"start":{"line":68,"column":61},"end":{"line":68,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2103¿VariableDeclarator¿¿3051¿v225¿¿¿{"start":{"line":68,"column":42},"end":{"line":68,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2104¿BinaryExpression¿+¿3051¿¿¿¿{"start":{"line":68,"column":42},"end":{"line":68,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2105¿Identifier¿¿3051¿v223¿¿¿¿¿Identifier
2106¿Identifier¿¿3051¿v224¿¿¿¿¿Identifier
2107¿IfStatement¿¿3051¿¿¿¿{"start":{"line":68,"column":22},"end":{"line":68,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿IfStatement
2108¿Identifier¿¿3051¿v222¿¿¿¿¿Identifier
2109¿ExpressionStatement¿¿3051¿¿¿¿{"start":{"line":68,"column":22},"end":{"line":68,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2110¿AssignmentExpression¿=¿3051¿¿¿¿{"start":{"line":68,"column":22},"end":{"line":68,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2111¿Identifier¿¿3051¿childrens¿¿¿{"start":{"line":68,"column":22},"end":{"line":68,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2112¿Identifier¿¿3051¿v225¿¿¿¿¿Identifier
2113¿BlockStatement¿¿3051¿¿¿¿¿¿BlockStatement
2114¿ExpressionStatement¿¿3051¿¿¿¿{"start":{"line":68,"column":22},"end":{"line":68,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2115¿AssignmentExpression¿=¿3051¿¿¿¿{"start":{"line":68,"column":22},"end":{"line":68,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2116¿Identifier¿¿3051¿childrens¿¿¿{"start":{"line":68,"column":22},"end":{"line":68,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2117¿Literal¿number¿3051¿¿0¿¿{"start":{"line":68,"column":70},"end":{"line":68,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2118¿BlockStatement¿¿3051¿¿¿¿¿¿BlockStatement
2119¿VariableDeclarator¿¿3051¿v226¿¿¿{"start":{"line":70,"column":18},"end":{"line":70,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2120¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":70,"column":18},"end":{"line":70,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2121¿Identifier¿¿3051¿stat¿¿¿{"start":{"line":70,"column":18},"end":{"line":70,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2122¿Identifier¿¿3051¿stime¿¿¿{"start":{"line":70,"column":23},"end":{"line":70,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2123¿VariableDeclarator¿¿3051¿v227¿¿¿{"start":{"line":70,"column":32},"end":{"line":70,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2124¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":70,"column":32},"end":{"line":70,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2125¿Identifier¿¿3051¿history¿¿¿{"start":{"line":70,"column":32},"end":{"line":70,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2126¿Identifier¿¿3051¿stime¿¿¿{"start":{"line":70,"column":40},"end":{"line":70,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2127¿VariableDeclarator¿¿3051¿v228¿¿¿{"start":{"line":70,"column":32},"end":{"line":70,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2128¿LogicalExpression¿||¿3051¿¿¿¿{"start":{"line":70,"column":32},"end":{"line":70,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿LogicalExpression
2129¿Identifier¿¿3051¿v227¿¿¿¿¿Identifier
2130¿Literal¿number¿3051¿¿0¿¿{"start":{"line":70,"column":49},"end":{"line":70,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2131¿VariableDeclarator¿¿3051¿v229¿¿¿{"start":{"line":70,"column":18},"end":{"line":70,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2132¿BinaryExpression¿-¿3051¿¿¿¿{"start":{"line":70,"column":18},"end":{"line":70,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2133¿Identifier¿¿3051¿v226¿¿¿¿¿Identifier
2134¿Identifier¿¿3051¿v228¿¿¿¿¿Identifier
2135¿VariableDeclarator¿¿3051¿v230¿¿¿{"start":{"line":70,"column":54},"end":{"line":70,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2136¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":70,"column":54},"end":{"line":70,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2137¿Identifier¿¿3051¿stat¿¿¿{"start":{"line":70,"column":54},"end":{"line":70,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2138¿Identifier¿¿3051¿utime¿¿¿{"start":{"line":70,"column":59},"end":{"line":70,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2139¿VariableDeclarator¿¿3051¿v231¿¿¿{"start":{"line":70,"column":18},"end":{"line":70,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2140¿BinaryExpression¿+¿3051¿¿¿¿{"start":{"line":70,"column":18},"end":{"line":70,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2141¿Identifier¿¿3051¿v229¿¿¿¿¿Identifier
2142¿Identifier¿¿3051¿v230¿¿¿¿¿Identifier
2143¿VariableDeclarator¿¿3051¿v232¿¿¿{"start":{"line":70,"column":68},"end":{"line":70,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2144¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":70,"column":68},"end":{"line":70,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2145¿Identifier¿¿3051¿history¿¿¿{"start":{"line":70,"column":68},"end":{"line":70,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2146¿Identifier¿¿3051¿utime¿¿¿{"start":{"line":70,"column":76},"end":{"line":70,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2147¿VariableDeclarator¿¿3051¿v233¿¿¿{"start":{"line":70,"column":68},"end":{"line":70,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2148¿LogicalExpression¿||¿3051¿¿¿¿{"start":{"line":70,"column":68},"end":{"line":70,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿LogicalExpression
2149¿Identifier¿¿3051¿v232¿¿¿¿¿Identifier
2150¿Literal¿number¿3051¿¿0¿¿{"start":{"line":70,"column":85},"end":{"line":70,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2151¿VariableDeclarator¿¿3051¿v234¿¿¿{"start":{"line":70,"column":18},"end":{"line":70,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2152¿BinaryExpression¿-¿3051¿¿¿¿{"start":{"line":70,"column":18},"end":{"line":70,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2153¿Identifier¿¿3051¿v231¿¿¿¿¿Identifier
2154¿Identifier¿¿3051¿v233¿¿¿¿¿Identifier
2155¿VariableDeclarator¿¿3051¿total¿¿¿{"start":{"line":70,"column":10},"end":{"line":70,"column":99},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2156¿BinaryExpression¿+¿3051¿¿¿¿{"start":{"line":70,"column":18},"end":{"line":70,"column":99},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2157¿Identifier¿¿3051¿v234¿¿¿¿¿Identifier
2158¿Identifier¿¿3051¿childrens¿¿¿{"start":{"line":70,"column":90},"end":{"line":70,"column":99},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2159¿VariableDeclarator¿¿3051¿v235¿¿¿{"start":{"line":72,"column":22},"end":{"line":72,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2160¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":72,"column":22},"end":{"line":72,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2161¿Identifier¿¿3051¿cpu¿¿¿{"start":{"line":72,"column":22},"end":{"line":72,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2162¿Identifier¿¿3051¿clock_tick¿¿¿{"start":{"line":72,"column":26},"end":{"line":72,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2163¿ExpressionStatement¿¿3051¿¿¿¿{"start":{"line":72,"column":6},"end":{"line":72,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2164¿AssignmentExpression¿=¿3051¿¿¿¿{"start":{"line":72,"column":6},"end":{"line":72,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2165¿Identifier¿¿3051¿total¿¿¿{"start":{"line":72,"column":6},"end":{"line":72,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2166¿BinaryExpression¿/¿3051¿¿¿¿{"start":{"line":72,"column":14},"end":{"line":72,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2167¿Identifier¿¿3051¿total¿¿¿{"start":{"line":72,"column":14},"end":{"line":72,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2168¿Identifier¿¿3051¿v235¿¿¿¿¿Identifier
2169¿VariableDeclarator¿¿3051¿seconds¿¿¿{"start":{"line":75,"column":10},"end":{"line":75,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2170¿VariableDeclarator¿¿3051¿v236¿¿¿{"start":{"line":75,"column":20},"end":{"line":75,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2171¿MemberExpression¿¿3051¿¿¿¿{"start":{"line":75,"column":20},"end":{"line":75,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2172¿Identifier¿¿3051¿history¿¿¿{"start":{"line":75,"column":20},"end":{"line":75,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
