Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1594¿Program¿¿-1¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":225,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Program
2014¿Literal¿string¿2804¿¿''\n'¿¿{"start":{"line":106,"column":52},"end":{"line":106,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Literal
2015¿VariableDeclarator¿¿2804¿v237¿¿¿{"start":{"line":106,"column":4},"end":{"line":106,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2016¿CallExpression¿¿2804¿¿¿¿{"start":{"line":106,"column":4},"end":{"line":106,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿CallExpression
2017¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":106,"column":4},"end":{"line":106,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2018¿Identifier¿¿2804¿v233¿¿¿¿¿Identifier
2019¿Identifier¿¿2804¿write¿¿¿{"start":{"line":106,"column":18},"end":{"line":106,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2020¿Identifier¿¿2804¿v236¿¿¿¿¿Identifier
2021¿ExpressionStatement¿¿2804¿¿¿¿{"start":{"line":106,"column":4},"end":{"line":106,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿ExpressionStatement
2022¿Identifier¿¿2804¿v237¿¿¿¿¿Identifier
2023¿BlockStatement¿¿2804¿¿¿¿{"start":{"line":105,"column":21},"end":{"line":107,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BlockStatement
2024¿VariableDeclarator¿¿2804¿v238¿¿¿{"start":{"line":108,"column":6},"end":{"line":108,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2025¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":108,"column":6},"end":{"line":108,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2026¿Identifier¿¿2804¿options¿¿¿{"start":{"line":108,"column":6},"end":{"line":108,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2027¿Identifier¿¿2804¿logscale¿¿¿{"start":{"line":108,"column":14},"end":{"line":108,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2028¿IfStatement¿¿2804¿¿¿¿{"start":{"line":108,"column":2},"end":{"line":110,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿IfStatement
2029¿Identifier¿¿2804¿v238¿¿¿¿¿Identifier
2030¿VariableDeclarator¿¿2804¿v239¿¿¿{"start":{"line":109,"column":4},"end":{"line":109,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2031¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":109,"column":4},"end":{"line":109,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2032¿Identifier¿¿2804¿gnuplot¿¿¿{"start":{"line":109,"column":4},"end":{"line":109,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2033¿Identifier¿¿2804¿stdin¿¿¿{"start":{"line":109,"column":12},"end":{"line":109,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2034¿VariableDeclarator¿¿2804¿v240¿¿¿{"start":{"line":109,"column":4},"end":{"line":109,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2035¿CallExpression¿¿2804¿¿¿¿{"start":{"line":109,"column":4},"end":{"line":109,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿CallExpression
2036¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":109,"column":4},"end":{"line":109,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2037¿Identifier¿¿2804¿v239¿¿¿¿¿Identifier
2038¿Identifier¿¿2804¿write¿¿¿{"start":{"line":109,"column":18},"end":{"line":109,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2039¿Literal¿string¿2804¿¿'set logscale y\n'¿¿{"start":{"line":109,"column":24},"end":{"line":109,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Literal
2040¿ExpressionStatement¿¿2804¿¿¿¿{"start":{"line":109,"column":4},"end":{"line":109,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿ExpressionStatement
2041¿Identifier¿¿2804¿v240¿¿¿¿¿Identifier
2042¿BlockStatement¿¿2804¿¿¿¿{"start":{"line":108,"column":24},"end":{"line":110,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BlockStatement
2043¿VariableDeclarator¿¿2804¿v241¿¿¿{"start":{"line":111,"column":6},"end":{"line":111,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2044¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":111,"column":6},"end":{"line":111,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2045¿Identifier¿¿2804¿options¿¿¿{"start":{"line":111,"column":6},"end":{"line":111,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2046¿Identifier¿¿2804¿xlabel¿¿¿{"start":{"line":111,"column":14},"end":{"line":111,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2047¿IfStatement¿¿2804¿¿¿¿{"start":{"line":111,"column":2},"end":{"line":113,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿IfStatement
2048¿Identifier¿¿2804¿v241¿¿¿¿¿Identifier
2049¿VariableDeclarator¿¿2804¿v242¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2050¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2051¿Identifier¿¿2804¿gnuplot¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2052¿Identifier¿¿2804¿stdin¿¿¿{"start":{"line":112,"column":12},"end":{"line":112,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2053¿VariableDeclarator¿¿2804¿v243¿¿¿{"start":{"line":112,"column":39},"end":{"line":112,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2054¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":112,"column":39},"end":{"line":112,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2055¿Identifier¿¿2804¿options¿¿¿{"start":{"line":112,"column":39},"end":{"line":112,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2056¿Identifier¿¿2804¿xlabel¿¿¿{"start":{"line":112,"column":47},"end":{"line":112,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2057¿VariableDeclarator¿¿2804¿v244¿¿¿{"start":{"line":112,"column":24},"end":{"line":112,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2058¿BinaryExpression¿+¿2804¿¿¿¿{"start":{"line":112,"column":24},"end":{"line":112,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BinaryExpression
2059¿Literal¿string¿2804¿¿'set xlabel ''¿¿{"start":{"line":112,"column":24},"end":{"line":112,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Literal
2060¿Identifier¿¿2804¿v243¿¿¿¿¿Identifier
2061¿VariableDeclarator¿¿2804¿v245¿¿¿{"start":{"line":112,"column":24},"end":{"line":112,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2062¿BinaryExpression¿+¿2804¿¿¿¿{"start":{"line":112,"column":24},"end":{"line":112,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BinaryExpression
2063¿Identifier¿¿2804¿v244¿¿¿¿¿Identifier
2064¿Literal¿string¿2804¿¿''\n'¿¿{"start":{"line":112,"column":54},"end":{"line":112,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Literal
2065¿VariableDeclarator¿¿2804¿v246¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2066¿CallExpression¿¿2804¿¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿CallExpression
2067¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2068¿Identifier¿¿2804¿v242¿¿¿¿¿Identifier
2069¿Identifier¿¿2804¿write¿¿¿{"start":{"line":112,"column":18},"end":{"line":112,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2070¿Identifier¿¿2804¿v245¿¿¿¿¿Identifier
2071¿ExpressionStatement¿¿2804¿¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿ExpressionStatement
2072¿Identifier¿¿2804¿v246¿¿¿¿¿Identifier
2073¿BlockStatement¿¿2804¿¿¿¿{"start":{"line":111,"column":22},"end":{"line":113,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BlockStatement
2074¿VariableDeclarator¿¿2804¿v247¿¿¿{"start":{"line":114,"column":6},"end":{"line":114,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2075¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":114,"column":6},"end":{"line":114,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2076¿Identifier¿¿2804¿options¿¿¿{"start":{"line":114,"column":6},"end":{"line":114,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2077¿Identifier¿¿2804¿ylabel¿¿¿{"start":{"line":114,"column":14},"end":{"line":114,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2078¿IfStatement¿¿2804¿¿¿¿{"start":{"line":114,"column":2},"end":{"line":116,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿IfStatement
2079¿Identifier¿¿2804¿v247¿¿¿¿¿Identifier
2080¿VariableDeclarator¿¿2804¿v248¿¿¿{"start":{"line":115,"column":4},"end":{"line":115,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2081¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":115,"column":4},"end":{"line":115,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2082¿Identifier¿¿2804¿gnuplot¿¿¿{"start":{"line":115,"column":4},"end":{"line":115,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2083¿Identifier¿¿2804¿stdin¿¿¿{"start":{"line":115,"column":12},"end":{"line":115,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2084¿VariableDeclarator¿¿2804¿v249¿¿¿{"start":{"line":115,"column":39},"end":{"line":115,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2085¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":115,"column":39},"end":{"line":115,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2086¿Identifier¿¿2804¿options¿¿¿{"start":{"line":115,"column":39},"end":{"line":115,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2087¿Identifier¿¿2804¿ylabel¿¿¿{"start":{"line":115,"column":47},"end":{"line":115,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2088¿VariableDeclarator¿¿2804¿v250¿¿¿{"start":{"line":115,"column":24},"end":{"line":115,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2089¿BinaryExpression¿+¿2804¿¿¿¿{"start":{"line":115,"column":24},"end":{"line":115,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BinaryExpression
2090¿Literal¿string¿2804¿¿'set ylabel ''¿¿{"start":{"line":115,"column":24},"end":{"line":115,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Literal
2091¿Identifier¿¿2804¿v249¿¿¿¿¿Identifier
2092¿VariableDeclarator¿¿2804¿v251¿¿¿{"start":{"line":115,"column":24},"end":{"line":115,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2093¿BinaryExpression¿+¿2804¿¿¿¿{"start":{"line":115,"column":24},"end":{"line":115,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BinaryExpression
2094¿Identifier¿¿2804¿v250¿¿¿¿¿Identifier
2095¿Literal¿string¿2804¿¿''\n'¿¿{"start":{"line":115,"column":54},"end":{"line":115,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Literal
2096¿VariableDeclarator¿¿2804¿v252¿¿¿{"start":{"line":115,"column":4},"end":{"line":115,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2097¿CallExpression¿¿2804¿¿¿¿{"start":{"line":115,"column":4},"end":{"line":115,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿CallExpression
2098¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":115,"column":4},"end":{"line":115,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2099¿Identifier¿¿2804¿v248¿¿¿¿¿Identifier
2100¿Identifier¿¿2804¿write¿¿¿{"start":{"line":115,"column":18},"end":{"line":115,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2101¿Identifier¿¿2804¿v251¿¿¿¿¿Identifier
2102¿ExpressionStatement¿¿2804¿¿¿¿{"start":{"line":115,"column":4},"end":{"line":115,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿ExpressionStatement
2103¿Identifier¿¿2804¿v252¿¿¿¿¿Identifier
2104¿BlockStatement¿¿2804¿¿¿¿{"start":{"line":114,"column":22},"end":{"line":116,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BlockStatement
2105¿VariableDeclarator¿¿2804¿v253¿¿¿{"start":{"line":119,"column":2},"end":{"line":119,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2106¿MemberExpression¿¿2804¿¿¿¿{"start":{"line":119,"column":2},"end":{"line":119,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2107¿Identifier¿¿2804¿gnuplot¿¿¿{"start":{"line":119,"column":2},"end":{"line":119,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2108¿Identifier¿¿2804¿stdin¿¿¿{"start":{"line":119,"column":10},"end":{"line":119,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2109¿VariableDeclarator¿¿2804¿v254¿¿¿{"start":{"line":119,"column":2},"end":{"line":119,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
