Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
840¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":88,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Program
1436¿CallExpression¿¿1478¿¿¿¿{"start":{"line":88,"column":23},"end":{"line":88,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1437¿MemberExpression¿¿1478¿¿¿¿{"start":{"line":88,"column":23},"end":{"line":88,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1438¿Identifier¿¿1478¿console¿¿¿{"start":{"line":88,"column":23},"end":{"line":88,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1439¿Identifier¿¿1478¿log¿¿¿{"start":{"line":88,"column":31},"end":{"line":88,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1440¿Identifier¿¿1478¿v179¿¿¿¿¿Identifier
1441¿ReturnStatement¿¿1478¿¿¿¿¿¿ReturnStatement
1442¿Identifier¿¿1478¿v180¿¿¿¿¿Identifier
1443¿BlockStatement¿¿1478¿¿¿¿¿¿BlockStatement
1444¿VariableDeclarator¿¿1453¿v182¿¿¿{"start":{"line":88,"column":0},"end":{"line":88,"column":88},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1445¿CallExpression¿¿1453¿¿¿¿{"start":{"line":88,"column":0},"end":{"line":88,"column":88},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1446¿MemberExpression¿¿1453¿¿¿¿{"start":{"line":88,"column":0},"end":{"line":88,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1447¿Identifier¿¿1453¿app¿¿¿{"start":{"line":88,"column":0},"end":{"line":88,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1448¿Identifier¿¿1453¿listen¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1449¿Identifier¿¿1453¿port¿¿¿{"start":{"line":88,"column":11},"end":{"line":88,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1450¿Identifier¿¿1453¿v181¿¿¿¿¿Identifier
1451¿ExpressionStatement¿¿1453¿¿¿¿{"start":{"line":88,"column":0},"end":{"line":88,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ExpressionStatement
1452¿Identifier¿¿1453¿v182¿¿¿¿¿Identifier
1453¿CFG_F_START¿¿1453¿__main__¿¿¿¿¿CFG_F_START
1454¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1455¿CFG_F_START¿¿1455¿866_anon¿¿¿¿¿CFG_F_START
1456¿CFG_F_END¿¿0¿866_anon¿¿¿¿¿CFG_F_END
1457¿CFG_F_START¿¿1457¿905_anon¿¿¿¿¿CFG_F_START
1458¿CFG_F_END¿¿0¿905_anon¿¿¿¿¿CFG_F_END
1459¿CFG_IF_END¿¿0¿940¿¿¿¿¿CFG_IF_END
1460¿CFG_IF_END¿¿0¿984¿¿¿¿¿CFG_IF_END
1461¿CFG_F_START¿¿1461¿1015_anon¿¿¿¿¿CFG_F_START
1462¿CFG_F_END¿¿0¿1015_anon¿¿¿¿¿CFG_F_END
1463¿CFG_F_START¿¿1463¿1040_anon¿¿¿¿¿CFG_F_START
1464¿CFG_F_END¿¿0¿1040_anon¿¿¿¿¿CFG_F_END
1465¿CFG_F_START¿¿1465¿1097_anon¿¿¿¿¿CFG_F_START
1466¿CFG_F_END¿¿0¿1097_anon¿¿¿¿¿CFG_F_END
1467¿CFG_IF_END¿¿0¿1132¿¿¿¿¿CFG_IF_END
1468¿CFG_IF_END¿¿0¿1176¿¿¿¿¿CFG_IF_END
1469¿CFG_F_START¿¿1469¿1209_anon¿¿¿¿¿CFG_F_START
1470¿CFG_F_END¿¿0¿1209_anon¿¿¿¿¿CFG_F_END
1471¿CFG_F_START¿¿1471¿1250_anon¿¿¿¿¿CFG_F_START
1472¿CFG_F_END¿¿0¿1250_anon¿¿¿¿¿CFG_F_END
1473¿CFG_IF_END¿¿0¿1285¿¿¿¿¿CFG_IF_END
1474¿CFG_IF_END¿¿0¿1311¿¿¿¿¿CFG_IF_END
1475¿CFG_IF_END¿¿0¿1344¿¿¿¿¿CFG_IF_END
1476¿CFG_F_START¿¿1476¿1389_anon¿¿¿¿¿CFG_F_START
1477¿CFG_F_END¿¿0¿1389_anon¿¿¿¿¿CFG_F_END
1478¿CFG_F_START¿¿1478¿1431_anon¿¿¿¿¿CFG_F_START
1479¿CFG_F_END¿¿0¿1431_anon¿¿¿¿¿CFG_F_END
1480¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1481¿PDG_CALL¿¿1453¿1453.CALL->require-o194¿¿¿¿¿PDG_CALL
1482¿PDG_OBJECT¿¿0¿1453.express-o195¿¿¿¿¿PDG_OBJECT
1483¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1484¿PDG_CALL¿¿1453¿1453.CALL->require-o196¿¿¿¿¿PDG_CALL
1485¿PDG_OBJECT¿¿0¿1453.fs-o197¿¿¿¿¿PDG_OBJECT
1486¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1487¿PDG_CALL¿¿1453¿1453.CALL->require-o198¿¿¿¿¿PDG_CALL
1488¿PDG_OBJECT¿¿0¿1453.path-o199¿¿¿¿¿PDG_OBJECT
1489¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1490¿PDG_CALL¿¿1453¿1453.CALL->express-o200¿¿¿¿¿PDG_CALL
1491¿PDG_OBJECT¿¿0¿1453.app-o201¿¿¿¿¿PDG_OBJECT
1492¿PDG_CALL¿¿1453¿1453.CALL->path.resolve-o202¿¿¿¿¿PDG_CALL
1493¿PDG_OBJECT¿¿0¿1453.ROOT-o203¿¿¿¿¿PDG_OBJECT
1494¿PDG_OBJECT¿¿0¿1455.this-o204¿¿¿¿¿PDG_OBJECT
1495¿PDG_OBJECT¿¿0¿1455.req-o205¿¿¿¿¿PDG_OBJECT
1496¿PDG_OBJECT¿¿0¿1455._res-o206¿¿¿¿¿PDG_OBJECT
1497¿PDG_OBJECT¿¿0¿1455.next-o207¿¿¿¿¿PDG_OBJECT
1498¿PDG_OBJECT¿¿0¿1453.v97-o208¿¿¿¿¿PDG_OBJECT
1499¿PDG_CALL¿¿1453¿1453.CALL->app.use-o209¿¿¿¿¿PDG_CALL
1500¿PDG_OBJECT¿¿0¿1453.v98-o210¿¿¿¿¿PDG_OBJECT
1501¿PDG_OBJECT¿¿0¿1457.this-o211¿¿¿¿¿PDG_OBJECT
1502¿PDG_OBJECT¿¿0¿1457.req-o212¿¿¿¿¿PDG_OBJECT
1503¿PDG_OBJECT¿¿0¿1457.res-o213¿¿¿¿¿PDG_OBJECT
1504¿PDG_OBJECT¿¿0¿1453.v126-o214¿¿¿¿¿PDG_OBJECT
1505¿PDG_CALL¿¿1453¿1453.CALL->app.get-o215¿¿¿¿¿PDG_CALL
1506¿PDG_OBJECT¿¿0¿1453.v127-o216¿¿¿¿¿PDG_OBJECT
1507¿PDG_OBJECT¿¿0¿1465.this-o217¿¿¿¿¿PDG_OBJECT
1508¿PDG_OBJECT¿¿0¿1465.req-o218¿¿¿¿¿PDG_OBJECT
1509¿PDG_OBJECT¿¿0¿1465.res-o219¿¿¿¿¿PDG_OBJECT
1510¿PDG_OBJECT¿¿0¿1453.v150-o220¿¿¿¿¿PDG_OBJECT
1511¿PDG_CALL¿¿1453¿1453.CALL->app.get-o221¿¿¿¿¿PDG_CALL
1512¿PDG_OBJECT¿¿0¿1453.v151-o222¿¿¿¿¿PDG_OBJECT
1513¿PDG_OBJECT¿¿0¿1471.this-o223¿¿¿¿¿PDG_OBJECT
1514¿PDG_OBJECT¿¿0¿1471.req-o224¿¿¿¿¿PDG_OBJECT
1515¿PDG_OBJECT¿¿0¿1471.res-o225¿¿¿¿¿PDG_OBJECT
1516¿PDG_OBJECT¿¿0¿1453.v170-o226¿¿¿¿¿PDG_OBJECT
1517¿PDG_CALL¿¿1453¿1453.CALL->app.get-o227¿¿¿¿¿PDG_CALL
1518¿PDG_OBJECT¿¿0¿1453.v171-o228¿¿¿¿¿PDG_OBJECT
1519¿PDG_OBJECT¿¿0¿1476.this-o229¿¿¿¿¿PDG_OBJECT
1520¿PDG_OBJECT¿¿0¿1476._req-o230¿¿¿¿¿PDG_OBJECT
1521¿PDG_OBJECT¿¿0¿1476.res-o231¿¿¿¿¿PDG_OBJECT
1522¿PDG_OBJECT¿¿0¿1453.v175-o232¿¿¿¿¿PDG_OBJECT
1523¿PDG_CALL¿¿1453¿1453.CALL->app.get-o233¿¿¿¿¿PDG_CALL
1524¿PDG_OBJECT¿¿0¿1453.v176-o234¿¿¿¿¿PDG_OBJECT
1525¿PDG_OBJECT¿¿0¿1453.process-o235¿¿¿¿¿PDG_OBJECT
1526¿PDG_OBJECT¿¿0¿1453.process.env-o236¿¿¿¿¿PDG_OBJECT
1527¿PDG_OBJECT¿¿0¿1453.v177.PORT-o237¿¿¿¿¿PDG_OBJECT
1528¿PDG_OBJECT¿¿0¿1453.port-o238¿¿¿¿¿PDG_OBJECT
1529¿PDG_OBJECT¿¿0¿1478.this-o239¿¿¿¿¿PDG_OBJECT
1530¿PDG_OBJECT¿¿0¿1453.v181-o240¿¿¿¿¿PDG_OBJECT
1531¿PDG_CALL¿¿1453¿1453.CALL->app.listen-o241¿¿¿¿¿PDG_CALL
1532¿PDG_OBJECT¿¿0¿1453.v182-o242¿¿¿¿¿PDG_OBJECT
1533¿PDG_OBJECT¿¿0¿1455.req.method-o243¿¿¿¿¿PDG_OBJECT
1534¿PDG_OBJECT¿¿0¿1455.req.url-o244¿¿¿¿¿PDG_OBJECT
1535¿PDG_OBJECT¿¿0¿1455.v94-o245¿¿¿¿¿PDG_OBJECT
1536¿PDG_CALL¿¿1455¿1455.CALL->console.log-o246¿¿¿¿¿PDG_CALL
1537¿PDG_OBJECT¿¿0¿1455.v95-o247¿¿¿¿¿PDG_OBJECT
1538¿PDG_CALL¿¿1455¿1455.CALL->next-o248¿¿¿¿¿PDG_CALL
1539¿PDG_OBJECT¿¿0¿1455.v96-o249¿¿¿¿¿PDG_OBJECT
1540¿PDG_OBJECT¿¿0¿1457.req.query-o250¿¿¿¿¿PDG_OBJECT
1541¿PDG_OBJECT¿¿0¿1457.v99.m-o251¿¿¿¿¿PDG_OBJECT
1542¿PDG_OBJECT¿¿0¿1457.v101-o252¿¿¿¿¿PDG_OBJECT
1543¿PDG_CALL¿¿1457¿1457.CALL->String-o253¿¿¿¿¿PDG_CALL
1544¿PDG_OBJECT¿¿0¿1457.m3u-o254¿¿¿¿¿PDG_OBJECT
1545¿PDG_CALL¿¿1457¿1457.CALL->path.join-o255¿¿¿¿¿PDG_CALL
1546¿PDG_OBJECT¿¿0¿1457.m3uPath-o256¿¿¿¿¿PDG_OBJECT
1547¿PDG_CALL¿¿1457¿1457.CALL->m3uPath.startsWith-o257¿¿¿¿¿PDG_CALL
1548¿PDG_OBJECT¿¿0¿1457.v102-o258¿¿¿¿¿PDG_OBJECT
1549¿PDG_CALL¿¿1457¿1457.CALL->res.status-o259¿¿¿¿¿PDG_CALL
1550¿PDG_OBJECT¿¿0¿1457.v104-o260¿¿¿¿¿PDG_OBJECT
1551¿PDG_CALL¿¿1457¿1457.CALL->v104.send-o261¿¿¿¿¿PDG_CALL
1552¿PDG_OBJECT¿¿0¿1457.v105-o262¿¿¿¿¿PDG_OBJECT
1553¿PDG_RETURN¿¿0¿1457.RET_OBJ-o263¿¿¿¿¿PDG_RETURN
1554¿PDG_CALL¿¿1457¿1457.CALL->fs.existsSync-o264¿¿¿¿¿PDG_CALL
1555¿PDG_OBJECT¿¿0¿1457.v106-o265¿¿¿¿¿PDG_OBJECT
1556¿PDG_CALL¿¿1457¿1457.CALL->fs.statSync-o266¿¿¿¿¿PDG_CALL
1557¿PDG_OBJECT¿¿0¿1457.v108-o267¿¿¿¿¿PDG_OBJECT
1558¿PDG_CALL¿¿1457¿1457.CALL->v108.isFile-o268¿¿¿¿¿PDG_CALL
1559¿PDG_OBJECT¿¿0¿1457.v109-o269¿¿¿¿¿PDG_OBJECT
1560¿PDG_CALL¿¿1457¿1457.CALL->res.status-o270¿¿¿¿¿PDG_CALL
1561¿PDG_OBJECT¿¿0¿1457.v112-o271¿¿¿¿¿PDG_OBJECT
1562¿PDG_CALL¿¿1457¿1457.CALL->v112.send-o272¿¿¿¿¿PDG_CALL
1563¿PDG_OBJECT¿¿0¿1457.v113-o273¿¿¿¿¿PDG_OBJECT
1564¿PDG_RETURN¿¿0¿1457.RET_OBJ-o274¿¿¿¿¿PDG_RETURN
1565¿PDG_CALL¿¿1457¿1457.CALL->fs.readFileSync-o275¿¿¿¿¿PDG_CALL
1566¿PDG_OBJECT¿¿0¿1457.raw-o276¿¿¿¿¿PDG_OBJECT
1567¿TAINT_SINK¿¿0¿readFileSync¿¿¿¿¿TAINT_SINK
1568¿PDG_CALL¿¿1457¿1457.CALL->raw.split-o277¿¿¿¿¿PDG_CALL
1569¿PDG_OBJECT¿¿0¿1457.v114-o278¿¿¿¿¿PDG_OBJECT
1570¿PDG_OBJECT¿¿0¿1461.this-o279¿¿¿¿¿PDG_OBJECT
1571¿PDG_OBJECT¿¿0¿1461.l-o280¿¿¿¿¿PDG_OBJECT
1572¿PDG_OBJECT¿¿0¿1457.v118-o281¿¿¿¿¿PDG_OBJECT
1573¿PDG_CALL¿¿1457¿1457.CALL->v114.filter-o282¿¿¿¿¿PDG_CALL
1574¿PDG_OBJECT¿¿0¿1457.items-o283¿¿¿¿¿PDG_OBJECT
1575¿PDG_OBJECT¿¿0¿1463.this-o284¿¿¿¿¿PDG_OBJECT
1576¿PDG_OBJECT¿¿0¿1463.p-o285¿¿¿¿¿PDG_OBJECT
1577¿PDG_OBJECT¿¿0¿1457.v121-o286¿¿¿¿¿PDG_OBJECT
1578¿PDG_CALL¿¿1457¿1457.CALL->items.map-o287¿¿¿¿¿PDG_CALL
1579¿PDG_OBJECT¿¿0¿1457.v122-o288¿¿¿¿¿PDG_OBJECT
1580¿PDG_CALL¿¿1457¿1457.CALL->v122.join-o289¿¿¿¿¿PDG_CALL
1581¿PDG_OBJECT¿¿0¿1457.list-o290¿¿¿¿¿PDG_OBJECT
1582¿PDG_CALL¿¿1457¿1457.CALL->res.type-o291¿¿¿¿¿PDG_CALL
1583¿PDG_OBJECT¿¿0¿1457.v123-o292¿¿¿¿¿PDG_OBJECT
1584¿PDG_OBJECT¿¿0¿1457.v124-o293¿¿¿¿¿PDG_OBJECT
1585¿PDG_CALL¿¿1457¿1457.CALL->v123.send-o294¿¿¿¿¿PDG_CALL
1586¿PDG_OBJECT¿¿0¿1457.v125-o295¿¿¿¿¿PDG_OBJECT
1587¿PDG_CALL¿¿1461¿1461.CALL->l.startsWith-o296¿¿¿¿¿PDG_CALL
1588¿PDG_OBJECT¿¿0¿1461.v115-o297¿¿¿¿¿PDG_OBJECT
1589¿PDG_OBJECT¿¿0¿1461.v117-o298¿¿¿¿¿PDG_OBJECT
1590¿PDG_RETURN¿¿0¿1461.RET_OBJ-o299¿¿¿¿¿PDG_RETURN
1591¿PDG_CALL¿¿1463¿1463.CALL->encodeURIComponent-o300¿¿¿¿¿PDG_CALL
1592¿PDG_OBJECT¿¿0¿1463.v119-o301¿¿¿¿¿PDG_OBJECT
1593¿PDG_OBJECT¿¿0¿1463.href-o302¿¿¿¿¿PDG_OBJECT
1594¿PDG_OBJECT¿¿0¿1463.v120-o303¿¿¿¿¿PDG_OBJECT
1595¿PDG_RETURN¿¿0¿1463.RET_OBJ-o304¿¿¿¿¿PDG_RETURN
1596¿PDG_OBJECT¿¿0¿1465.req.query-o305¿¿¿¿¿PDG_OBJECT
1597¿PDG_OBJECT¿¿0¿1465.v128.path-o306¿¿¿¿¿PDG_OBJECT
1598¿PDG_OBJECT¿¿0¿1465.v130-o307¿¿¿¿¿PDG_OBJECT
1599¿PDG_CALL¿¿1465¿1465.CALL->String-o308¿¿¿¿¿PDG_CALL
1600¿PDG_OBJECT¿¿0¿1465.p-o309¿¿¿¿¿PDG_OBJECT
1601¿PDG_CALL¿¿1465¿1465.CALL->path.join-o310¿¿¿¿¿PDG_CALL
1602¿PDG_OBJECT¿¿0¿1465.file-o311¿¿¿¿¿PDG_OBJECT
1603¿PDG_CALL¿¿1465¿1465.CALL->file.startsWith-o312¿¿¿¿¿PDG_CALL
1604¿PDG_OBJECT¿¿0¿1465.v131-o313¿¿¿¿¿PDG_OBJECT
1605¿PDG_CALL¿¿1465¿1465.CALL->res.status-o314¿¿¿¿¿PDG_CALL
1606¿PDG_OBJECT¿¿0¿1465.v133-o315¿¿¿¿¿PDG_OBJECT
1607¿PDG_CALL¿¿1465¿1465.CALL->v133.send-o316¿¿¿¿¿PDG_CALL
1608¿PDG_OBJECT¿¿0¿1465.v134-o317¿¿¿¿¿PDG_OBJECT
1609¿PDG_RETURN¿¿0¿1465.RET_OBJ-o318¿¿¿¿¿PDG_RETURN
1610¿PDG_CALL¿¿1465¿1465.CALL->fs.existsSync-o319¿¿¿¿¿PDG_CALL
1611¿PDG_OBJECT¿¿0¿1465.v135-o320¿¿¿¿¿PDG_OBJECT
1612¿PDG_CALL¿¿1465¿1465.CALL->fs.statSync-o321¿¿¿¿¿PDG_CALL
1613¿PDG_OBJECT¿¿0¿1465.v137-o322¿¿¿¿¿PDG_OBJECT
1614¿PDG_CALL¿¿1465¿1465.CALL->v137.isFile-o323¿¿¿¿¿PDG_CALL
1615¿PDG_OBJECT¿¿0¿1465.v138-o324¿¿¿¿¿PDG_OBJECT
1616¿PDG_CALL¿¿1465¿1465.CALL->res.status-o325¿¿¿¿¿PDG_CALL
1617¿PDG_OBJECT¿¿0¿1465.v141-o326¿¿¿¿¿PDG_OBJECT
1618¿PDG_CALL¿¿1465¿1465.CALL->v141.send-o327¿¿¿¿¿PDG_CALL
1619¿PDG_OBJECT¿¿0¿1465.v142-o328¿¿¿¿¿PDG_OBJECT
1620¿PDG_RETURN¿¿0¿1465.RET_OBJ-o329¿¿¿¿¿PDG_RETURN
1621¿PDG_CALL¿¿1465¿1465.CALL->res.setHeader-o330¿¿¿¿¿PDG_CALL
1622¿PDG_OBJECT¿¿0¿1465.v143-o331¿¿¿¿¿PDG_OBJECT
1623¿PDG_CALL¿¿1465¿1465.CALL->fs.createReadStream-o332¿¿¿¿¿PDG_CALL
1624¿PDG_OBJECT¿¿0¿1465.v144-o333¿¿¿¿¿PDG_OBJECT
1625¿TAINT_SINK¿¿0¿createReadStream¿¿¿¿¿TAINT_SINK
1626¿PDG_OBJECT¿¿0¿1469.this-o334¿¿¿¿¿PDG_OBJECT
1627¿PDG_OBJECT¿¿0¿1465.v147-o335¿¿¿¿¿PDG_OBJECT
1628¿PDG_CALL¿¿1465¿1465.CALL->v144.on-o336¿¿¿¿¿PDG_CALL
1629¿PDG_OBJECT¿¿0¿1465.v148-o337¿¿¿¿¿PDG_OBJECT
1630¿PDG_CALL¿¿1465¿1465.CALL->v148.pipe-o338¿¿¿¿¿PDG_CALL
1631¿PDG_OBJECT¿¿0¿1465.v149-o339¿¿¿¿¿PDG_OBJECT
1632¿PDG_CALL¿¿1469¿1469.CALL->res.status-o340¿¿¿¿¿PDG_CALL
1633¿PDG_OBJECT¿¿0¿1469.v145-o341¿¿¿¿¿PDG_OBJECT
1634¿PDG_CALL¿¿1469¿1469.CALL->v145.end-o342¿¿¿¿¿PDG_CALL
1635¿PDG_OBJECT¿¿0¿1469.v146-o343¿¿¿¿¿PDG_OBJECT
1636¿PDG_RETURN¿¿0¿1469.RET_OBJ-o344¿¿¿¿¿PDG_RETURN
1637¿PDG_OBJECT¿¿0¿1471.req.query-o345¿¿¿¿¿PDG_OBJECT
1638¿PDG_OBJECT¿¿0¿1471.v152.img-o346¿¿¿¿¿PDG_OBJECT
1639¿PDG_OBJECT¿¿0¿1471.v154-o347¿¿¿¿¿PDG_OBJECT
1640¿PDG_CALL¿¿1471¿1471.CALL->String-o348¿¿¿¿¿PDG_CALL
1641¿PDG_OBJECT¿¿0¿1471.img-o349¿¿¿¿¿PDG_OBJECT
1642¿PDG_CALL¿¿1471¿1471.CALL->path.join-o350¿¿¿¿¿PDG_CALL
1643¿PDG_OBJECT¿¿0¿1471.file-o351¿¿¿¿¿PDG_OBJECT
1644¿PDG_CALL¿¿1471¿1471.CALL->file.startsWith-o352¿¿¿¿¿PDG_CALL
1645¿PDG_OBJECT¿¿0¿1471.v155-o353¿¿¿¿¿PDG_OBJECT
1646¿PDG_CALL¿¿1471¿1471.CALL->res.status-o354¿¿¿¿¿PDG_CALL
1647¿PDG_OBJECT¿¿0¿1471.v157-o355¿¿¿¿¿PDG_OBJECT
1648¿PDG_CALL¿¿1471¿1471.CALL->v157.send-o356¿¿¿¿¿PDG_CALL
1649¿PDG_OBJECT¿¿0¿1471.v158-o357¿¿¿¿¿PDG_OBJECT
1650¿PDG_RETURN¿¿0¿1471.RET_OBJ-o358¿¿¿¿¿PDG_RETURN
1651¿PDG_CALL¿¿1471¿1471.CALL->fs.existsSync-o359¿¿¿¿¿PDG_CALL
1652¿PDG_OBJECT¿¿0¿1471.v159-o360¿¿¿¿¿PDG_OBJECT
1653¿PDG_CALL¿¿1471¿1471.CALL->res.status-o361¿¿¿¿¿PDG_CALL
1654¿PDG_OBJECT¿¿0¿1471.v161-o362¿¿¿¿¿PDG_OBJECT
1655¿PDG_CALL¿¿1471¿1471.CALL->v161.send-o363¿¿¿¿¿PDG_CALL
1656¿PDG_OBJECT¿¿0¿1471.v162-o364¿¿¿¿¿PDG_OBJECT
1657¿PDG_RETURN¿¿0¿1471.RET_OBJ-o365¿¿¿¿¿PDG_RETURN
1658¿PDG_CALL¿¿1471¿1471.CALL->path.extname-o366¿¿¿¿¿PDG_CALL
1659¿PDG_OBJECT¿¿0¿1471.v163-o367¿¿¿¿¿PDG_OBJECT
1660¿PDG_CALL¿¿1471¿1471.CALL->v163.toLowerCase-o368¿¿¿¿¿PDG_CALL
1661¿PDG_OBJECT¿¿0¿1471.v164-o369¿¿¿¿¿PDG_OBJECT
1662¿PDG_OBJECT¿¿0¿1471.v165-o370¿¿¿¿¿PDG_OBJECT
1663¿PDG_OBJECT¿¿0¿1471.v166-o371¿¿¿¿¿PDG_OBJECT
1664¿PDG_CALL¿¿1471¿1471.CALL->res.type-o372¿¿¿¿¿PDG_CALL
1665¿PDG_OBJECT¿¿0¿1471.v167-o373¿¿¿¿¿PDG_OBJECT
1666¿PDG_CALL¿¿1471¿1471.CALL->fs.createReadStream-o374¿¿¿¿¿PDG_CALL
1667¿PDG_OBJECT¿¿0¿1471.v168-o375¿¿¿¿¿PDG_OBJECT
1668¿TAINT_SINK¿¿0¿createReadStream¿¿¿¿¿TAINT_SINK
1669¿PDG_CALL¿¿1471¿1471.CALL->v168.pipe-o376¿¿¿¿¿PDG_CALL
1670¿PDG_OBJECT¿¿0¿1471.v169-o377¿¿¿¿¿PDG_OBJECT
1671¿PDG_CALL¿¿1476¿1476.CALL->res.type-o378¿¿¿¿¿PDG_CALL
1672¿PDG_OBJECT¿¿0¿1476.v172-o379¿¿¿¿¿PDG_OBJECT
1673¿PDG_OBJECT¿¿0¿1476.v173-o380¿¿¿¿¿PDG_OBJECT
1674¿PDG_CALL¿¿1476¿1476.CALL->v172.send-o381¿¿¿¿¿PDG_CALL
1675¿PDG_OBJECT¿¿0¿1476.v174-o382¿¿¿¿¿PDG_OBJECT
1676¿PDG_OBJECT¿¿0¿1478.v179-o383¿¿¿¿¿PDG_OBJECT
1677¿PDG_CALL¿¿1478¿1478.CALL->console.log-o384¿¿¿¿¿PDG_CALL
1678¿PDG_OBJECT¿¿0¿1478.v180-o385¿¿¿¿¿PDG_OBJECT
1679¿PDG_RETURN¿¿0¿1478.RET_OBJ-o386¿¿¿¿¿PDG_RETURN
