Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5936¿Program¿¿-1¿¿¿¿{"start":{"line":27,"column":0},"end":{"line":761,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Program
7233¿Identifier¿¿0¿err¿¿¿{"start":{"line":232,"column":34},"end":{"line":232,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7234¿VariableDeclarator¿¿10505¿v669¿¿¿{"start":{"line":235,"column":2},"end":{"line":235,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7235¿CallExpression¿¿10505¿¿¿¿{"start":{"line":235,"column":2},"end":{"line":235,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿CallExpression
7236¿MemberExpression¿¿10505¿¿¿¿{"start":{"line":235,"column":2},"end":{"line":235,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
7237¿Identifier¿¿10505¿cmd¿¿¿{"start":{"line":235,"column":2},"end":{"line":235,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7238¿Identifier¿¿10505¿kill¿¿¿{"start":{"line":235,"column":6},"end":{"line":235,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7239¿ExpressionStatement¿¿10505¿¿¿¿{"start":{"line":235,"column":2},"end":{"line":235,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
7240¿Identifier¿¿10505¿v669¿¿¿¿¿Identifier
7241¿ExpressionStatement¿¿10505¿¿¿¿{"start":{"line":236,"column":2},"end":{"line":236,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
7242¿AssignmentExpression¿=¿10505¿¿¿¿{"start":{"line":236,"column":2},"end":{"line":236,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
7243¿Identifier¿¿10505¿cmd¿¿¿{"start":{"line":236,"column":2},"end":{"line":236,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7244¿Literal¿object¿10505¿¿null¿¿{"start":{"line":236,"column":8},"end":{"line":236,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
7245¿VariableDeclarator¿¿10505¿v670¿¿¿{"start":{"line":238,"column":2},"end":{"line":238,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7246¿CallExpression¿¿10505¿¿¿¿{"start":{"line":238,"column":2},"end":{"line":238,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿CallExpression
7247¿MemberExpression¿¿10505¿¿¿¿{"start":{"line":238,"column":2},"end":{"line":238,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
7248¿Identifier¿¿10505¿self¿¿¿{"start":{"line":238,"column":2},"end":{"line":238,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7249¿Identifier¿¿10505¿clear¿¿¿{"start":{"line":238,"column":7},"end":{"line":238,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7250¿ExpressionStatement¿¿10505¿¿¿¿{"start":{"line":238,"column":2},"end":{"line":238,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
7251¿Identifier¿¿10505¿v670¿¿¿¿¿Identifier
7252¿VariableDeclarator¿¿10505¿v671¿¿¿{"start":{"line":240,"column":6},"end":{"line":240,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7253¿UnaryExpression¿!¿10505¿¿¿¿{"start":{"line":240,"column":6},"end":{"line":240,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿UnaryExpression
7254¿Identifier¿¿10505¿callback¿¿¿{"start":{"line":240,"column":7},"end":{"line":240,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7255¿IfStatement¿¿10505¿¿¿¿{"start":{"line":240,"column":2},"end":{"line":241,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿IfStatement
7256¿Identifier¿¿10505¿v671¿¿¿¿¿Identifier
7257¿ReturnStatement¿¿10505¿¿¿¿{"start":{"line":241,"column":3},"end":{"line":241,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ReturnStatement
7258¿BlockStatement¿¿10505¿¿¿¿¿¿BlockStatement
7259¿IfStatement¿¿10505¿¿¿¿{"start":{"line":243,"column":2},"end":{"line":246,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿IfStatement
7260¿Identifier¿¿10505¿err¿¿¿{"start":{"line":243,"column":6},"end":{"line":243,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7261¿VariableDeclarator¿¿10505¿v672¿¿¿{"start":{"line":244,"column":3},"end":{"line":244,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7262¿CallExpression¿¿10505¿¿¿¿{"start":{"line":244,"column":3},"end":{"line":244,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿CallExpression
7263¿Identifier¿¿10505¿callback¿¿¿{"start":{"line":244,"column":3},"end":{"line":244,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7264¿Identifier¿¿10505¿err¿¿¿{"start":{"line":244,"column":12},"end":{"line":244,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7265¿Literal¿boolean¿10505¿¿false¿¿{"start":{"line":244,"column":17},"end":{"line":244,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
7266¿ExpressionStatement¿¿10505¿¿¿¿{"start":{"line":244,"column":3},"end":{"line":244,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
7267¿Identifier¿¿10505¿v672¿¿¿¿¿Identifier
7268¿ReturnStatement¿¿10505¿¿¿¿{"start":{"line":245,"column":3},"end":{"line":245,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ReturnStatement
7269¿BlockStatement¿¿10505¿¿¿¿{"start":{"line":243,"column":11},"end":{"line":246,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BlockStatement
7270¿VariableDeclarator¿¿10505¿v673¿¿¿{"start":{"line":248,"column":31},"end":{"line":248,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7271¿MemberExpression¿¿10505¿¿¿¿{"start":{"line":248,"column":31},"end":{"line":248,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
7272¿Identifier¿¿10505¿self¿¿¿{"start":{"line":248,"column":31},"end":{"line":248,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7273¿Identifier¿¿10505¿outputType¿¿¿{"start":{"line":248,"column":36},"end":{"line":248,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7274¿VariableDeclarator¿¿10505¿middleware¿¿¿{"start":{"line":248,"column":6},"end":{"line":248,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7275¿MemberExpression¿computed¿10505¿¿¿¿{"start":{"line":248,"column":19},"end":{"line":248,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
7276¿Identifier¿¿10505¿middlewares¿¿¿{"start":{"line":248,"column":19},"end":{"line":248,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7277¿Identifier¿¿10505¿v673¿¿¿¿¿Identifier
7278¿VariableDeclarator¿¿10505¿v674¿¿¿{"start":{"line":249,"column":6},"end":{"line":249,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7279¿UnaryExpression¿!¿10505¿¿¿¿{"start":{"line":249,"column":6},"end":{"line":249,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿UnaryExpression
7280¿Identifier¿¿10505¿middleware¿¿¿{"start":{"line":249,"column":7},"end":{"line":249,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7281¿IfStatement¿¿10505¿¿¿¿{"start":{"line":249,"column":2},"end":{"line":250,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿IfStatement
7282¿Identifier¿¿10505¿v674¿¿¿¿¿Identifier
7283¿VariableDeclarator¿¿10505¿v675¿¿¿{"start":{"line":250,"column":10},"end":{"line":250,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7284¿CallExpression¿¿10505¿¿¿¿{"start":{"line":250,"column":10},"end":{"line":250,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿CallExpression
7285¿Identifier¿¿10505¿callback¿¿¿{"start":{"line":250,"column":10},"end":{"line":250,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7286¿Literal¿object¿10505¿¿null¿¿{"start":{"line":250,"column":19},"end":{"line":250,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
7287¿Literal¿boolean¿10505¿¿true¿¿{"start":{"line":250,"column":25},"end":{"line":250,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
7288¿ReturnStatement¿¿10505¿¿¿¿{"start":{"line":250,"column":3},"end":{"line":250,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ReturnStatement
7289¿Identifier¿¿10505¿v675¿¿¿¿¿Identifier
7290¿BlockStatement¿¿10505¿¿¿¿¿¿BlockStatement
7291¿VariableDeclarator¿¿10505¿v676¿¿¿{"start":{"line":252,"column":2},"end":{"line":252,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7292¿MemberExpression¿¿10505¿¿¿¿{"start":{"line":252,"column":2},"end":{"line":252,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
7293¿Identifier¿¿10505¿F¿¿¿{"start":{"line":252,"column":2},"end":{"line":252,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7294¿Identifier¿¿10505¿stats¿¿¿{"start":{"line":252,"column":4},"end":{"line":252,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7295¿VariableDeclarator¿¿10505¿v677¿¿¿{"start":{"line":252,"column":2},"end":{"line":252,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7296¿MemberExpression¿¿10505¿¿¿¿{"start":{"line":252,"column":2},"end":{"line":252,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
7297¿Identifier¿¿10505¿v676¿¿¿¿¿Identifier
7298¿Identifier¿¿10505¿performance¿¿¿{"start":{"line":252,"column":10},"end":{"line":252,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7299¿VariableDeclarator¿¿10505¿v678¿¿¿{"start":{"line":252,"column":2},"end":{"line":252,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7300¿MemberExpression¿¿10505¿¿¿¿{"start":{"line":252,"column":2},"end":{"line":252,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
7301¿Identifier¿¿10505¿v677¿¿¿¿¿Identifier
7302¿Identifier¿¿10505¿open¿¿¿{"start":{"line":252,"column":22},"end":{"line":252,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7303¿VariableDeclarator¿¿10505¿v679¿¿¿{"start":{"line":252,"column":2},"end":{"line":252,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7304¿UpdateExpression¿¿10505¿¿¿¿{"start":{"line":252,"column":2},"end":{"line":252,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿UpdateExpression
7305¿Identifier¿¿10505¿v678¿¿¿¿¿Identifier
7306¿ExpressionStatement¿¿10505¿¿¿¿{"start":{"line":252,"column":2},"end":{"line":252,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
7307¿Identifier¿¿10505¿v679¿¿¿¿¿Identifier
7308¿VariableDeclarator¿¿10505¿reader¿¿¿{"start":{"line":253,"column":6},"end":{"line":253,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7309¿CallExpression¿¿10505¿¿¿¿{"start":{"line":253,"column":15},"end":{"line":253,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿CallExpression
7310¿MemberExpression¿¿10505¿¿¿¿{"start":{"line":253,"column":15},"end":{"line":253,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
7311¿Identifier¿¿10505¿Fs¿¿¿{"start":{"line":253,"column":15},"end":{"line":253,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7312¿Identifier¿¿10505¿createReadStream¿¿¿{"start":{"line":253,"column":18},"end":{"line":253,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7313¿Identifier¿¿10505¿filename¿¿¿{"start":{"line":253,"column":35},"end":{"line":253,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7314¿VariableDeclarator¿¿10505¿v680¿¿¿{"start":{"line":254,"column":36},"end":{"line":254,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7315¿BinaryExpression¿+¿10505¿¿¿¿{"start":{"line":254,"column":36},"end":{"line":254,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
7316¿Identifier¿¿10505¿filename¿¿¿{"start":{"line":254,"column":36},"end":{"line":254,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
7317¿Literal¿string¿10505¿¿'_'¿¿{"start":{"line":254,"column":47},"end":{"line":254,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
7318¿VariableDeclarator¿¿10505¿writer¿¿¿{"start":{"line":254,"column":6},"end":{"line":254,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
7319¿CallExpression¿¿10505¿¿¿¿{"start":{"line":254,"column":15},"end":{"line":254,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿CallExpression
7320¿MemberExpression¿¿10505¿¿¿¿{"start":{"line":254,"column":15},"end":{"line":254,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
7321¿Identifier¿¿10505¿Fs¿¿¿{"start":{"line":254,"column":15},"end":{"line":254,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
