Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4334¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":381,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Program
4680¿VariableDeclarator¿¿7625¿v455¿¿¿{"start":{"line":49,"column":41},"end":{"line":49,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4681¿BinaryExpression¿+¿7625¿¿¿¿{"start":{"line":49,"column":41},"end":{"line":49,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
4682¿Identifier¿¿7625¿uri¿¿¿{"start":{"line":49,"column":41},"end":{"line":49,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4683¿Identifier¿¿7625¿name¿¿¿{"start":{"line":49,"column":47},"end":{"line":49,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4684¿ReturnStatement¿¿7625¿¿¿¿¿¿ReturnStatement
4685¿Identifier¿¿7625¿v455¿¿¿¿¿Identifier
4686¿BlockStatement¿¿7625¿¿¿¿¿¿BlockStatement
4687¿ReturnStatement¿¿7623¿¿¿¿¿¿ReturnStatement
4688¿Identifier¿¿7623¿v456¿¿¿¿¿Identifier
4689¿BlockStatement¿¿7623¿¿¿¿¿¿BlockStatement
4690¿VariableDeclarator¿¿7600¿toEGF¿¿¿{"start":{"line":51,"column":6},"end":{"line":62,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4691¿ArrowFunctionExpression¿¿7600¿¿¿¿{"start":{"line":51,"column":14},"end":{"line":62,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ArrowFunctionExpression
4692¿Identifier¿¿0¿nodes¿¿¿{"start":{"line":51,"column":15},"end":{"line":51,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4693¿AssignmentPattern¿¿0¿¿¿¿{"start":{"line":51,"column":22},"end":{"line":51,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿AssignmentPattern
4694¿Identifier¿¿0¿propFn¿¿¿{"start":{"line":51,"column":37},"end":{"line":51,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4695¿VariableDeclarator¿¿7627¿prefixID¿¿¿{"start":{"line":52,"column":10},"end":{"line":52,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4696¿CallExpression¿¿7627¿¿¿¿{"start":{"line":52,"column":21},"end":{"line":52,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4697¿Identifier¿¿7627¿defPrefixer¿¿¿{"start":{"line":52,"column":21},"end":{"line":52,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4698¿Identifier¿¿7627¿prefixes¿¿¿{"start":{"line":52,"column":33},"end":{"line":52,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4699¿VariableDeclarator¿¿7627¿res¿¿¿{"start":{"line":53,"column":10},"end":{"line":53,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4700¿ArrayExpression¿¿7627¿¿¿¿{"start":{"line":53,"column":16},"end":{"line":53,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ArrayExpression
4701¿VariableDeclarator¿¿7627¿id¿¿¿{"start":{"line":54,"column":13},"end":{"line":54,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4702¿ForInStatement¿¿7627¿¿¿¿{"start":{"line":54,"column":4},"end":{"line":56,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ForInStatement
4703¿Identifier¿¿7627¿id¿¿¿{"start":{"line":54,"column":13},"end":{"line":54,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4704¿Identifier¿¿7627¿prefixes¿¿¿{"start":{"line":54,"column":19},"end":{"line":54,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4705¿VariableDeclarator¿¿7627¿v457¿¿¿{"start":{"line":55,"column":35},"end":{"line":55,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4706¿MemberExpression¿computed¿7627¿¿¿¿{"start":{"line":55,"column":35},"end":{"line":55,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4707¿Identifier¿¿7627¿prefixes¿¿¿{"start":{"line":55,"column":35},"end":{"line":55,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4708¿Identifier¿¿7627¿id¿¿¿{"start":{"line":55,"column":44},"end":{"line":55,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4709¿VariableDeclarator¿¿7627¿v458¿¿¿{"start":{"line":55,"column":17},"end":{"line":55,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4710¿TemplateLiteral¿¿7627¿¿¿¿{"start":{"line":55,"column":17},"end":{"line":55,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿TemplateLiteral
4711¿Identifier¿¿7627¿id¿¿¿{"start":{"line":55,"column":28},"end":{"line":55,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4712¿Identifier¿¿7627¿v457¿¿¿¿¿Identifier
4713¿VariableDeclarator¿¿7627¿v459¿¿¿{"start":{"line":55,"column":8},"end":{"line":55,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4714¿CallExpression¿¿7627¿¿¿¿{"start":{"line":55,"column":8},"end":{"line":55,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4715¿MemberExpression¿¿7627¿¿¿¿{"start":{"line":55,"column":8},"end":{"line":55,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4716¿Identifier¿¿7627¿res¿¿¿{"start":{"line":55,"column":8},"end":{"line":55,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4717¿Identifier¿¿7627¿push¿¿¿{"start":{"line":55,"column":12},"end":{"line":55,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4718¿Identifier¿¿7627¿v458¿¿¿¿¿Identifier
4719¿ExpressionStatement¿¿7627¿¿¿¿{"start":{"line":55,"column":8},"end":{"line":55,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
4720¿Identifier¿¿7627¿v459¿¿¿¿¿Identifier
4721¿BlockStatement¿¿7627¿¿¿¿{"start":{"line":54,"column":29},"end":{"line":56,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
4722¿VariableDeclarator¿¿7627¿v460¿¿¿{"start":{"line":57,"column":4},"end":{"line":57,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4723¿CallExpression¿¿7627¿¿¿¿{"start":{"line":57,"column":4},"end":{"line":57,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4724¿MemberExpression¿¿7627¿¿¿¿{"start":{"line":57,"column":4},"end":{"line":57,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4725¿Identifier¿¿7627¿res¿¿¿{"start":{"line":57,"column":4},"end":{"line":57,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4726¿Identifier¿¿7627¿push¿¿¿{"start":{"line":57,"column":8},"end":{"line":57,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4727¿Literal¿string¿7627¿¿''¿¿{"start":{"line":57,"column":13},"end":{"line":57,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4728¿ExpressionStatement¿¿7627¿¿¿¿{"start":{"line":57,"column":4},"end":{"line":57,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
4729¿Identifier¿¿7627¿v460¿¿¿¿¿Identifier
4730¿VariableDeclarator¿¿7627¿node¿¿¿{"start":{"line":58,"column":13},"end":{"line":58,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4731¿ForOfStatement¿¿7627¿¿¿¿{"start":{"line":58,"column":4},"end":{"line":60,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ForOfStatement
4732¿Identifier¿¿7627¿node¿¿¿{"start":{"line":58,"column":13},"end":{"line":58,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4733¿Identifier¿¿7627¿nodes¿¿¿{"start":{"line":58,"column":21},"end":{"line":58,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4734¿VariableDeclarator¿¿7627¿v461¿¿¿{"start":{"line":59,"column":17},"end":{"line":59,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4735¿CallExpression¿¿7627¿¿¿¿{"start":{"line":59,"column":17},"end":{"line":59,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4736¿Identifier¿¿7627¿toEGFNode¿¿¿{"start":{"line":59,"column":17},"end":{"line":59,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4737¿Identifier¿¿7627¿node¿¿¿{"start":{"line":59,"column":27},"end":{"line":59,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4738¿Identifier¿¿7627¿prefixID¿¿¿{"start":{"line":59,"column":33},"end":{"line":59,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4739¿Identifier¿¿7627¿propFn¿¿¿{"start":{"line":59,"column":43},"end":{"line":59,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4740¿VariableDeclarator¿¿7627¿v462¿¿¿{"start":{"line":59,"column":8},"end":{"line":59,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4741¿CallExpression¿¿7627¿¿¿¿{"start":{"line":59,"column":8},"end":{"line":59,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4742¿MemberExpression¿¿7627¿¿¿¿{"start":{"line":59,"column":8},"end":{"line":59,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4743¿Identifier¿¿7627¿res¿¿¿{"start":{"line":59,"column":8},"end":{"line":59,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4744¿Identifier¿¿7627¿push¿¿¿{"start":{"line":59,"column":12},"end":{"line":59,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4745¿Identifier¿¿7627¿v461¿¿¿¿¿Identifier
4746¿Literal¿string¿7627¿¿''¿¿{"start":{"line":59,"column":52},"end":{"line":59,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4747¿ExpressionStatement¿¿7627¿¿¿¿{"start":{"line":59,"column":8},"end":{"line":59,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
4748¿Identifier¿¿7627¿v462¿¿¿¿¿Identifier
4749¿BlockStatement¿¿7627¿¿¿¿{"start":{"line":58,"column":28},"end":{"line":60,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
4750¿VariableDeclarator¿¿7627¿v463¿¿¿{"start":{"line":61,"column":11},"end":{"line":61,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4751¿CallExpression¿¿7627¿¿¿¿{"start":{"line":61,"column":11},"end":{"line":61,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4752¿MemberExpression¿¿7627¿¿¿¿{"start":{"line":61,"column":11},"end":{"line":61,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4753¿Identifier¿¿7627¿res¿¿¿{"start":{"line":61,"column":11},"end":{"line":61,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4754¿Identifier¿¿7627¿join¿¿¿{"start":{"line":61,"column":15},"end":{"line":61,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4755¿Literal¿string¿7627¿¿'\n'¿¿{"start":{"line":61,"column":20},"end":{"line":61,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4756¿ReturnStatement¿¿7627¿¿¿¿{"start":{"line":61,"column":4},"end":{"line":61,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ReturnStatement
4757¿Identifier¿¿7627¿v463¿¿¿¿¿Identifier
4758¿BlockStatement¿¿7627¿¿¿¿{"start":{"line":51,"column":48},"end":{"line":62,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
4759¿VariableDeclarator¿¿7600¿toEGFNode¿¿¿{"start":{"line":63,"column":6},"end":{"line":90,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4760¿ArrowFunctionExpression¿¿7600¿¿¿¿{"start":{"line":63,"column":18},"end":{"line":90,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ArrowFunctionExpression
4761¿Identifier¿¿0¿node¿¿¿{"start":{"line":63,"column":19},"end":{"line":63,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4762¿Identifier¿¿0¿prefix¿¿¿{"start":{"line":63,"column":25},"end":{"line":63,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4763¿AssignmentPattern¿¿0¿¿¿¿{"start":{"line":63,"column":33},"end":{"line":63,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿AssignmentPattern
4764¿VariableDeclarator¿¿7631¿v464¿¿¿{"start":{"line":64,"column":8},"end":{"line":64,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4765¿CallExpression¿¿7631¿¿¿¿{"start":{"line":64,"column":8},"end":{"line":64,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4766¿Identifier¿¿7631¿isToEGF¿¿¿{"start":{"line":64,"column":8},"end":{"line":64,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4767¿Identifier¿¿7631¿node¿¿¿{"start":{"line":64,"column":16},"end":{"line":64,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4768¿IfStatement¿¿7631¿¿¿¿{"start":{"line":64,"column":4},"end":{"line":65,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿IfStatement
4769¿Identifier¿¿7631¿v464¿¿¿¿¿Identifier
4770¿VariableDeclarator¿¿7631¿v465¿¿¿{"start":{"line":65,"column":15},"end":{"line":65,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4771¿CallExpression¿¿7631¿¿¿¿{"start":{"line":65,"column":15},"end":{"line":65,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4772¿MemberExpression¿¿7631¿¿¿¿{"start":{"line":65,"column":15},"end":{"line":65,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4773¿Identifier¿¿7631¿node¿¿¿{"start":{"line":65,"column":15},"end":{"line":65,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4774¿Identifier¿¿7631¿toEGF¿¿¿{"start":{"line":65,"column":20},"end":{"line":65,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4775¿ReturnStatement¿¿7631¿¿¿¿{"start":{"line":65,"column":8},"end":{"line":65,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ReturnStatement
