Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1038¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":136,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Program
1668¿VariableDeclarator¿¿1856¿fileRelative¿¿¿{"start":{"line":114,"column":8},"end":{"line":114,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1669¿VariableDeclarator¿¿1856¿v187¿¿¿{"start":{"line":115,"column":8},"end":{"line":115,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1670¿BinaryExpression¿===¿1856¿¿¿¿{"start":{"line":115,"column":8},"end":{"line":115,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿BinaryExpression
1671¿Identifier¿¿1856¿ext¿¿¿{"start":{"line":115,"column":8},"end":{"line":115,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1672¿Literal¿string¿1856¿¿'.html'¿¿{"start":{"line":115,"column":16},"end":{"line":115,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Literal
1673¿IfStatement¿¿1856¿¿¿¿{"start":{"line":115,"column":4},"end":{"line":123,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿IfStatement
1674¿Identifier¿¿1856¿v187¿¿¿¿¿Identifier
1675¿VariableDeclarator¿¿1856¿v188¿¿¿{"start":{"line":116,"column":35},"end":{"line":116,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1676¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":116,"column":35},"end":{"line":116,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1677¿Identifier¿¿1856¿OPTS¿¿¿{"start":{"line":116,"column":35},"end":{"line":116,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1678¿Identifier¿¿1856¿nunjucks¿¿¿{"start":{"line":116,"column":40},"end":{"line":116,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1679¿VariableDeclarator¿¿1856¿v189¿¿¿{"start":{"line":116,"column":35},"end":{"line":116,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1680¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":116,"column":35},"end":{"line":116,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1681¿Identifier¿¿1856¿v188¿¿¿¿¿Identifier
1682¿Identifier¿¿1856¿inputDir¿¿¿{"start":{"line":116,"column":49},"end":{"line":116,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1683¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":116,"column":6},"end":{"line":116,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ExpressionStatement
1684¿AssignmentExpression¿=¿1856¿¿¿¿{"start":{"line":116,"column":6},"end":{"line":116,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿AssignmentExpression
1685¿Identifier¿¿1856¿fileRelative¿¿¿{"start":{"line":116,"column":6},"end":{"line":116,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1686¿CallExpression¿¿1856¿¿¿¿{"start":{"line":116,"column":21},"end":{"line":116,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1687¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":116,"column":21},"end":{"line":116,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1688¿Identifier¿¿1856¿path¿¿¿{"start":{"line":116,"column":21},"end":{"line":116,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1689¿Identifier¿¿1856¿relative¿¿¿{"start":{"line":116,"column":26},"end":{"line":116,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1690¿Identifier¿¿1856¿v189¿¿¿¿¿Identifier
1691¿Identifier¿¿1856¿file¿¿¿{"start":{"line":116,"column":59},"end":{"line":116,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1692¿VariableDeclarator¿¿1856¿v190¿¿¿{"start":{"line":117,"column":10},"end":{"line":117,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1693¿MemberExpression¿computed¿1856¿¿¿¿{"start":{"line":117,"column":10},"end":{"line":117,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1694¿Identifier¿¿1856¿fileRelative¿¿¿{"start":{"line":117,"column":10},"end":{"line":117,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1695¿Literal¿number¿1856¿¿0¿¿{"start":{"line":117,"column":23},"end":{"line":117,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Literal
1696¿VariableDeclarator¿¿1856¿v191¿¿¿{"start":{"line":117,"column":10},"end":{"line":117,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1697¿BinaryExpression¿===¿1856¿¿¿¿{"start":{"line":117,"column":10},"end":{"line":117,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿BinaryExpression
1698¿Identifier¿¿1856¿v190¿¿¿¿¿Identifier
1699¿Literal¿string¿1856¿¿'_'¿¿{"start":{"line":117,"column":30},"end":{"line":117,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Literal
1700¿IfStatement¿¿1856¿¿¿¿{"start":{"line":117,"column":6},"end":{"line":120,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿IfStatement
1701¿Identifier¿¿1856¿v191¿¿¿¿¿Identifier
1702¿VariableDeclarator¿¿1856¿v192¿¿¿{"start":{"line":118,"column":8},"end":{"line":118,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1703¿CallExpression¿¿1856¿¿¿¿{"start":{"line":118,"column":8},"end":{"line":118,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1704¿Identifier¿¿1856¿regenerateAllNunjucksTemplates¿¿¿{"start":{"line":118,"column":8},"end":{"line":118,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1705¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":118,"column":8},"end":{"line":118,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ExpressionStatement
1706¿Identifier¿¿1856¿v192¿¿¿¿¿Identifier
1707¿ReturnStatement¿¿1856¿¿¿¿{"start":{"line":119,"column":8},"end":{"line":119,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ReturnStatement
1708¿BlockStatement¿¿1856¿¿¿¿{"start":{"line":117,"column":35},"end":{"line":120,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿BlockStatement
1709¿VariableDeclarator¿¿1856¿v193¿¿¿{"start":{"line":121,"column":77},"end":{"line":121,"column":90},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1710¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":121,"column":77},"end":{"line":121,"column":90},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1711¿Identifier¿¿1856¿OPTS¿¿¿{"start":{"line":121,"column":77},"end":{"line":121,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1712¿Identifier¿¿1856¿nunjucks¿¿¿{"start":{"line":121,"column":82},"end":{"line":121,"column":90},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1713¿VariableDeclarator¿¿1856¿v194¿¿¿{"start":{"line":121,"column":77},"end":{"line":121,"column":99},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1714¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":121,"column":77},"end":{"line":121,"column":99},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1715¿Identifier¿¿1856¿v193¿¿¿¿¿Identifier
1716¿Identifier¿¿1856¿inputDir¿¿¿{"start":{"line":121,"column":91},"end":{"line":121,"column":99},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1717¿VariableDeclarator¿¿1856¿v195¿¿¿{"start":{"line":121,"column":125},"end":{"line":121,"column":138},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1718¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":121,"column":125},"end":{"line":121,"column":138},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1719¿Identifier¿¿1856¿OPTS¿¿¿{"start":{"line":121,"column":125},"end":{"line":121,"column":129},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1720¿Identifier¿¿1856¿nunjucks¿¿¿{"start":{"line":121,"column":130},"end":{"line":121,"column":138},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1721¿VariableDeclarator¿¿1856¿v196¿¿¿{"start":{"line":121,"column":125},"end":{"line":121,"column":153},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1722¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":121,"column":125},"end":{"line":121,"column":153},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1723¿Identifier¿¿1856¿v195¿¿¿¿¿Identifier
1724¿Identifier¿¿1856¿extensionsFile¿¿¿{"start":{"line":121,"column":139},"end":{"line":121,"column":153},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1725¿VariableDeclarator¿¿1856¿v197¿¿¿{"start":{"line":121,"column":163},"end":{"line":121,"column":176},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1726¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":121,"column":163},"end":{"line":121,"column":176},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1727¿Identifier¿¿1856¿OPTS¿¿¿{"start":{"line":121,"column":163},"end":{"line":121,"column":167},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1728¿Identifier¿¿1856¿nunjucks¿¿¿{"start":{"line":121,"column":168},"end":{"line":121,"column":176},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1729¿VariableDeclarator¿¿1856¿v198¿¿¿{"start":{"line":121,"column":163},"end":{"line":121,"column":186},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1730¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":121,"column":163},"end":{"line":121,"column":186},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1731¿Identifier¿¿1856¿v197¿¿¿¿¿Identifier
1732¿Identifier¿¿1856¿outputDir¿¿¿{"start":{"line":121,"column":177},"end":{"line":121,"column":186},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1733¿VariableDeclarator¿¿1856¿v199¿¿¿{"start":{"line":121,"column":17},"end":{"line":121,"column":188},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1734¿TemplateLiteral¿¿1856¿¿¿¿{"start":{"line":121,"column":17},"end":{"line":121,"column":188},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿TemplateLiteral
1735¿Identifier¿¿1856¿fileRelative¿¿¿{"start":{"line":121,"column":54},"end":{"line":121,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1736¿Identifier¿¿1856¿v194¿¿¿¿¿Identifier
1737¿Identifier¿¿1856¿v196¿¿¿¿¿Identifier
1738¿Identifier¿¿1856¿v198¿¿¿¿¿Identifier
1739¿VariableDeclarator¿¿1856¿v200¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":189},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1740¿CallExpression¿¿1856¿¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":189},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1741¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1742¿Identifier¿¿1856¿shell¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1743¿Identifier¿¿1856¿exec¿¿¿{"start":{"line":121,"column":12},"end":{"line":121,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1744¿Identifier¿¿1856¿v199¿¿¿¿¿Identifier
1745¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":190},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ExpressionStatement
1746¿Identifier¿¿1856¿v200¿¿¿¿¿Identifier
1747¿ReturnStatement¿¿1856¿¿¿¿{"start":{"line":122,"column":6},"end":{"line":122,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ReturnStatement
1748¿BlockStatement¿¿1856¿¿¿¿{"start":{"line":115,"column":25},"end":{"line":123,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿BlockStatement
1749¿VariableDeclarator¿¿1856¿v201¿¿¿{"start":{"line":124,"column":8},"end":{"line":124,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1750¿BinaryExpression¿===¿1856¿¿¿¿{"start":{"line":124,"column":8},"end":{"line":124,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿BinaryExpression
1751¿Identifier¿¿1856¿ext¿¿¿{"start":{"line":124,"column":8},"end":{"line":124,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1752¿Literal¿string¿1856¿¿'.json'¿¿{"start":{"line":124,"column":16},"end":{"line":124,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Literal
1753¿IfStatement¿¿1856¿¿¿¿{"start":{"line":124,"column":4},"end":{"line":127,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿IfStatement
1754¿Identifier¿¿1856¿v201¿¿¿¿¿Identifier
1755¿VariableDeclarator¿¿1856¿v202¿¿¿{"start":{"line":125,"column":6},"end":{"line":125,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1756¿CallExpression¿¿1856¿¿¿¿{"start":{"line":125,"column":6},"end":{"line":125,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1757¿Identifier¿¿1856¿regenerateAllNunjucksTemplates¿¿¿{"start":{"line":125,"column":6},"end":{"line":125,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1758¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":125,"column":6},"end":{"line":125,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ExpressionStatement
1759¿Identifier¿¿1856¿v202¿¿¿¿¿Identifier
1760¿ReturnStatement¿¿1856¿¿¿¿{"start":{"line":126,"column":6},"end":{"line":126,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ReturnStatement
1761¿BlockStatement¿¿1856¿¿¿¿{"start":{"line":124,"column":25},"end":{"line":127,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿BlockStatement
1762¿VariableDeclarator¿¿1856¿v203¿¿¿{"start":{"line":128,"column":33},"end":{"line":128,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1763¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":128,"column":33},"end":{"line":128,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1764¿Identifier¿¿1856¿OPTS¿¿¿{"start":{"line":128,"column":33},"end":{"line":128,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1765¿Identifier¿¿1856¿assets¿¿¿{"start":{"line":128,"column":38},"end":{"line":128,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1766¿VariableDeclarator¿¿1856¿v204¿¿¿{"start":{"line":128,"column":33},"end":{"line":128,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1767¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":128,"column":33},"end":{"line":128,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1768¿Identifier¿¿1856¿v203¿¿¿¿¿Identifier
1769¿Identifier¿¿1856¿inputDir¿¿¿{"start":{"line":128,"column":45},"end":{"line":128,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1770¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":128,"column":4},"end":{"line":128,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ExpressionStatement
1771¿AssignmentExpression¿=¿1856¿¿¿¿{"start":{"line":128,"column":4},"end":{"line":128,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿AssignmentExpression
1772¿Identifier¿¿1856¿fileRelative¿¿¿{"start":{"line":128,"column":4},"end":{"line":128,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1773¿CallExpression¿¿1856¿¿¿¿{"start":{"line":128,"column":19},"end":{"line":128,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1774¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":128,"column":19},"end":{"line":128,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1775¿Identifier¿¿1856¿path¿¿¿{"start":{"line":128,"column":19},"end":{"line":128,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1776¿Identifier¿¿1856¿relative¿¿¿{"start":{"line":128,"column":24},"end":{"line":128,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1777¿Identifier¿¿1856¿v204¿¿¿¿¿Identifier
1778¿Identifier¿¿1856¿file¿¿¿{"start":{"line":128,"column":55},"end":{"line":128,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1779¿VariableDeclarator¿¿1856¿v205¿¿¿{"start":{"line":129,"column":31},"end":{"line":129,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1780¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":129,"column":31},"end":{"line":129,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1781¿Identifier¿¿1856¿OPTS¿¿¿{"start":{"line":129,"column":31},"end":{"line":129,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1782¿Identifier¿¿1856¿assets¿¿¿{"start":{"line":129,"column":36},"end":{"line":129,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1783¿VariableDeclarator¿¿1856¿v206¿¿¿{"start":{"line":129,"column":31},"end":{"line":129,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1784¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":129,"column":31},"end":{"line":129,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1785¿Identifier¿¿1856¿v205¿¿¿¿¿Identifier
1786¿Identifier¿¿1856¿outputDir¿¿¿{"start":{"line":129,"column":43},"end":{"line":129,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1787¿VariableDeclarator¿¿1856¿fileOutput¿¿¿{"start":{"line":129,"column":8},"end":{"line":129,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1788¿CallExpression¿¿1856¿¿¿¿{"start":{"line":129,"column":21},"end":{"line":129,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1789¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":129,"column":21},"end":{"line":129,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1790¿Identifier¿¿1856¿path¿¿¿{"start":{"line":129,"column":21},"end":{"line":129,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1791¿Identifier¿¿1856¿join¿¿¿{"start":{"line":129,"column":26},"end":{"line":129,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1792¿Identifier¿¿1856¿v206¿¿¿¿¿Identifier
1793¿Identifier¿¿1856¿fileRelative¿¿¿{"start":{"line":129,"column":54},"end":{"line":129,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
