Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4968¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":997,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Program
5527¿UnaryExpression¿!¿8764¿¿¿¿{"start":{"line":142,"column":17},"end":{"line":142,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿UnaryExpression
5528¿Identifier¿¿8764¿v568¿¿¿¿¿Identifier
5529¿VariableDeclarator¿¿8764¿v570¿¿¿{"start":{"line":143,"column":27},"end":{"line":143,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5530¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":143,"column":27},"end":{"line":143,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5531¿ThisExpression¿¿8764¿¿¿¿{"start":{"line":143,"column":27},"end":{"line":143,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ThisExpression
5532¿Identifier¿¿8764¿_maxage¿¿¿{"start":{"line":143,"column":32},"end":{"line":143,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5533¿VariableDeclarator¿¿8764¿v571¿¿¿{"start":{"line":143,"column":15},"end":{"line":143,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5534¿CallExpression¿¿8764¿¿¿¿{"start":{"line":143,"column":15},"end":{"line":143,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
5535¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":143,"column":15},"end":{"line":143,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5536¿Identifier¿¿8764¿Math¿¿¿{"start":{"line":143,"column":15},"end":{"line":143,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5537¿Identifier¿¿8764¿max¿¿¿{"start":{"line":143,"column":20},"end":{"line":143,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5538¿Literal¿number¿8764¿¿0¿¿{"start":{"line":143,"column":24},"end":{"line":143,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
5539¿Identifier¿¿8764¿v570¿¿¿¿¿Identifier
5540¿VariableDeclarator¿¿8764¿v572¿¿¿{"start":{"line":143,"column":6},"end":{"line":143,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5541¿CallExpression¿¿8764¿¿¿¿{"start":{"line":143,"column":6},"end":{"line":143,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
5542¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":143,"column":6},"end":{"line":143,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5543¿Identifier¿¿8764¿Math¿¿¿{"start":{"line":143,"column":6},"end":{"line":143,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5544¿Identifier¿¿8764¿min¿¿¿{"start":{"line":143,"column":11},"end":{"line":143,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5545¿Identifier¿¿8764¿v571¿¿¿¿¿Identifier
5546¿Identifier¿¿8764¿MAX_MAXAGE¿¿¿{"start":{"line":143,"column":42},"end":{"line":143,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5547¿VariableDeclarator¿¿8764¿v573¿¿¿{"start":{"line":142,"column":17},"end":{"line":144,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5548¿IfStatement¿¿8764¿¿¿¿{"start":{"line":142,"column":17},"end":{"line":144,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿IfStatement
5549¿Identifier¿¿8764¿v569¿¿¿¿¿Identifier
5550¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":142,"column":17},"end":{"line":144,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5551¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":142,"column":17},"end":{"line":144,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5552¿Identifier¿¿8764¿v573¿¿¿¿¿Identifier
5553¿Identifier¿¿8764¿v572¿¿¿¿¿Identifier
5554¿BlockStatement¿¿8764¿¿¿¿¿¿BlockStatement
5555¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":142,"column":17},"end":{"line":144,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5556¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":142,"column":17},"end":{"line":144,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5557¿Identifier¿¿8764¿v573¿¿¿¿¿Identifier
5558¿Literal¿number¿8764¿¿0¿¿{"start":{"line":144,"column":6},"end":{"line":144,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
5559¿BlockStatement¿¿8764¿¿¿¿¿¿BlockStatement
5560¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":142,"column":2},"end":{"line":144,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5561¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":142,"column":2},"end":{"line":144,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5562¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":142,"column":2},"end":{"line":142,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5563¿ThisExpression¿¿8764¿¿¿¿{"start":{"line":142,"column":2},"end":{"line":142,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ThisExpression
5564¿Identifier¿¿8764¿_maxage¿¿¿{"start":{"line":142,"column":7},"end":{"line":142,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5565¿Identifier¿¿8764¿v573¿¿¿¿¿Identifier
5566¿VariableDeclarator¿¿8764¿v574¿¿¿{"start":{"line":146,"column":15},"end":{"line":146,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5567¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":146,"column":15},"end":{"line":146,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5568¿Identifier¿¿8764¿opts¿¿¿{"start":{"line":146,"column":15},"end":{"line":146,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5569¿Identifier¿¿8764¿root¿¿¿{"start":{"line":146,"column":20},"end":{"line":146,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5570¿VariableDeclarator¿¿8764¿v575¿¿¿{"start":{"line":147,"column":14},"end":{"line":147,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5571¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":147,"column":14},"end":{"line":147,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5572¿Identifier¿¿8764¿opts¿¿¿{"start":{"line":147,"column":14},"end":{"line":147,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5573¿Identifier¿¿8764¿root¿¿¿{"start":{"line":147,"column":19},"end":{"line":147,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5574¿VariableDeclarator¿¿8764¿v576¿¿¿{"start":{"line":147,"column":6},"end":{"line":147,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5575¿CallExpression¿¿8764¿¿¿¿{"start":{"line":147,"column":6},"end":{"line":147,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
5576¿Identifier¿¿8764¿resolve¿¿¿{"start":{"line":147,"column":6},"end":{"line":147,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5577¿Identifier¿¿8764¿v575¿¿¿¿¿Identifier
5578¿VariableDeclarator¿¿8764¿v577¿¿¿{"start":{"line":146,"column":15},"end":{"line":148,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5579¿IfStatement¿¿8764¿¿¿¿{"start":{"line":146,"column":15},"end":{"line":148,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿IfStatement
5580¿Identifier¿¿8764¿v574¿¿¿¿¿Identifier
5581¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":146,"column":15},"end":{"line":148,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5582¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":146,"column":15},"end":{"line":148,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5583¿Identifier¿¿8764¿v577¿¿¿¿¿Identifier
5584¿Identifier¿¿8764¿v576¿¿¿¿¿Identifier
5585¿BlockStatement¿¿8764¿¿¿¿¿¿BlockStatement
5586¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":146,"column":15},"end":{"line":148,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5587¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":146,"column":15},"end":{"line":148,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5588¿Identifier¿¿8764¿v577¿¿¿¿¿Identifier
5589¿Literal¿object¿8764¿¿null¿¿{"start":{"line":148,"column":6},"end":{"line":148,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
5590¿BlockStatement¿¿8764¿¿¿¿¿¿BlockStatement
5591¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":148,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5592¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":148,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5593¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5594¿ThisExpression¿¿8764¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ThisExpression
5595¿Identifier¿¿8764¿_root¿¿¿{"start":{"line":146,"column":7},"end":{"line":146,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5596¿Identifier¿¿8764¿v577¿¿¿¿¿Identifier
5597¿BlockStatement¿¿8764¿¿¿¿{"start":{"line":93,"column":41},"end":{"line":149,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BlockStatement
5598¿VariableDeclarator¿¿8760¿v578¿¿¿{"start":{"line":155,"column":0},"end":{"line":155,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5599¿CallExpression¿¿8760¿¿¿¿{"start":{"line":155,"column":0},"end":{"line":155,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
5600¿MemberExpression¿¿8760¿¿¿¿{"start":{"line":155,"column":0},"end":{"line":155,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5601¿Identifier¿¿8760¿util¿¿¿{"start":{"line":155,"column":0},"end":{"line":155,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5602¿Identifier¿¿8760¿inherits¿¿¿{"start":{"line":155,"column":5},"end":{"line":155,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5603¿Identifier¿¿8760¿SendStream¿¿¿{"start":{"line":155,"column":14},"end":{"line":155,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5604¿Identifier¿¿8760¿Stream¿¿¿{"start":{"line":155,"column":26},"end":{"line":155,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5605¿ExpressionStatement¿¿8760¿¿¿¿{"start":{"line":155,"column":0},"end":{"line":155,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5606¿Identifier¿¿8760¿v578¿¿¿¿¿Identifier
5607¿VariableDeclarator¿¿8760¿v579¿¿¿{"start":{"line":165,"column":0},"end":{"line":165,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5608¿MemberExpression¿¿8760¿¿¿¿{"start":{"line":165,"column":0},"end":{"line":165,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5609¿Identifier¿¿8760¿SendStream¿¿¿{"start":{"line":165,"column":0},"end":{"line":165,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5610¿Identifier¿¿8760¿prototype¿¿¿{"start":{"line":165,"column":11},"end":{"line":165,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5611¿VariableDeclarator¿¿8760¿error¿¿¿{"start":{"line":165,"column":0},"end":{"line":190,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5612¿FunctionExpression¿¿8760¿anon¿¿¿{"start":{"line":165,"column":29},"end":{"line":190,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿FunctionExpression
5613¿Identifier¿¿0¿status¿¿¿{"start":{"line":165,"column":45},"end":{"line":165,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5614¿Identifier¿¿0¿err¿¿¿{"start":{"line":165,"column":53},"end":{"line":165,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5615¿VariableDeclarator¿¿8778¿v580¿¿¿{"start":{"line":167,"column":6},"end":{"line":167,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5616¿CallExpression¿¿8778¿¿¿¿{"start":{"line":167,"column":6},"end":{"line":167,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
5617¿Identifier¿¿8778¿hasListeners¿¿¿{"start":{"line":167,"column":6},"end":{"line":167,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5618¿ThisExpression¿¿8778¿¿¿¿{"start":{"line":167,"column":19},"end":{"line":167,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ThisExpression
5619¿Literal¿string¿8778¿¿'error'¿¿{"start":{"line":167,"column":25},"end":{"line":167,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
5620¿IfStatement¿¿8778¿¿¿¿{"start":{"line":167,"column":2},"end":{"line":169,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿IfStatement
5621¿Identifier¿¿8778¿v580¿¿¿¿¿Identifier
5622¿VariableDeclarator¿¿8778¿v581¿¿¿{"start":{"line":168,"column":30},"end":{"line":168,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5623¿CallExpression¿¿8778¿¿¿¿{"start":{"line":168,"column":30},"end":{"line":168,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
5624¿Identifier¿¿8778¿createHttpError¿¿¿{"start":{"line":168,"column":30},"end":{"line":168,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5625¿Identifier¿¿8778¿status¿¿¿{"start":{"line":168,"column":46},"end":{"line":168,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5626¿Identifier¿¿8778¿err¿¿¿{"start":{"line":168,"column":54},"end":{"line":168,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
